name,CollectionSite,Address 1,City,state,postal,googleMapsUrl,address,source,source_date,lng,lat
DANVILLE POLICE DEPARTMENT,CENTRA MEDICAL GROUP DANVILLE PARKING LOT - WEST END OF THE BUILDING,414 PARK AVE,DANVILLE,VA,24541,"http://maps.google.com/maps?q=414 PARK AVE,+DANVILLE,+VA+24541&hl=en","414 PARK AVE, DANVILLE, VA 24541",DEA,NTBD_2018_OCT,-79.426594,36.574579
DUBLIN POLICE DEPARTMENT,CVS PHARMACY #7658,100 GILES AVENUE,DUBLIN,VA,24084,"http://maps.google.com/maps?q=100 GILES AVENUE,+DUBLIN,+VA+24084&hl=en","100 GILES AVENUE, DUBLIN, VA 24084",DEA,NTBD_2018_OCT,-80.686104,37.105647999999995
FAYETTE COUNTY SHERIFF'S OFFICE,FAYETTE COUNTY SHERIFF'S OFFICE,100 CHURCH STREET,FAYETTEVILLE,WV,25840,"http://maps.google.com/maps?q=100 CHURCH STREET,+FAYETTEVILLE,+WV+25840&hl=en","100 CHURCH STREET, FAYETTEVILLE, WV 25840",DEA,NTBD_2018_OCT,-81.10301,38.053513
FLOYD COUNTY SHERIFF'S OFFICE,FLOYD COUNTY SHERIFF'S OFFICE MAIN ENTRANCE,100 MAIN STREET,FLOYD,VA,24091,"http://maps.google.com/maps?q=100 MAIN STREET,+FLOYD,+VA+24091&hl=en","100 MAIN STREET, FLOYD, VA 24091",DEA,NTBD_2018_OCT,-82.7229275086207,37.6230143189655
FRANKLIN COUNTY SHERIFF'S OFFICE,FRANKLIN COUNTY SHERIFF'S WESTLAKE SUBSTATION,13205 BOOKER T. WASHINGTON HWY,HARDY,VA,24101,"http://maps.google.com/maps?q=13205 BOOKER T. WASHINGTON HWY,+HARDY,+VA+24101&hl=en","13205 BOOKER T. WASHINGTON HWY, HARDY, VA 24101",DEA,NTBD_2018_OCT,-79.71495999999999,37.119648
GILES COUNTY SHERIFF'S OFFICE,GILES COUNTY SHERIFF'S OFFICE,1 TAYLOR AVENUE SUITE 3,PEARISBURG,VA,24134,"http://maps.google.com/maps?q=1 TAYLOR AVENUE SUITE 3,+PEARISBURG,+VA+24134&hl=en","1 TAYLOR AVENUE SUITE 3, PEARISBURG, VA 24134",DEA,NTBD_2018_OCT,-80.72211999999999,37.323
LEXINGTON POLICE DEPARTMENT,CVS PHARMACY,506 E NELSON STREET,LEXINGTON,VA,24450,"http://maps.google.com/maps?q=506 E NELSON STREET,+LEXINGTON,+VA+24450&hl=en","506 E NELSON STREET, LEXINGTON, VA 24450",DEA,NTBD_2018_OCT,-79.43621,37.779354
LYNCHBURG POLICE DEPARTMENT,LYNCHBURG POLICE DEPARTMENT LOBBY,905 COURT STREET,LYNCHBURG,VA,24504,"http://maps.google.com/maps?q=905 COURT STREET,+LYNCHBURG,+VA+24504&hl=en","905 COURT STREET, LYNCHBURG, VA 24504",DEA,NTBD_2018_OCT,-79.14406600000001,37.413746
MARTINSVILLE POLICE DEPARTMENT,MARTINSVILLE FIRE DEPARTMENT FRONT ENTRANCE,65 WEST CHURCH ST.,MARTINSVILLE,VA,24112,"http://maps.google.com/maps?q=65 WEST CHURCH ST.,+MARTINSVILLE,+VA+24112&hl=en","65 WEST CHURCH ST., MARTINSVILLE, VA 24112",DEA,NTBD_2018_OCT,-79.87513,36.69141
MONROE COUNTY SHERIFF'S DEPT,MONROE CO SHERIFF'S DEPT,350 MAIN ST,UNION,WV,24983,"http://maps.google.com/maps?q=350 MAIN ST,+UNION,+WV+24983&hl=en","350 MAIN ST, UNION, WV 24983",DEA,NTBD_2018_OCT,-80.5435537,37.5905233
NICHOLAS COUNTY SHERIFF'S DEPARTMENT,NICHOLAS COUNTY COURTHOUSE,700 MAIN ST,SUMMERSVILLE,WV,26651,"http://maps.google.com/maps?q=700 MAIN ST,+SUMMERSVILLE,+WV+26651&hl=en","700 MAIN ST, SUMMERSVILLE, WV 26651",DEA,NTBD_2018_OCT,-80.85194,38.281124
PATRICK COUNTY SHERIFF'S OFFICE,PATRICK COUNTY SHERIFF'S OFFICE,742 COMMERCE STREET,STUART,VA,24171,"http://maps.google.com/maps?q=742 COMMERCE STREET,+STUART,+VA+24171&hl=en","742 COMMERCE STREET, STUART, VA 24171",DEA,NTBD_2018_OCT,-80.25694,36.632763
PITTSYLVANIA COUNTY SHERIFF'S OFFICE,MT. HERMON SHOPPING CENTER FOOD LION PARKING LOT,4048 FRANKLIN TURNPIKE,DANVILLE,VA,24540,"http://maps.google.com/maps?q=4048 FRANKLIN TURNPIKE,+DANVILLE,+VA+24540&hl=en","4048 FRANKLIN TURNPIKE, DANVILLE, VA 24540",DEA,NTBD_2018_OCT,-79.41883,36.67507
PITTSYLVANIA COUNTY SHERIFF'S OFFICE,PITTSYLVANIA COUNTY SHERIFF'S OFFICE IN FRONT OF SHERIFF'S OFFICE,21 NORTH MAIN STREET,CHATHAM,VA,24531,"http://maps.google.com/maps?q=21 NORTH MAIN STREET,+CHATHAM,+VA+24531&hl=en","21 NORTH MAIN STREET, CHATHAM, VA 24531",DEA,NTBD_2018_OCT,-79.39827,36.825404999999996
POCAHONTAS COUNTY SHERIFF'S OFFICE,POCAHONTAS COUNTY SHERIFF'S DEPT,900 JAIL LANE,MARLINTON,WV,24954,"http://maps.google.com/maps?q=900 JAIL LANE,+MARLINTON,+WV+24954&hl=en","900 JAIL LANE, MARLINTON, WV 24954",DEA,NTBD_2018_OCT,,
PULASKI SHERIFF'S OFFICE,"FAIRLAWN WALMART APRIL 28, 2018 LOCATION",7373 PEPPERS FERRY BLVD,RADFORD,VA,24141,"http://maps.google.com/maps?q=7373 PEPPERS FERRY BLVD,+RADFORD,+VA+24141&hl=en","7373 PEPPERS FERRY BLVD, RADFORD, VA 24141",DEA,NTBD_2018_OCT,,
RADFORD CITY POLICE DEPARTMENT,RADFORD FIRE DEPARTMENT PARKING LOT,1500 WADSWORTH STREET,RADFORD,VA,24141,"http://maps.google.com/maps?q=1500 WADSWORTH STREET,+RADFORD,+VA+24141&hl=en","1500 WADSWORTH STREET, RADFORD, VA 24141",DEA,NTBD_2018_OCT,-80.566765,37.120495
ROANOKE CITY POLICE DEPARTMENT,CVS 9TH STREET SE,702 9TH STREET SE,ROANOKE,VA,24013,"http://maps.google.com/maps?q=702 9TH STREET SE,+ROANOKE,+VA+24013&hl=en","702 9TH STREET SE, ROANOKE, VA 24013",DEA,NTBD_2018_OCT,-79.928276,37.267887
ROANOKE CITY POLICE DEPARTMENT,CVS AT TARGET,4737 VALLEY VIEW BLVD,ROANOKE,VA,24012,"http://maps.google.com/maps?q=4737 VALLEY VIEW BLVD,+ROANOKE,+VA+24012&hl=en","4737 VALLEY VIEW BLVD, ROANOKE, VA 24012",DEA,NTBD_2018_OCT,-79.95664000000001,37.299296999999996
ROANOKE CITY POLICE DEPARTMENT,CVS AT TOWERS SHOPPING CENTER,2001 COLONIAL AVE SW,ROANOKE,VA,24015,"http://maps.google.com/maps?q=2001 COLONIAL AVE SW,+ROANOKE,+VA+24015&hl=en","2001 COLONIAL AVE SW, ROANOKE, VA 24015",DEA,NTBD_2018_OCT,-79.953636,37.256209999999996
ROANOKE COUNTY POLICE DEPARTMENT,KROGER @ TANGLEWOOD MALL FRONT PARKING LOT,4488 ELECTRIC ROAD,ROANOKE,VA,24015,"http://maps.google.com/maps?q=4488 ELECTRIC ROAD,+ROANOKE,+VA+24015&hl=en","4488 ELECTRIC ROAD, ROANOKE, VA 24015",DEA,NTBD_2018_OCT,-79.974434,37.231056
ROANOKE COUNTY POLICE DEPARTMENT,KROGER AT VALLEY GATEWAY NEAR FRONT ENTRANCE,3970 VALLEY GATEWAY BLVD,ROANOKE,VA,24012,"http://maps.google.com/maps?q=3970 VALLEY GATEWAY BLVD,+ROANOKE,+VA+24012&hl=en","3970 VALLEY GATEWAY BLVD, ROANOKE, VA 24012",DEA,NTBD_2018_OCT,,
ROANOKE COUNTY POLICE DEPARTMENT,WALGREENS CORNER OF ELECTRIC ROAD & BRAMBLETON AVE,4049 BRAMBLETON AVE,ROANOKE,VA,24018,"http://maps.google.com/maps?q=4049 BRAMBLETON AVE,+ROANOKE,+VA+24018&hl=en","4049 BRAMBLETON AVE, ROANOKE, VA 24018",DEA,NTBD_2018_OCT,-80.0083,37.23076
ROANOKE COUNTY SHERIFF'S OFFICE,ROANOKE COUNTY FIRE STATION #1 PARKING LOT,150 HERSHBERGER ROAD,ROANOKE,VA,24019,"http://maps.google.com/maps?q=150 HERSHBERGER ROAD,+ROANOKE,+VA+24019&hl=en","150 HERSHBERGER ROAD, ROANOKE, VA 24019",DEA,NTBD_2018_OCT,,
ROCKY MOUNT POLICE DEPARTMENT,WAL MART,550 OLD FRANKLIN TURNPIKE ROCKY MOUNT,ROCKY MOUNT,VA,24151,"http://maps.google.com/maps?q=550 OLD FRANKLIN TURNPIKE ROCKY MOUNT,+ROCKY MOUNT,+VA+24151&hl=en","550 OLD FRANKLIN TURNPIKE ROCKY MOUNT, ROCKY MOUNT, VA 24151",DEA,NTBD_2018_OCT,-79.8633507664904,37.0136382
SALEM POLICE DEPARTMENT,SUPER SHOES FRONT PARKING LOT,1838 W. MAIN STREET,SALEM,VA,24153,"http://maps.google.com/maps?q=1838 W. MAIN STREET,+SALEM,+VA+24153&hl=en","1838 W. MAIN STREET, SALEM, VA 24153",DEA,NTBD_2018_OCT,-80.08866,37.28849
US DEPARTMENT OF VETERANS AFFAIRS POLICE- SALEM,DEPARTMENT OF VETERANS AFFAIRS ENTRANCE TO BUILDING 143; MAIN HOSPITAL,1970 ROANOKE BOULEVARD,SALEM,VA,24153,"http://maps.google.com/maps?q=1970 ROANOKE BOULEVARD,+SALEM,+VA+24153&hl=en","1970 ROANOKE BOULEVARD, SALEM, VA 24153",DEA,NTBD_2018_OCT,-80.024925,37.276157
VINTON POLICE DEPARTMENT,KROGER PARKING LOT LAKE DRIVE PLAZA,915 HARDY ROAD,VINTON,VA,24179,"http://maps.google.com/maps?q=915 HARDY ROAD,+VINTON,+VA+24179&hl=en","915 HARDY ROAD, VINTON, VA 24179",DEA,NTBD_2018_OCT,-79.888306,37.27306
VIRGINIA STATE POLICE,HALIFAX/SOUTH BOSTON REGIONAL TASK FORCE POC: SA JAY GEORGE,640 HAMILTON BOULEVARD(SOUTH BOSTON POLICE DEPARTMENT),APPOMATTOX,VA,24522,"http://maps.google.com/maps?q=640 HAMILTON BOULEVARD,+APPOMATTOX,+VA+24522&hl=en","640 HAMILTON BOULEVARD(SOUTH BOSTON POLICE DEPARTMENT), APPOMATTOX, VA 24522",DEA,NTBD_2018_OCT,,
VIRGINIA STATE POLICE,VIRGINIA STATE POLICE DIVISION III HQS POC: SGT DREW MCCORMICK,240 THIRD DIVISION LOOP,APPOMATTOX,VA,24522,"http://maps.google.com/maps?q=240 THIRD DIVISION LOOP,+APPOMATTOX,+VA+24522&hl=en","240 THIRD DIVISION LOOP, APPOMATTOX, VA 24522",DEA,NTBD_2018_OCT,-78.86858000000001,37.361496
VIRGINIA STATE POLICE,VIRGINIA STATE POLICE DIVISION VI HQS POC: SGT. GLENN ARMSTRONG,3775 W. MAIN STREET,SALEM,VA,24153,"http://maps.google.com/maps?q=3775 W. MAIN STREET,+SALEM,+VA+24153&hl=en","3775 W. MAIN STREET, SALEM, VA 24153",DEA,NTBD_2018_OCT,-80.12722,37.27705
WEBSTER COUNTY SHERIFF,COWEN MUNICIPAL BLDG,3RD AVENUE,COWEN,WV,26206,"http://maps.google.com/maps?q=3RD AVENUE,+COWEN,+WV+26206&hl=en","3RD AVENUE, COWEN, WV 26206",DEA,NTBD_2018_OCT,-80.5578662,38.4095529
WEBSTER COUNTY SHERIFF,WEBSTER COUNTY SHERIFF DEPT,"2 COURT SQUARE,G3",WEBSTER SPRINGS,WV,26288,"http://maps.google.com/maps?q=2 COURT SQUARE,,+WEBSTER SPRINGS,+WV+26288&hl=en","2 COURT SQUARE,G3, WEBSTER SPRINGS, WV 26288",DEA,NTBD_2018_OCT,-80.412796,38.478146
WEST VIRGINIA STATE POLICE,WVSP-LEWISBURG SGT D.A EVANS/3046477600,381 GREENBRIAR RD,LEWISBURG,WV,24901,"http://maps.google.com/maps?q=381 GREENBRIAR RD,+LEWISBURG,+WV+24901&hl=en","381 GREENBRIAR RD, LEWISBURG, WV 24901",DEA,NTBD_2018_OCT,-80.43806500000001,37.802433
CARY POLICE DEPARTMENT,CARY POLICE DEPARTMENT DET. WHITNEY MATTHEWS,120 WILKINSON AVE,CARY,NC,27513,"http://maps.google.com/maps?q=120 WILKINSON AVE,+CARY,+NC+27513&hl=en","120 WILKINSON AVE, CARY, NC 27513",DEA,NTBD_2018_OCT,-78.77747,35.790146
DURHAM POLICE DEPARTMENT,CVS,3573 HILLSBOROUGH RD,DURHAM,NC,27705,"http://maps.google.com/maps?q=3573 HILLSBOROUGH RD,+DURHAM,+NC+27705&hl=en","3573 HILLSBOROUGH RD, DURHAM, NC 27705",DEA,NTBD_2018_OCT,-78.9531,36.022242999999996
DURHAM POLICE DEPARTMENT,TRIANGLE PHARMACY,1700 E NC HIGHWAY 54,DURHAM,NC,27713,"http://maps.google.com/maps?q=1700 E NC HIGHWAY 54,+DURHAM,+NC+27713&hl=en","1700 E NC HIGHWAY 54, DURHAM, NC 27713",DEA,NTBD_2018_OCT,-78.90334,35.902702000000005
DURHAM POLICE DEPARTMENT,WALGREENS,1812 HOLLOWAY STREET,DURHAM,NC,27701,"http://maps.google.com/maps?q=1812 HOLLOWAY STREET,+DURHAM,+NC+27701&hl=en","1812 HOLLOWAY STREET, DURHAM, NC 27701",DEA,NTBD_2018_OCT,-78.8697634389264,35.9925384
DURHAM POLICE DEPARTMENT,WALGREENS,6405 FAYETTEVILLE RD,DURHAM,NC,27713,"http://maps.google.com/maps?q=6405 FAYETTEVILLE RD,+DURHAM,+NC+27713&hl=en","6405 FAYETTEVILLE RD, DURHAM, NC 27713",DEA,NTBD_2018_OCT,-78.93398,35.911976
NC STATE UNIVERSITY POLICE DEPT.,NC STATE UNIVERSITY POLICE DEPARTMENT FRONT LOBBY,2610 WOLF VILLAGE WAYCAMPUS BOX 7220,RALEIGH,NC,27695,"http://maps.google.com/maps?q=2610 WOLF VILLAGE WAY,+RALEIGH,+NC+27695&hl=en","2610 WOLF VILLAGE WAYCAMPUS BOX 7220, RALEIGH, NC 27695",DEA,NTBD_2018_OCT,,
ORANGE COUNTY SHERIFFS OFFICE,CHAPEL HILL NORTH HARRIS TEETER ON OCTOBER 27TH,1800 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,"http://maps.google.com/maps?q=1800 MARTIN LUTHER KING JR BLVD,+CHAPEL HILL,+NC+27514&hl=en","1800 MARTIN LUTHER KING JR BLVD, CHAPEL HILL, NC 27514",DEA,NTBD_2018_OCT,-79.0594,35.966316
ORANGE COUNTY SHERIFFS OFFICE,ORANGE COUNTY SHERIFFS OFFICE,106 E MARGARET LANE,HILLSBOROUGH,NC,27278,"http://maps.google.com/maps?q=106 E MARGARET LANE,+HILLSBOROUGH,+NC+27278&hl=en","106 E MARGARET LANE, HILLSBOROUGH, NC 27278",DEA,NTBD_2018_OCT,-79.099075,36.07451
PULASKI (TOWN OF) POLICE DEPARTMENT,FOOD CITY PARKING LOT NEAR ENTRANCE TO STORE,1400 BOB WHITE BLVD,PULASKI,VA,24301,"http://maps.google.com/maps?q=1400 BOB WHITE BLVD,+PULASKI,+VA+24301&hl=en","1400 BOB WHITE BLVD, PULASKI, VA 24301",DEA,NTBD_2018_OCT,-80.75089,37.05235
RALEIGH POLICE DEPARTMENT,FALLS RIVER PHARMACY,10930 RAVEN RIDGE RD,RALEIGH,NC,27614,"http://maps.google.com/maps?q=10930 RAVEN RIDGE RD,+RALEIGH,+NC+27614&hl=en","10930 RAVEN RIDGE RD, RALEIGH, NC 27614",DEA,NTBD_2018_OCT,-78.59076,35.906303
RALEIGH POLICE DEPARTMENT,HAYES BARTON PHARMACY,2000 FAIRVIEW RD,RALEIGH,NC,27608,"http://maps.google.com/maps?q=2000 FAIRVIEW RD,+RALEIGH,+NC+27608&hl=en","2000 FAIRVIEW RD, RALEIGH, NC 27608",DEA,NTBD_2018_OCT,-78.64613,35.804234
RALEIGH POLICE DEPARTMENT,WELLNESS PHARMACY AND COMPOUNDING CENTER,2601 BLUE RIDGE RD,RALEIGH,NC,27607,"http://maps.google.com/maps?q=2601 BLUE RIDGE RD,+RALEIGH,+NC+27607&hl=en","2601 BLUE RIDGE RD, RALEIGH, NC 27607",DEA,NTBD_2018_OCT,-78.70524,35.815598
SAS INSTITUTE COMPANY POLICE,SAS INSTITUTE,100 SAS CAMPUS DRIVE,CARY,NC,27513,"http://maps.google.com/maps?q=100 SAS CAMPUS DRIVE,+CARY,+NC+27513&hl=en","100 SAS CAMPUS DRIVE, CARY, NC 27513",DEA,NTBD_2018_OCT,-78.765625,35.829372
TOWN OF DUCK POLICE DEPARTMENT,TOWN OF DUCK POLICE DEPARTMENT LT. JEFFREY ACKERMAN,1259 DUCK RD,DUCK,NC,27949,"http://maps.google.com/maps?q=1259 DUCK RD,+DUCK,+NC+27949&hl=en","1259 DUCK RD, DUCK, NC 27949",DEA,NTBD_2018_OCT,-75.7555613276067,36.168909336525
RALEIGH POLICE DEPARTMENT,JOSEF'S PHARMACY,2100 NEW BERN AVE,RALEIGH,NC,27610,"http://maps.google.com/maps?q=2100 NEW BERN AVE,+RALEIGH,+NC+27610&hl=en","2100 NEW BERN AVE, RALEIGH, NC 27610",DEA,NTBD_2018_OCT,-78.60504,35.779682
CARY POLICE DEPARTMENT,CHRIST THE KING LUTHERAN CHURCH DET. WHITNEY MATTHEWS,600 WALNUT ST,CARY,NC,27511,"http://maps.google.com/maps?q=600 WALNUT ST,+CARY,+NC+27511&hl=en","600 WALNUT ST, CARY, NC 27511",DEA,NTBD_2018_OCT,-78.767204,35.775337
CARY POLICE DEPARTMENT,CVS DET. WHITNEY MATTHEWS,2994 KILDAIRE FARM RD,CARY,NC,27511,"http://maps.google.com/maps?q=2994 KILDAIRE FARM RD,+CARY,+NC+27511&hl=en","2994 KILDAIRE FARM RD, CARY, NC 27511",DEA,NTBD_2018_OCT,-78.7872094357225,35.7186862451597
CARY POLICE DEPARTMENT,WALGREENS DET. WHITNEY MATTHEWS,10210 GREEN LEVEL CHURCH RD,CARY,NC,27519,"http://maps.google.com/maps?q=10210 GREEN LEVEL CHURCH RD,+CARY,+NC+27519&hl=en","10210 GREEN LEVEL CHURCH RD, CARY, NC 27519",DEA,NTBD_2018_OCT,-78.8997351,35.843436
CARY POLICE DEPARTMENT,WALGREENS DET. WHITNEY MATTHEWS,1210 KILDAIRE FARM RD,CARY,NC,27511,"http://maps.google.com/maps?q=1210 KILDAIRE FARM RD,+CARY,+NC+27511&hl=en","1210 KILDAIRE FARM RD, CARY, NC 27511",DEA,NTBD_2018_OCT,-78.7778131,35.7329265
UNC POLICE COMMUNITY SERVICES,"UNC WELLNESS CENTER HOSTED ON OCTOBER 20, 2018",100 SPRUNT ST.,CHAPEL HILL,NC,27517,"http://maps.google.com/maps?q=100 SPRUNT ST.,+CHAPEL HILL,+NC+27517&hl=en","100 SPRUNT ST., CHAPEL HILL, NC 27517",DEA,NTBD_2018_OCT,-79.009476,35.90749
ASHE COUNTY SHERIFF'S OFFICE,CVS PHARMACY,2 CRESCENT DRIVE,WEST JEFFERSON,NC,28694,"http://maps.google.com/maps?q=2 CRESCENT DRIVE,+WEST JEFFERSON,+NC+28694&hl=en","2 CRESCENT DRIVE, WEST JEFFERSON, NC 28694",DEA,NTBD_2018_OCT,-81.48603,36.38211
ASHE COUNTY SHERIFF'S OFFICE,FOOD LION,733 E MAIN STREET,JEFFERSON,NC,28640,"http://maps.google.com/maps?q=733 E MAIN STREET,+JEFFERSON,+NC+28640&hl=en","733 E MAIN STREET, JEFFERSON, NC 28640",DEA,NTBD_2018_OCT,-81.4655804557513,36.4204802007498
ASHE COUNTY SHERIFF'S OFFICE,WARRENSVILLE DRUG,5121 NC HIGHWAY 88 W,WARRENSVILLE,NC,28693,"http://maps.google.com/maps?q=5121 NC HIGHWAY 88 W,+WARRENSVILLE,+NC+28693&hl=en","5121 NC HIGHWAY 88 W, WARRENSVILLE, NC 28693",DEA,NTBD_2018_OCT,-81.518394,36.460674
BECKLEY POLICE DEPARTMENT,RALEIGH COUNTY COMMISSION ON AGING,1614 SOUTH KANAWHA STREET,BECKLEY,WV,25801,"http://maps.google.com/maps?q=1614 SOUTH KANAWHA STREET,+BECKLEY,+WV+25801&hl=en","1614 SOUTH KANAWHA STREET, BECKLEY, WV 25801",DEA,NTBD_2018_OCT,-81.17095,37.77134
BOONE COUNTY SHERIFF'S OFFICE,BOONE COUNTY SHERIFF'S OFFICE COUNTY COURTHOUSE,200 STATE STREET,MADISON,WV,25130,"http://maps.google.com/maps?q=200 STATE STREET,+MADISON,+WV+25130&hl=en","200 STATE STREET, MADISON, WV 25130",DEA,NTBD_2018_OCT,-81.81974,38.066340000000004
BOONE COUNTY SHERIFF'S OFFICE,JOHN SLACK PARK SHERIFF W WHITE,SR#3GENERAL DELIVERY,RACINE,WV,25165,"http://maps.google.com/maps?q=SR#3,+RACINE,+WV+25165&hl=en","SR#3GENERAL DELIVERY, RACINE, WV 25165",DEA,NTBD_2018_OCT,,
BRISTOL SHERIFF'S OFFICE,FOOD CITY NEAR FRONT ENTRANCE,1320 EUCLID AVE,BRISTOL,VA,24201,"http://maps.google.com/maps?q=1320 EUCLID AVE,+BRISTOL,+VA+24201&hl=en","1320 EUCLID AVE, BRISTOL, VA 24201",DEA,NTBD_2018_OCT,-82.19193,36.602657
BRISTOL TENNESSEE POLICE DEPARTMENT,BRISTOL POLICE DEPARTMENT MUNICIPAL PARKING LOT,801 ANDERSON STREET,BRISTOL,TN,37620,"http://maps.google.com/maps?q=801 ANDERSON STREET,+BRISTOL,+TN+37620&hl=en","801 ANDERSON STREET, BRISTOL, TN 37620",DEA,NTBD_2018_OCT,-82.18661999999999,36.59228
BUCHANAN COUNTY SHERIFF'S OFFICE,FOOD CITY PHARMACY VANSANT FOOD CITY,18765 RIVERSIDE DRIVE,VANSANT,VA,24656,"http://maps.google.com/maps?q=18765 RIVERSIDE DRIVE,+VANSANT,+VA+24656&hl=en","18765 RIVERSIDE DRIVE, VANSANT, VA 24656",DEA,NTBD_2018_OCT,,
CANNON PHARMACY,CANNON PHARMACY,1706 S CANNON BLVD,KANNAPOLIS,NC,28083,"http://maps.google.com/maps?q=1706 S CANNON BLVD,+KANNAPOLIS,+NC+28083&hl=en","1706 S CANNON BLVD, KANNAPOLIS, NC 28083",DEA,NTBD_2018_OCT,-80.612274,35.518370000000004
CANNON PHARMACY,CANNON PHARMACY,1706 S. CANNON BLVD,KANNAPOLIS,NC,28083,"http://maps.google.com/maps?q=1706 S. CANNON BLVD,+KANNAPOLIS,+NC+28083&hl=en","1706 S. CANNON BLVD, KANNAPOLIS, NC 28083",DEA,NTBD_2018_OCT,-80.612274,35.518370000000004
CANNON PHARMACY,CANNON PHARMACY,760 CABARRUS AVE,CONCORD,NC,28027,"http://maps.google.com/maps?q=760 CABARRUS AVE,+CONCORD,+NC+28027&hl=en","760 CABARRUS AVE, CONCORD, NC 28027",DEA,NTBD_2018_OCT,-80.60928,35.396057
CANNON PHARMACY,CANNON PHARMACY,760 CABARRUS AVE W,CONCORD,NC,28025,"http://maps.google.com/maps?q=760 CABARRUS AVE W,+CONCORD,+NC+28025&hl=en","760 CABARRUS AVE W, CONCORD, NC 28025",DEA,NTBD_2018_OCT,-80.6093278908608,35.3961292240663
CARTER COUNTY SO,CARTER COUNTY SHERIFF'S OFFICE- LOBBY DRUG DROP BOX IN DETENTION CENTER LOBBY,900 3RD STREET,ELIZABETHTON,TN,37643,"http://maps.google.com/maps?q=900 3RD STREET,+ELIZABETHTON,+TN+37643&hl=en","900 3RD STREET, ELIZABETHTON, TN 37643",DEA,NTBD_2018_OCT,-82.2102949,36.347604
CARTER COUNTY SO,ELIZABETHTON POLICE DEPT,525 E F STREET,ELIZABETHTON,TN,37643,"http://maps.google.com/maps?q=525 E F STREET,+ELIZABETHTON,+TN+37643&hl=en","525 E F STREET, ELIZABETHTON, TN 37643",DEA,NTBD_2018_OCT,-82.232574,36.345882
CHARLESTON POLICE DEPARTMENT,DOWNTOWN CHARLESTON YMCA,1114 QUARRIER ST,CHARLESTON,WV,25301,"http://maps.google.com/maps?q=1114 QUARRIER ST,+CHARLESTON,+WV+25301&hl=en","1114 QUARRIER ST, CHARLESTON, WV 25301",DEA,NTBD_2018_OCT,-81.631714,38.347294
CHARLESTON POLICE DEPARTMENT,DRUG EMPORIUM,1603 KANAWHA BLVDWEST,CHARLESTON,WV,25302,"http://maps.google.com/maps?q=1603 KANAWHA BLVDWEST,+CHARLESTON,+WV+25302&hl=en","1603 KANAWHA BLVDWEST, CHARLESTON, WV 25302",DEA,NTBD_2018_OCT,,
CHARLESTON POLICE DEPARTMENT,PIGGLY WIGGLY PARKING LOT,5003 MACCORKLE AVENUE SE,CHARLESTON,WV,25304,"http://maps.google.com/maps?q=5003 MACCORKLE AVENUE SE,+CHARLESTON,+WV+25304&hl=en","5003 MACCORKLE AVENUE SE, CHARLESTON, WV 25304",DEA,NTBD_2018_OCT,-81.57755999999999,38.31903
CHARLESTON POLICE DEPARTMENT,RITE AID BRIDGE ROAD,1015 BRIDGE ROAD,CHARLESTON,WV,25314,"http://maps.google.com/maps?q=1015 BRIDGE ROAD,+CHARLESTON,+WV+25314&hl=en","1015 BRIDGE ROAD, CHARLESTON, WV 25314",DEA,NTBD_2018_OCT,-81.64313,38.340365999999996
CHARLESTON POLICE DEPARTMENT,UNIV. OF CHARLESTON ROBERT C. BYRD SCHOOL OF PHARMACY,2300 MACCORKLE AVE,CHARLESTON,WV,25304,"http://maps.google.com/maps?q=2300 MACCORKLE AVE,+CHARLESTON,+WV+25304&hl=en","2300 MACCORKLE AVE, CHARLESTON, WV 25304",DEA,NTBD_2018_OCT,-81.613754,38.330902
CHARLESTON POLICE DEPARTMENT,WALGREENS DRUGSTORE PARKING LOT,655 WASHINGTON STREET W,CHARLESTON,WV,25302,"http://maps.google.com/maps?q=655 WASHINGTON STREET W,+CHARLESTON,+WV+25302&hl=en","655 WASHINGTON STREET W, CHARLESTON, WV 25302",DEA,NTBD_2018_OCT,-81.645096,38.364979999999996
CHILHOWIE POLICE DEPARTMENT,GREEVER'S DRUG STORE INC.,106 WEST LEE HIGHWAY,CHILHOWIE,VA,24319,"http://maps.google.com/maps?q=106 WEST LEE HIGHWAY,+CHILHOWIE,+VA+24319&hl=en","106 WEST LEE HIGHWAY, CHILHOWIE, VA 24319",DEA,NTBD_2018_OCT,-81.68246500000001,36.79853
DAMASCUS POLICE DEPARTMENT,DAMASCUS TOWN PARK,104 S BEAVER DAM AVE,DAMASCUS,VA,24236,"http://maps.google.com/maps?q=104 S BEAVER DAM AVE,+DAMASCUS,+VA+24236&hl=en","104 S BEAVER DAM AVE, DAMASCUS, VA 24236",DEA,NTBD_2018_OCT,-81.792175,36.635506
ELIZABETHTON TN POLICE DEPARTMENT,ELIZABETHTON POLICE DEPARTMENT,525 EAST F STREET,ELIZABETHTON,TN,37643,"http://maps.google.com/maps?q=525 EAST F STREET,+ELIZABETHTON,+TN+37643&hl=en","525 EAST F STREET, ELIZABETHTON, TN 37643",DEA,NTBD_2018_OCT,-82.23257,36.345882
