,name,state,postal,googleMapsUrl,address,source,source_date,lat,lng
2249,ATLANTA POLICE DEPARTMENT ZONE 1 PRECINCT,GA,30318,"http://maps.google.com/maps?q=2315 DONALD LEE HOLLOWELL PKY. N.W.,+ATLANTA,+GA+30318&hl=en","2315 DONALD LEE HOLLOWELL PKY. N.W., ATLANTA, GA 30318",DEA,NTBD2018,33.7772902,-84.4607052
2258,COALMONT BESIDE L & L HARDWARE,TN,37313,"http://maps.google.com/maps?q=38 S. INDUSTRIAL PARK RD.,+COALMONT,+TN+37313&hl=en","38 S. INDUSTRIAL PARK RD., COALMONT, TN 37313",DEA,NTBD2018,35.3787074,-85.708429
2259,PEMBROKE POLICE DEPARTMENT,GA,31321,"http://maps.google.com/maps?q=154 W. RAILROAD ST.,+PEMBROKE,+GA+31321&hl=en","154 W. RAILROAD ST., PEMBROKE, GA 31321",DEA,NTBD2018,32.135349,-81.6234282
2260,CVS,GA,31322,"http://maps.google.com/maps?q=500 POOLER PARKWAY,+POOLER,+GA+31322&hl=en","500 POOLER PARKWAY, POOLER, GA 31322",DEA,NTBD2018,32.1352501,-81.2556261
2264,GLENNVILLE POLICE DEPARTMENT,GA,30427,"http://maps.google.com/maps?q=705 NORTH CASWELL STREET,+GLENNVILLE,+GA+30427&hl=en","705 NORTH CASWELL STREET, GLENNVILLE, GA 30427",DEA,NTBD2018,31.9463477,-81.924196
2267,"US ENVIRONMENTAL PROTECTIN AGENCY (EPA) COLLECTION IS APRIL 25-27, WEDNESDAY THRU FRIDAY",GA,30303,"http://maps.google.com/maps?q=61 FORSYTH STREET SW,+ATLANTA,+GA+30303&hl=en","61 FORSYTH STREET SWATLANTA FEDERAL CENTER, SAM NUNN TOWER, ATLANTA, GA 30303",DEA,NTBD2018,33.753356,-84.3941415
2268,WALMART,GA,31545,"http://maps.google.com/maps?q=1100 N 1ST STREET,+JESUP,+GA+31545&hl=en","1100 N 1ST STREET, JESUP, GA 31545",DEA,NTBD2018,31.6158824,-81.8717692
2274,FAYETTEVILLE POLICE DEPARTMENT,GA,30265,"http://maps.google.com/maps?q=760 JIMMIE MAYFIELD BLVD.,+NEWNAN,+GA+30265&hl=en","760 JIMMIE MAYFIELD BLVD., NEWNAN, GA 30265",DEA,NTBD2018,33.4327877,-84.4462274
2275,PEACHTREE CITY POLICE DEPARTMENT,GA,30269,"http://maps.google.com/maps?q=350 HIGHWAY 74 SOUTH,+PEACHTREE CITY,+GA+30269&hl=en","350 HIGHWAY 74 SOUTH, PEACHTREE CITY, GA 30269",DEA,NTBD2018,33.3743628,-84.5712413
2281,SOUTH EASTERN BANK,GA,31537,"http://maps.google.com/maps?q=4233 2ND STREET,+FOLKSTON,+GA+31537&hl=en","4233 2ND STREET, FOLKSTON, GA 31537",DEA,NTBD2018,30.8334965,-82.0071548
2292,ANNISTON ARMY DEPOT BLDG 206 AND 422,AL,36201,"http://maps.google.com/maps?q=7 FRANKFORD AVE,+ANNISTON,+AL+36201&hl=en","7 FRANKFORD AVEASAP, ANNISTON, AL 36201",DEA,NTBD2018,33.6267088,-85.969587
2295,BLOUNTSVILLE TOWN HALL,AL,35031,"http://maps.google.com/maps?q=10017 LEE ST,+BLOUNTSVILLE,+AL+35031&hl=en","10017 LEE ST, BLOUNTSVILLE, AL 35031",DEA,NTBD2018,34.0817095,-86.5914435
2302,OLIVER PARK,AL,35040,"http://maps.google.com/maps?q=HIGHWAY 25,+CALERA,+AL+35040&hl=en","HIGHWAY 25, CALERA, AL 35040",DEA,NTBD2018,33.1028804,-86.7530655
2303,QUINTARD MALL,AL,36203,"http://maps.google.com/maps?q=700 QUINTARD DRIVE,+OXFORD,+AL+36203&hl=en","700 QUINTARD DRIVE, OXFORD, AL 36203",DEA,NTBD2018,33.6135109,-85.8235423
2304,CHAMBERS COUNTY COURTHOUSE,AL,36862,"http://maps.google.com/maps?q=2 SOUTH LAFAYETTE STREET,+LAFAYETTE,+AL+36862&hl=en","2 SOUTH LAFAYETTE STREET, LAFAYETTE, AL 36862",DEA,NTBD2018,32.8994398,-85.4007532
2308,COOSA COUNTY SHERIFF'S OFFICE,AL,35136,"http://maps.google.com/maps?q=296 SCHOOL STREET,+ROCKFORD,+AL+35136&hl=en","296 SCHOOL STREET, ROCKFORD, AL 35136",DEA,NTBD2018,32.8894973,-86.221264
2309,CULLMAN COUNTY SHERIFF,AL,35055,"http://maps.google.com/maps?q=1910 BEECH AVENUE SE,+CULLMAN,+AL+35055&hl=en","1910 BEECH AVENUE SE, CULLMAN, AL 35055",DEA,NTBD2018,34.1508747,-86.8306487
2312,FRANKLIN COUNTY SHERIFF'S OFFICE,TN,37398,"http://maps.google.com/maps?q=494 GEORGE FRALEY PKWY,+WINCHESTER,+TN+37398&hl=en","494 GEORGE FRALEY PKWY, WINCHESTER, TN 37398",DEA,NTBD2018,35.1767412,-86.1341791
2314,HOOVER POLICE DEPARTMENT,AL,35216,"http://maps.google.com/maps?q=100 MUNICIPAL DRIVE,+BIRMINGHAM,+AL+35216&hl=en","100 MUNICIPAL DRIVE, BIRMINGHAM, AL 35216",DEA,NTBD2018,33.3876048,-86.8047782
2319,LINCOLN COUNTY HIGH SCHOOL,TN,37334,"http://maps.google.com/maps?q=1233 HUNTSVILLE HWY,+FAYETTEVILLE,+TN+37334&hl=en","1233 HUNTSVILLE HWY, FAYETTEVILLE, TN 37334",DEA,NTBD2018,35.1351532,-86.5683676
2320,LINEVILLE POLICE DEPARTMENT,AL,36266,"http://maps.google.com/maps?q=40 2ND AVENUE,+LINEVILLE,+AL+36266&hl=en","40 2ND AVENUE, LINEVILLE, AL 36266",DEA,NTBD2018,33.3143036,-85.7553214
2323,MTSU HEALTH SERVICES,TN,37132,"http://maps.google.com/maps?q=1848 BLUE RAIDER DRIVE,+MURFREESBORO,+TN+37132&hl=en","1848 BLUE RAIDER DRIVE, MURFREESBORO, TN 37132",DEA,NTBD2018,35.8465695,-86.3582114
2325,MONTGOMERY POLICE DEPARTMENT,AL,36109,"http://maps.google.com/maps?q=2190 EAST S. BLVD,+MONTGOMERY,+AL+36109&hl=en","2190 EAST S. BLVD, MONTGOMERY, AL 36109",DEA,NTBD2018,32.4173381,-86.2224494
2328,NORTH PRECINCT,AL,36867,"http://maps.google.com/maps?q=4301 PARK DRIVE,+PHENIX CITY,+AL+36867&hl=en","4301 PARK DRIVE, PHENIX CITY, AL 36867",DEA,NTBD2018,32.5069301,-85.0365195
2333,FRED'S PHARMACY,AL,35051,"http://maps.google.com/maps?q=21665 AL-25,+COLUMBIANA,+AL+35051&hl=en","21665 AL-25, COLUMBIANA, AL 35051",DEA,NTBD2018,33.1863913,-86.6100015
2335,PELHAM POLICE DEPARTMENT,AL,35124,"http://maps.google.com/maps?q=32 PHILIP DAVIS STREET,+PELHAM,+AL+35124&hl=en","32 PHILIP DAVIS STREET, PELHAM, AL 35124",DEA,NTBD2018,33.2865769,-86.8117564
2337,VINCENT FIRE DEPARTMENT,AL,35178,"http://maps.google.com/maps?q=42030 AL-25,+VINCENT,+AL+35178&hl=en","42030 AL-25, VINCENT, AL 35178",DEA,NTBD2018,33.3762972,-86.4167569
2339,WALGREENS PHARMACY,AL,35010,"http://maps.google.com/maps?q=3140 US 280,+ALEXANDER CITY,+AL+35010&hl=en","3140 US 280, ALEXANDER CITY, AL 35010",DEA,NTBD2018,32.9326719,-85.9718805
2342,BIRMINGHAM VA MEDICAL CENTER EMERGENCY ROOM,AL,35233,"http://maps.google.com/maps?q=700 SOUTH 19TH STREET,+BIRMINGHAM,+AL+35233&hl=en","700 SOUTH 19TH STREET, BIRMINGHAM, AL 35233",DEA,NTBD2018,33.5041206,-86.8015549
2351,NASSAU COUNTY SHERIFF'S OFFICE,FL,32097,"http://maps.google.com/maps?q=77151 CITIZENS CIR,+YULEE,+FL+32097&hl=en","77151 CITIZENS CIR, YULEE, FL 32097",DEA,NTBD2018,30.6120056,-81.6326041
2352,CARTHAGE CITY HALL,TN,37030,"http://maps.google.com/maps?q=314 SPRING ST.,+CARTHAGE,+TN+37030&hl=en","314 SPRING ST., CARTHAGE, TN 37030",DEA,NTBD2018,36.2527359,-85.9502937
2356,MARSHALL COUNTY SHERIFF'S OFFICE,TN,37091,"http://maps.google.com/maps?q=209 1ST AVE N.,+LEWISBURG,+TN+37091&hl=en","209 1ST AVE N., LEWISBURG, TN 37091",DEA,NTBD2018,35.4502673,-86.7875616
2363,HAVANA POLICE DEPARTMENT,FL,32333,"http://maps.google.com/maps?q=121 E. 7TH AVENUE,+HAVANA,+FL+32333&hl=en","121 E. 7TH AVENUE, HAVANA, FL 32333",DEA,NTBD2018,30.6255504,-84.414334
2365,KROGER,TN,37086,"http://maps.google.com/maps?q=5145 MURFREESBORO RD,+LA VERGNE,+TN+37086&hl=en","5145 MURFREESBORO RD, LA VERGNE, TN 37086",DEA,NTBD2018,36.0219922,-86.576144
2371,WALGREENS PHARMACY,TN,37067,"http://maps.google.com/maps?q=1509 MURFREESBORO RD,+FRANKLIN,+TN+37067&hl=en","1509 MURFREESBORO RD, FRANKLIN, TN 37067",DEA,NTBD2018,35.913644,-86.8195786
2373,CHEEK AND SCOTT PHARMACY (LAKE CITY),FL,32024,"http://maps.google.com/maps?q=161 SW STONEGATE TERRACE,+LAKE CITY,+FL+32024&hl=en","161 SW STONEGATE TERRACE#105, LAKE CITY, FL 32024",DEA,NTBD2018,30.1829151,-82.7073559
2377,SAINT JOHNS COUNTY SHERIFF'S OFFICE NORTHEAST,FL,32082,"http://maps.google.com/maps?q=1108 SR A1A,+PONTE VEDRA BEACH,+FL+32082&hl=en","1108 SR A1A#105, PONTE VEDRA BEACH, FL 32082",DEA,NTBD2018,29.0436057,-80.9345762
2378,WHITE SPRINGS POLICE DEPARTMENT,FL,32096,"http://maps.google.com/maps?q=10363 BRIDGE STREET,+WHITE SPRINGS,+FL+32096&hl=en","10363 BRIDGE STREET, WHITE SPRINGS, FL 32096",DEA,NTBD2018,30.335913,-82.759324
2379,LAKE CITY POLICE DEPT.,FL,32055,"http://maps.google.com/maps?q=225 NW MAIN BLVD,+LAKE CITY,+FL+32055&hl=en","225 NW MAIN BLVD, LAKE CITY, FL 32055",DEA,NTBD2018,30.1910759,-82.639082
2381,CALHOUN COUNTY SHERIFF'S OFFICE,FL,32424,"https://www.google.com/maps/place/Calhoun+County+Sheriff/@30.443489,-85.0453359,17z/data=!3m1!4b1!4m5!3m4!1s0x8893361aefd73b9b:0x37b0171b07f60602!8m2!3d30.443489!4d-85.0431472?hl=en","20838 NE WC REEDER DRIVE, BLOUNTSTOWN, FL 32424",DEA,NTBD2018,30.443489,-85.0453359
2385,POLICE DEPART,FL,32136,"http://maps.google.com/maps?q=204 SOUTH FLAGLER AVE,+FLAGLER BEACH,+FL+32136&hl=en","204 SOUTH FLAGLER AVE, FLAGLER BEACH, FL 32136",DEA,NTBD2018,29.477521,-81.1297989
2386,FLAGLER HOSPITAL,FL,32086,"http://maps.google.com/maps?q=101 HEALTH PARK BLVD.,+SAINT AUGUSTINE,+FL+32086&hl=en","101 HEALTH PARK BLVD., SAINT AUGUSTINE, FL 32086",DEA,NTBD2018,29.8620067,-81.3218323
2387,SAINT AUGUSTINE BEACH CITY HALL,FL,32080,"http://maps.google.com/maps?q=2200 A1A SOUTH,+SAINT AUGUSTINE,+FL+32080&hl=en","2200 A1A SOUTH, SAINT AUGUSTINE, FL 32080",DEA,NTBD2018,29.8547695,-81.2798301
2389,STROZIER LIBRARY FSU MAIN CAMPUS,FL,32306,"http://maps.google.com/maps?q=116 HONORS WAY,+TALLAHASSEE,+FL+32306&hl=en","116 HONORS WAY, TALLAHASSEE, FL 32306",DEA,NTBD2018,30.4430585,-84.2949798
2401,AUBURNDALE PD,FL,33823,"http://maps.google.com/maps?q=2 BOBBY GREEN PLAZA,+AUBURNDALE,+FL+33823&hl=en","2 BOBBY GREEN PLAZA, AUBURNDALE, FL 33823",DEA,NTBD2018,28.0642167,-81.7893955
2402,BARTOW POLICE DEPARTMENT,FL,33830,"http://maps.google.com/maps?q=450 NORTH BROADWAY AVENUE,+BARTOW,+FL+33830&hl=en","450 NORTH BROADWAY AVENUE450 NORTH BROADWAY AVENUE, BARTOW, FL 33830",DEA,NTBD2018,27.8986004,-81.8428814
2413,CVS,FL,33594,"http://maps.google.com/maps?q=2109 STATE ROAD 60 E,+VALRICO,+FL+33594&hl=en","2109 STATE ROAD 60 E, VALRICO, FL 33594",DEA,NTBD2018,27.9373134,-82.2515658
2427,BOGGY CREEK MARKETPLACE (STORE #1502) PHARMACY: (407) 348-7686,FL,34744,"http://maps.google.com/maps?q=2625 SIMPSON RD,+KISSIMMEE,+FL+34744&hl=en","2625 SIMPSON RD, KISSIMMEE, FL 34744",DEA,NTBD2018,28.3202489,-81.3370193
2432,HEALTH FIRST PALM BAY HOSPITAL DROP OFF IS LOCATED ON WEST SIDE OF BUILDING,FL,32907,"http://maps.google.com/maps?q=1425 MALABAR ROAD,+PALM BAY,+FL+32907&hl=en","1425 MALABAR ROAD, PALM BAY, FL 32907",DEA,NTBD2018,27.9989863,-80.7126449
2435,THE SHOPS AT WIREGRASS IST FLOOR PARKING GARAGE,FL,33543,"http://maps.google.com/maps?q=28211 PASEO DR,+WESLEY CHAPEL,+FL+33543&hl=en","28211 PASEO DR, WESLEY CHAPEL, FL 33543",DEA,NTBD2018,28.1890779,-82.3496817
2438,SANFORD POLICE DEPARTMENT,FL,32771,"http://maps.google.com/maps?q=815 HISTORIC GOLDSBORO BLVD.,+SANFORD,+FL+32771&hl=en","815 HISTORIC GOLDSBORO BLVD., SANFORD, FL 32771",DEA,NTBD2018,28.7996599,-81.2764479
2439,WALGREENS,FL,32937,"https://www.google.com/maps/place/Walgreens/@28.1836696,-80.5955446,17z/data=!4m13!1m7!3m6!1s0x88de1a8b6451f85f:0x31b6275f96514f8d!2s1098+Florida+A1A,+Satellite+Beach,+FL+32937!3b1!8m2!3d28.1836696!4d-80.5933559!3m4!1s0x88de1a8b65af3291:0xdcdd4477abd4be05!8m2!3d28.1836508!4d-80.5933515?hl=en","1098 SRA1A, SATELLITE BEACH, FL 32937",DEA,NTBD2018,28.1836696,-80.5955446
2440,SEMINOLE COUNTY SHERIFF'S OFFICE - MAIN OFFICE,FL,32773,"http://maps.google.com/maps?q=100 ESLINGER WAY,+SANFORD,+FL+32773&hl=en","100 ESLINGER WAY, SANFORD, FL 32773",DEA,NTBD2018,28.7479902,-81.2946351
2447,USF MORSANI CENTER FOR ADVANCED HEALTHCARE,FL,33613,"http://maps.google.com/maps?q=13330 USF LAUREL DRIVE,+TAMPA,+FL+33613&hl=en","13330 USF LAUREL DRIVE, TAMPA, FL 33613",DEA,NTBD2018,28.0670707,-82.4197402
2451,VOLUSIA SHERIFF'S DIST 6 OFFICE,FL,32713,"http://maps.google.com/maps?q=79 SOUTH CHARLES R. BEALL BLVD.,+DEBARY,+FL+32713&hl=en","79 SOUTH CHARLES R. BEALL BLVD., DEBARY, FL 32713",DEA,NTBD2018,28.8839859,-81.3079751
2456,ZEPHYRHILLS POLICE DEPARTMENT,FL,33542,"http://maps.google.com/maps?q=6118 8TH STREET,+ZEPHYRHILLS,+FL+33542&hl=en","6118 8TH STREET, ZEPHYRHILLS, FL 33542",DEA,NTBD2018,28.2469428,-82.1847039
2459,BASE EXCHANGE,FL,32542,"http://maps.google.com/maps?q=BLDG 1757 MEMORIAL LAKE TRAIL,+EGLIN AFB,+FL+32542&hl=en","BLDG 1757 MEMORIAL LAKE TRAIL, EGLIN AFB, FL 32542",DEA,NTBD2018,30.4660636,-86.5293903
2464,WALGREENS,FL,32505,"http://maps.google.com/maps?q=700 NORTH PACE BLVD,+PENSACOLA,+FL+32505&hl=en","700 NORTH PACE BLVD, PENSACOLA, FL 32505",DEA,NTBD2018,30.4201462,-87.2407635
2468,CITY DRUGS,AL,36451,"http://maps.google.com/maps?q=123 JACKSON STREET SOUTH,+GROVE HILL,+AL+36451&hl=en","123 JACKSON STREET SOUTH, GROVE HILL, AL 36451",DEA,NTBD2018,31.7079324,-87.7759413
2470,CVS PHARMACY,AL,36545,"http://maps.google.com/maps?q=813 COLLEGE AVENUE,+JACKSON,+AL+36545&hl=en","813 COLLEGE AVENUE, JACKSON, AL 36545",DEA,NTBD2018,31.5200916,-87.8961233
2471,MAC'S DRUGS,AL,36545,"http://maps.google.com/maps?q=201 COMMERCE STREET,+JACKSON,+AL+36545&hl=en","201 COMMERCE STREET, JACKSON, AL 36545",DEA,NTBD2018,31.5096962,-87.8930568
2472,WALMART,AL,36545,"http://maps.google.com/maps?q=4206 N. COLLEGE AVENUE,+JACKSON,+AL+36545&hl=en","4206 N. COLLEGE AVENUE, JACKSON, AL 36545",DEA,NTBD2018,31.559566,-87.8756883
2473,MONROE DRUGS,AL,36460,"http://maps.google.com/maps?q=360 SOUTH ALABAMA AVE,+MONROEVILLE,+AL+36460&hl=en","360 SOUTH ALABAMA AVE, MONROEVILLE, AL 36460",DEA,NTBD2018,31.5214726,-87.323315
2474,MONROEVILLE POLICE DEPARTMENT,AL,36460,"http://maps.google.com/maps?q=49 SOUTH MOUNT PLEASANT AVENUE,+MONROEVILLE,+AL+36460&hl=en","49 SOUTH MOUNT PLEASANT AVENUE, MONROEVILLE, AL 36460",DEA,NTBD2018,31.5261526,-87.3249994
2475,WALMART SHOPPING CENTER,AL,36460,"http://maps.google.com/maps?q=3371 SOUTH ALABAMA AVENUE,+MONROEVILLE,+AL+36460&hl=en","3371 SOUTH ALABAMA AVENUE, MONROEVILLE, AL 36460",DEA,NTBD2018,31.4805983,-87.3282674
2476,SHALIMAR POLICE DEPARTMENT,FL,32579,"http://maps.google.com/maps?q=2 CHEROKEE ROAD,+SHALIMAR,+FL+32579&hl=en","2 CHEROKEE ROAD, SHALIMAR, FL 32579",DEA,NTBD2018,30.4389586,-86.5830093
2477,WALMART,AL,36784,"http://maps.google.com/maps?q=34301 HIGHWAY 43,+THOMASVILLE,+AL+36784&hl=en","34301 HIGHWAY 43, THOMASVILLE, AL 36784",DEA,NTBD2018,31.9395496,-87.7395764
2478,WILCOX COUNTY COURTHOUSE,AL,36726,"http://maps.google.com/maps?q=100 BROAD STREET,+CAMDEN,+AL+36726&hl=en","100 BROAD STREET, CAMDEN, AL 36726",DEA,NTBD2018,31.9912868,-87.2889912
2480,THEO RATLIFF ACTIVITY CENTER PARKING LOT,AL,36732,"http://maps.google.com/maps?q=306 1ST AVENUE,+DEMOPOLIS,+AL+36732&hl=en","306 1ST AVENUE, DEMOPOLIS, AL 36732",DEA,NTBD2018,32.512515,-87.8284462
2483,MERIDIAN POLICE BONITA LAKES MALL POLICE PRECINCT NEAR THE FOOD COURT,MS,39301,"http://maps.google.com/maps?q=1680 BONITA LAKES CIRCLE,+MERIDIAN,+MS+39301&hl=en","1680 BONITA LAKES CIRCLE, MERIDIAN, MS 39301",DEA,NTBD2018,32.3575731,-88.6753275
2484,COSTCO,AL,36606,"http://maps.google.com/maps?q=1450 TINGLE CIRCLE EAST,+MOBILE,+AL+36606&hl=en","1450 TINGLE CIRCLE EAST, MOBILE, AL 36606",DEA,NTBD2018,30.6521431,-88.116656
2485,CVS PHARMACY #4888,AL,36608,"http://maps.google.com/maps?q=44523 OLD SHELL ROAD,+MOBILE,+AL+36608&hl=en","44523 OLD SHELL ROAD, MOBILE, AL 36608",DEA,NTBD2018,30.6894422,-88.1854182
2490,MOBILE COUNTY SHERIFF SOUTH SIDE OFFICE,AL,36695,"http://maps.google.com/maps?q=510 SOUTH ROYAL,+MOBILE,+AL+36695&hl=en","510 SOUTH ROYAL, MOBILE, AL 36695",DEA,NTBD2018,30.6792428,-88.0408172
2495,WASHINGTON COUNTY SHERIFFS OFFICE,AL,36518,"http://maps.google.com/maps?q=45 COURT STREET,+CHATOM,+AL+36518&hl=en","45 COURT STREET, CHATOM, AL 36518",DEA,NTBD2018,31.4831243,-88.2647192
2497,WALGREENS,FL,34266,"http://maps.google.com/maps?q=2575 NE HIGHWAY 70,+ARCADIA,+FL+34266&hl=en","2575 NE HIGHWAY 70, ARCADIA, FL 34266",DEA,NTBD2018,27.2088892,-81.8336173
2503,SARASOTA COUNTY SHERIFF'S OFFICE,FL,34293,"http://maps.google.com/maps?q=4531 STATE ROAD 776,+VENICE,+FL+34293&hl=en","4531 STATE ROAD 776, VENICE, FL 34293",DEA,NTBD2018,27.0423053,-82.4009239
2506,BOCA RATON POLICE SERVICES DEPARTMENT FRONT LOBBY,FL,33432,"http://maps.google.com/maps?q=100 NW BOCA RATON BLVD,+BOCA RATON,+FL+33432&hl=en","100 NW BOCA RATON BLVD, BOCA RATON, FL 33432",DEA,NTBD2018,26.351783,-80.088969
2513,NORTH PALM BEACH PD COLLECTION SITE IN THE LOBBY OF PD,FL,33408,"http://maps.google.com/maps?q=560 U.S. HWY ONE,+NORTH PALM BEACH,+FL+33408&hl=en","560 U.S. HWY ONE, NORTH PALM BEACH, FL 33408",DEA,NTBD2018,26.812472,-80.056233
2520,WALGREENS PHARMACY NO SHARPS/NEEDLES,FL,33325,"http://maps.google.com/maps?q=11204 STATE ROAD 84,+DAVIE,+FL+33325&hl=en","11204 STATE ROAD 84, DAVIE, FL 33325",DEA,NTBD2018,26.1102943,-80.2981881
2522,WALGREENS,FL,33063,"http://maps.google.com/maps?q=3000 NORTH STATE ROAD 7,+MARGATE,+FL+33063&hl=en","3000 NORTH STATE ROAD 7, MARGATE, FL 33063",DEA,NTBD2018,26.2667418,-80.200956
2526,FLORIDA INTERNATIONAL UNIVERSITY MAIN CAMPUS FIU PD/MD PD,FL,33199,"http://maps.google.com/maps?q=885 SW 109 AVENUE, PG-5,+MIAMI,+FL+33199&hl=en","885 SW 109 AVENUE, PG-5, MIAMI, FL 33199",DEA,NTBD2018,25.759952,-80.371136
2537,SUNNY ISLES BEACH POLICE HAULOVER PARK - BILL BIRD MARINA,FL,33160,"http://maps.google.com/maps?q=10800 COLLINS AVE,+NORTH MIAMI BEACH,+FL+33160&hl=en","10800 COLLINS AVEBILL BIRD MARINA, NORTH MIAMI BEACH, FL 33160",DEA,NTBD2018,25.9065985,-80.1244444
2541,WAL MART SUPERCENTER,MS,38843,"http://maps.google.com/maps?q=101 INTERCHANGE DR.,+FULTON,+MS+38843&hl=en","101 INTERCHANGE DR.1409 S. ADAMS ST., FULTON, MS 38843",DEA,NTBD2018,34.2424739,-88.4009315
2547,YORK CITY HALL,AL,36925,"http://maps.google.com/maps?q=607 2ND AVENUE,+YORK,+AL+36925&hl=en","607 2ND AVENUE, YORK, AL 36925",DEA,NTBD2018,32.4866571,-88.2962832
2551,SAVANNAH POLICE DEPT.,TN,38372,"http://maps.google.com/maps?q=80 KING ST.,+SAVANNAH,+TN+38372&hl=en","80 KING ST., SAVANNAH, TN 38372",DEA,NTBD2018,35.1362187,-88.2413465
2554,WAYNE COUNTY SHERIFF,TN,38485,"http://maps.google.com/maps?q=1016 ANDREW JACKSON DR.,+WAYNESBORO,+TN+38485&hl=en","1016 ANDREW JACKSON DR., WAYNESBORO, TN 38485",DEA,NTBD2018,35.3246793,-87.7712037
2556,CVS,AL,35404,"http://maps.google.com/maps?q=4260 UNIVERISTY BLVD,+TUSCALOOSA,+AL+35404&hl=en","4260 UNIVERISTY BLVD, TUSCALOOSA, AL 35404",DEA,NTBD2018,33.1977789,-87.479085
2558,WALGREENS,AL,35405,"http://maps.google.com/maps?q=8701 HIGHWAY 69 S.,+TUSCALOOSA,+AL+35405&hl=en","8701 HIGHWAY 69 S., TUSCALOOSA, AL 35405",DEA,NTBD2018,33.1293766,-87.5476763
2559,WALMART NEIGHBORHOOD MARKET,AL,35405,"http://maps.google.com/maps?q=4201 HARGROVE RD. E.,+TUSCALOOSA,+AL+35405&hl=en","4201 HARGROVE RD. E., TUSCALOOSA, AL 35405",DEA,NTBD2018,33.1735298,-87.4904816
2560,SAVE-A-LOT - PARKING LOT,MS,39773,"http://maps.google.com/maps?q=411 W MAIN ST,,+WEST POINT,+MS+39773&hl=en","411 W MAIN ST,, WEST POINT, MS 39773",DEA,NTBD2018,33.6084767,-88.6563148
2561,WAL-MART,MS,39773,"http://maps.google.com/maps?q=HWY 45 N.,+WEST POINT,+MS+39773&hl=en","HWY 45 N., WEST POINT, MS 39773",DEA,NTBD2018,38.8060771,-88.5081469
2562,CALHOUN COUNTY SHERIFF'S OFFICE,MS,38951,"http://maps.google.com/maps?q=178 S. MURPHREE ST.,+PITTSBORO,+MS+38951&hl=en","178 S. MURPHREE ST., PITTSBORO, MS 38951",DEA,NTBD2018,33.9345615,-89.3361196
2565,LOUISVILLE POLICE DEPARTMENT FRONT LOBBY,MS,39339,"http://maps.google.com/maps?q=2363 SOUTH CHURCH AVE.,+LOUISVILLE,+MS+39339&hl=en","2363 SOUTH CHURCH AVE., LOUISVILLE, MS 39339",DEA,NTBD2018,33.1051945,-89.0576527
2566,OXFORD SQUARE AREA - DOUBLE DECKER ARTS FESTIVAL CORNER-JACKSON AVE. & 9TH ST. BY ST. PETERS EPISCOPAL CHURCH,MS,38655,"http://maps.google.com/maps?q=JACKSON AVE. & 9TH STREET,+OXFORD,+MS+38655&hl=en","JACKSON AVE. & 9TH STREETNEAR ST. PETERS EPISCOPAL CHURCH, OXFORD, MS 38655",DEA,NTBD2018,40.7456276,-73.9460252
2569,SIMPSON COUNTY SHERIFF'S OFFICE E-911 BUILDING,MS,39114,"http://maps.google.com/maps?q=1752 SIMPSON HWY 149,+MENDENHALL,+MS+39114&hl=en","1752 SIMPSON HWY 149, MENDENHALL, MS 39114",DEA,NTBD2018,31.9641246,-89.8801387
2574,WINONA CITY HALL,MS,38967,"http://maps.google.com/maps?q=409 SUMMITT STREET,+WINONA,+MS+38967&hl=en","409 SUMMITT STREET, WINONA, MS 38967",DEA,NTBD2018,33.482247,-89.7326774
2576,ATOKA PD,TN,38004,"http://maps.google.com/maps?q=68 ATOKA-MCLAUGHLIN,+ATOKA,+TN+38004&hl=en","68 ATOKA-MCLAUGHLIN, ATOKA, TN 38004",DEA,NTBD2018,35.4440766,-89.7829306
2584,COLLIERVILLE POLICE DEPARTMENT,TN,38017,"http://maps.google.com/maps?q=156 N. ROWLETT COLLIERVILLE,+COLLIERVILLE,+TN+38017&hl=en","156 N. ROWLETT COLLIERVILLE, COLLIERVILLE, TN 38017",DEA,NTBD2018,35.042581,-89.6676166
2594,HENDERSONVILLE PD,TN,37075,"https://www.google.com/maps/place/3+Executive+Park+Dr,+Hendersonville,+TN+37075/@36.3012964,-86.6310104,17z/data=!3m1!4b1!4m5!3m4!1s0x8864412d224c831f:0xe472dd5f90e5a28!8m2!3d36.3012964!4d-86.6288217","#3 EXECUTIVE PARK DR., HENDERSONVILLE, TN 37075",DEA,NTBD2018,36.3012964,-86.6310104
2613,OLIVE BRANCH POLICE DEPARTMENT LT. JASON OLIVERIA,MS,38654,"http://maps.google.com/maps?q=10470 HIGHWAY 178,+OLIVE BRANCH,+MS+38654&hl=en","10470 HIGHWAY 178, OLIVE BRANCH, MS 38654",DEA,NTBD2018,34.9410044,-89.8045113
2617,WALGREENS,TN,37072,"http://maps.google.com/maps?q=455 LONG HOLLOW PIKE,+GOODLETTSVILLE,+TN+37072&hl=en","455 LONG HOLLOW PIKE, GOODLETTSVILLE, TN 37072",DEA,NTBD2018,36.3296345,-86.6967915
2618,WALGREENS,TN,37066,"http://maps.google.com/maps?q=585 HASHVILLE PIKE,+GALLATIN,+TN+37066&hl=en","585 HASHVILLE PIKE, GALLATIN, TN 37066",DEA,NTBD2018,36.3825363,-86.4591391
