name,CollectionSite,Address 1,City,state,postal,googleMapsUrl,address,source,source_date
TONTO APACHE POLICE DEPARTMENT,TONTO APACHE POLICE DEPARTMENT,30 TONTO APACHE RESERVATION,PAYSON,AZ,85541,"http://maps.google.com/maps?q=30 TONTO APACHE RESERVATION,+PAYSON,+AZ+85541&hl=en","30 TONTO APACHE RESERVATION, PAYSON, AZ 85541",DEA,NTBD_2018_OCT
TUCSON POLICE DEPARTMENT,FRY'S FOOD AND DRUG PHARMACY,7050 E. 22ND ST.,TUCSON,AZ,85710,"http://maps.google.com/maps?q=7050 E. 22ND ST.,+TUCSON,+AZ+85710&hl=en","7050 E. 22ND ST., TUCSON, AZ 85710",DEA,NTBD_2018_OCT
WICKENBURG POLICE DEPARTMENT,WICKENBURG POLICE DEPARTMENT,155 N. TEGNER STREETSUITE C,WICKENBURG,AZ,85390,"http://maps.google.com/maps?q=155 N. TEGNER STREET,+WICKENBURG,+AZ+85390&hl=en","155 N. TEGNER STREETSUITE C, WICKENBURG, AZ 85390",DEA,NTBD_2018_OCT
YAVAPAI APACHE TRIBAL POLICE DEPARTMENT,YAVAPAI APACHE TRIBAL POLICE DEPARTMENT,2372 KINSEY STREET,CAMP VERDE,AZ,86322,"http://maps.google.com/maps?q=2372 KINSEY STREET,+CAMP VERDE,+AZ+86322&hl=en","2372 KINSEY STREET, CAMP VERDE, AZ 86322",DEA,NTBD_2018_OCT
YAVAPAI COUNTY SHERIFF'S OFFICE,YCSO MAYER SUB-STATION RED BRICK SCHOOL HOUSE,12606 MAIN STREET,MAYER,AZ,86333,"http://maps.google.com/maps?q=12606 MAIN STREET,+MAYER,+AZ+86333&hl=en","12606 MAIN STREET, MAYER, AZ 86333",DEA,NTBD_2018_OCT
SAN CARLOS APACHE POLICE DEPARTMENT,SAN CARLOS TRIBAL PD,103 MEDICINE WAY RD.,SAN CARLOS,AZ,85550,"http://maps.google.com/maps?q=103 MEDICINE WAY RD.,+SAN CARLOS,+AZ+85550&hl=en","103 MEDICINE WAY RD., SAN CARLOS, AZ 85550",DEA,NTBD_2018_OCT
SHOW LOW POLICE DEPARTMENT,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER OUTSIDE BY THE FRONT HOSPITAL ENTRANCE,2200 E. SHOW LOW LAKE RD,SHOW LOW,AZ,85901,"http://maps.google.com/maps?q=2200 E. SHOW LOW LAKE RD,+SHOW LOW,+AZ+85901&hl=en","2200 E. SHOW LOW LAKE RD, SHOW LOW, AZ 85901",DEA,NTBD_2018_OCT
SHOW LOW POLICE DEPARTMENT,SHOW LOW POLICE DEPARTMENT LOBBY,411 E. DEUCE OF CLUBS,SHOW LOW,AZ,85902,"http://maps.google.com/maps?q=411 E. DEUCE OF CLUBS,+SHOW LOW,+AZ+85902&hl=en","411 E. DEUCE OF CLUBS, SHOW LOW, AZ 85902",DEA,NTBD_2018_OCT
MCAT,SAFEWAY,702 WEST HOPI,HOLBROOK,AZ,86025,"http://maps.google.com/maps?q=702 WEST HOPI,+HOLBROOK,+AZ+86025&hl=en","702 WEST HOPI, HOLBROOK, AZ 86025",DEA,NTBD_2018_OCT
NOGALES POLICE DEPARTMENT,NOGALES POLICE DEPARTMENT LOBBY,777 N GRAND AVE,NOGALES,AZ,85621,"http://maps.google.com/maps?q=777 N GRAND AVE,+NOGALES,+AZ+85621&hl=en","777 N GRAND AVE, NOGALES, AZ 85621",DEA,NTBD_2018_OCT
PIMA COUNTY SHERIFF'S DEPARTMENT,JOYNER GREEN VALLEY LIBRARY,601 N. LA CANADA DRIVE,GREEN VALLEY,AZ,85614,"http://maps.google.com/maps?q=601 N. LA CANADA DRIVE,+GREEN VALLEY,+AZ+85614&hl=en","601 N. LA CANADA DRIVE, GREEN VALLEY, AZ 85614",DEA,NTBD_2018_OCT
SANTA CRUZ COUNTY SHERIFF'S OFFICE,GARRETT'S SUPERMARKET RIO RICO PLAZA,1060 YAVAPAI DR. #10,RIO RICO,AZ,85648,"http://maps.google.com/maps?q=1060 YAVAPAI DR. #10,+RIO RICO,+AZ+85648&hl=en","1060 YAVAPAI DR. #10, RIO RICO, AZ 85648",DEA,NTBD_2018_OCT
BULLHEAD CITY POLICE DEPARTMENT,BULLHEAD CITY POLICE DEPARTMENT,1255 MARINA BLVD,BULLHEAD CITY,AZ,86442,"http://maps.google.com/maps?q=1255 MARINA BLVD,+BULLHEAD CITY,+AZ+86442&hl=en","1255 MARINA BLVD, BULLHEAD CITY, AZ 86442",DEA,NTBD_2018_OCT
CITY OF YUMA POLICE DEPARTMENT,CITY OF YUMA POLICE DEPARTMENT,1500 S. 1ST AVENUE,YUMA,AZ,85364,"http://maps.google.com/maps?q=1500 S. 1ST AVENUE,+YUMA,+AZ+85364&hl=en","1500 S. 1ST AVENUE, YUMA, AZ 85364",DEA,NTBD_2018_OCT
CITY OF YUMA POLICE DEPARTMENT,FRY'S FOOD AND DRUG FRONT OF STORE,500 W. 24TH STREET,YUMA,AZ,85364,"http://maps.google.com/maps?q=500 W. 24TH STREET,+YUMA,+AZ+85364&hl=en","500 W. 24TH STREET, YUMA, AZ 85364",DEA,NTBD_2018_OCT
COCOPAH POLICE DEPARTMENT,COCOPAH NORTH RESERVATION PARK,6800 BLOCK OF CHAPAY STREET,YUMA,AZ,85364,"http://maps.google.com/maps?q=6800 BLOCK OF CHAPAY STREET,+YUMA,+AZ+85364&hl=en","6800 BLOCK OF CHAPAY STREET, YUMA, AZ 85364",DEA,NTBD_2018_OCT
DEA IMPERIAL COUNTY D.O.,FOOD FOR LESS - CALEXICO,109 W BIRCH ST,CALEXICO,CA,92231,"http://maps.google.com/maps?q=109 W BIRCH ST,+CALEXICO,+CA+92231&hl=en","109 W BIRCH ST, CALEXICO, CA 92231",DEA,NTBD_2018_OCT
DEA IMPERIAL COUNTY D.O.,U.S. BORDER PATROL SECTOR OFFICE EL CENTRO STATION,221 WEST ATEN ROAD,IMPERIAL,CA,92251,"http://maps.google.com/maps?q=221 WEST ATEN ROAD,+IMPERIAL,+CA+92251&hl=en","221 WEST ATEN ROAD, IMPERIAL, CA 92251",DEA,NTBD_2018_OCT
DEA IMPERIAL COUNTY D.O.,VONS - BRAWLEY,475 W. MAIN ST,BRAWLEY,CA,92227,"http://maps.google.com/maps?q=475 W. MAIN ST,+BRAWLEY,+CA+92227&hl=en","475 W. MAIN ST, BRAWLEY, CA 92227",DEA,NTBD_2018_OCT
DEA IMPERIAL COUNTY D.O.,VONS - EL CENTRO,750 N IMPERIAL AVE,EL CENTRO,CA,92243,"http://maps.google.com/maps?q=750 N IMPERIAL AVE,+EL CENTRO,+CA+92243&hl=en","750 N IMPERIAL AVE, EL CENTRO, CA 92243",DEA,NTBD_2018_OCT
DEA/FLAGSTAFF POLICE DEPARTMENT,FLAGSTAFF POLICE/COCONINO COUNTY SHERIFF'S BLDG FRONT PARKING LOT,911 SAWMILL ROAD,FLAGSTAFF,AZ,86001,"http://maps.google.com/maps?q=911 SAWMILL ROAD,+FLAGSTAFF,+AZ+86001&hl=en","911 SAWMILL ROAD, FLAGSTAFF, AZ 86001",DEA,NTBD_2018_OCT
INDIO POLICE DEPARTMENT,INDIO POLICE DEPTL BENJAMIN GUITRON 7603914037,46-800 JACKSON ST.,INDIO,CA,92201,"http://maps.google.com/maps?q=46-800 JACKSON ST.,+INDIO,+CA+92201&hl=en","46-800 JACKSON ST., INDIO, CA 92201",DEA,NTBD_2018_OCT
LAKE HAVASU CITY POLICE DEPARTMENT,LAKE HAVASU CITY POLICE DEPARTMENT (IN FRONT),2360 MCCULLOCH BLVD,LAKE HAVASU CITY,AZ,86403,"http://maps.google.com/maps?q=2360 MCCULLOCH BLVD,+LAKE HAVASU CITY,+AZ+86403&hl=en","2360 MCCULLOCH BLVD, LAKE HAVASU CITY, AZ 86403",DEA,NTBD_2018_OCT
QUARTZSITE POLICE DEPT,QUARTZSITE POLICE DEPARTMENT,305 N PLYMOUTH AVE,QUARTZSITE,AZ,85346,"http://maps.google.com/maps?q=305 N PLYMOUTH AVE,+QUARTZSITE,+AZ+85346&hl=en","305 N PLYMOUTH AVE, QUARTZSITE, AZ 85346",DEA,NTBD_2018_OCT
SAN BERNARDINO CTY SHERIFF DEPT,NEEDLES S.D./COLORADO RIVER STATION SGT. JIMMY TRAHIN 9288460307,1111 BAILEY AVE.,NEEDLES,CA,92363,"http://maps.google.com/maps?q=1111 BAILEY AVE.,+NEEDLES,+CA+92363&hl=en","1111 BAILEY AVE., NEEDLES, CA 92363",DEA,NTBD_2018_OCT
SAN DIEGO SHERIFF'S DEPARTMENT,JULIAN SHERIFF'S PATROL STATION,2907 WASHINGTON ST. #C,JULIAN,CA,92036,"http://maps.google.com/maps?q=2907 WASHINGTON ST. #C,+JULIAN,+CA+92036&hl=en","2907 WASHINGTON ST. #C, JULIAN, CA 92036",DEA,NTBD_2018_OCT
SAN LUIS POLICE DEPARTMENT,SAN LUIS POLICE DEPARTMENT PARKING LOT,1030 E UNION STREET,SAN LUIS,AZ,85349,"http://maps.google.com/maps?q=1030 E UNION STREET,+SAN LUIS,+AZ+85349&hl=en","1030 E UNION STREET, SAN LUIS, AZ 85349",DEA,NTBD_2018_OCT
SOMERTON POLICE DEPARTMENT,SOMERTON CITY HALL OUT FRONT,110 N. STATE AVE,SOMERTON,AZ,85350,"http://maps.google.com/maps?q=110 N. STATE AVE,+SOMERTON,+AZ+85350&hl=en","110 N. STATE AVE, SOMERTON, AZ 85350",DEA,NTBD_2018_OCT
WELLTON POLICE DEPARTMENT,WELLTON POLICE DEPARTMENT ON THE PORCH,28618 OAKLAND AVE,WELLTON,AZ,85356,"http://maps.google.com/maps?q=28618 OAKLAND AVE,+WELLTON,+AZ+85356&hl=en","28618 OAKLAND AVE, WELLTON, AZ 85356",DEA,NTBD_2018_OCT
YUMA COUNTY SHERIFF'S OFFICE,YUMA COUNTY SHERIFF'S OFFCE FOOTHILLS SUBSTATION,13190 W. SOUTH FRONTAGE RD.,YUMA,AZ,85367,"http://maps.google.com/maps?q=13190 W. SOUTH FRONTAGE RD.,+YUMA,+AZ+85367&hl=en","13190 W. SOUTH FRONTAGE RD., YUMA, AZ 85367",DEA,NTBD_2018_OCT
ZUNI POLICE DEPARTMENT,ZUNI TRIBAL BUILDING,1203B STATE HIGHWAY 53,ZUNI,NM,87327,"http://maps.google.com/maps?q=1203B STATE HIGHWAY 53,+ZUNI,+NM+87327&hl=en","1203B STATE HIGHWAY 53, ZUNI, NM 87327",DEA,NTBD_2018_OCT
CIBOLA COUNTY SHERIFFS OFFICE,CIBOLA COUNTY (505) 876-2040,114 MCBRIDE RD,GRANTS,NM,87020,"http://maps.google.com/maps?q=114 MCBRIDE RD,+GRANTS,+NM+87020&hl=en","114 MCBRIDE RD, GRANTS, NM 87020",DEA,NTBD_2018_OCT
GALLUP POLICE DEPARTMENT,GALLUP PD,451 BOARDMAN DR,GALLUP,NM,87301,"http://maps.google.com/maps?q=451 BOARDMAN DR,+GALLUP,+NM+87301&hl=en","451 BOARDMAN DR, GALLUP, NM 87301",DEA,NTBD_2018_OCT
GALLUP POLICE DEPARTMENT,RIO WEST MALL,1300 W. I40 FRONTAGE RD,GALLUP,NM,87301,"http://maps.google.com/maps?q=1300 W. I40 FRONTAGE RD,+GALLUP,+NM+87301&hl=en","1300 W. I40 FRONTAGE RD, GALLUP, NM 87301",DEA,NTBD_2018_OCT
GRANTS POLICE DEPARTMENT,GRANTS POLICE DEPARTMENT,105 E. ROOSEVELT AVE,GRANTS,NM,87020,"http://maps.google.com/maps?q=105 E. ROOSEVELT AVE,+GRANTS,+NM+87020&hl=en","105 E. ROOSEVELT AVE, GRANTS, NM 87020",DEA,NTBD_2018_OCT
LAGUNA POLICE DEPARTMENT,LAGUNA POLICE DEPARTMENT,"1 INDUSTRIAL PARKWAY LOOP, MESITA VILLAGE",LAGUNA,NM,87026,"http://maps.google.com/maps?q=1 INDUSTRIAL PARKWAY  LOOP, MESITA VILLAGE,+LAGUNA,+NM+87026&hl=en","1 INDUSTRIAL PARKWAY LOOP, MESITA VILLAGE, LAGUNA, NM 87026",DEA,NTBD_2018_OCT
MCKINLEY COUNTY SHERIFF'S OFFICE,THOREAU SUBSTATION,109 HWY 371,THOREAU,NM,87323,"http://maps.google.com/maps?q=109 HWY 371,+THOREAU,+NM+87323&hl=en","109 HWY 371, THOREAU, NM 87323",DEA,NTBD_2018_OCT
NM STATE POLICE,NM STATE POLICE,4200 E. HISTORIC HWY. 66,GALLUP,NM,87301,"http://maps.google.com/maps?q=4200 E. HISTORIC HWY. 66,+GALLUP,+NM+87301&hl=en","4200 E. HISTORIC HWY. 66, GALLUP, NM 87301",DEA,NTBD_2018_OCT
RAMAH NAVAJO POLICE,RAMAH POLICE DEPT PINE HILL CENTER,INDIAN SERVICE RTE 140,PINEHILL,NM,87357,"http://maps.google.com/maps?q=INDIAN SERVICE RTE 140,+PINEHILL,+NM+87357&hl=en","INDIAN SERVICE RTE 140, PINEHILL, NM 87357",DEA,NTBD_2018_OCT
ALBUQUERQUE POLICE DEPARTMENT,APD CRIME LAB,5350 2ND STREET NW,ALBUQUERQUE,NM,87107,"http://maps.google.com/maps?q=5350 2ND STREET NW,+ALBUQUERQUE,+NM+87107&hl=en","5350 2ND STREET NW, ALBUQUERQUE, NM 87107",DEA,NTBD_2018_OCT
ARMY NATIONAL GUARD,NM ARMY NG READINESS CENTER,600 WYOMING BLVD,ALBUQUERQUE,NM,87123,"http://maps.google.com/maps?q=600 WYOMING BLVD,+ALBUQUERQUE,+NM+87123&hl=en","600 WYOMING BLVD, ALBUQUERQUE, NM 87123",DEA,NTBD_2018_OCT
BELEN POLICE DEPARTMENT,BELEN POLICE DEPARTMENT,607 BECKER AVENUE,BELEN,NM,87002,"http://maps.google.com/maps?q=607 BECKER AVENUE,+BELEN,+NM+87002&hl=en","607 BECKER AVENUE, BELEN, NM 87002",DEA,NTBD_2018_OCT
BERNALILLO COUNTY SHERIFF'S DEPARTMENT,BERNALILLO COUNTY SHERIFF'S DEPARTMENT EAST AREA COMMAND CENTER,48 PUBLIC SCHOOL ROAD,TIJERAS,NM,87059,"http://maps.google.com/maps?q=48 PUBLIC SCHOOL ROAD,+TIJERAS,+NM+87059&hl=en","48 PUBLIC SCHOOL ROAD, TIJERAS, NM 87059",DEA,NTBD_2018_OCT
BERNALILLO COUNTY SHERIFF'S DEPARTMENT,BERNALILLO COUNTY SHERIFF'S DEPARTMENT NORTH AREA COMMAND CENTER,6900 4TH STREET NW,ALBUQUERQUE,NM,87105,"http://maps.google.com/maps?q=6900 4TH STREET NW,+ALBUQUERQUE,+NM+87105&hl=en","6900 4TH STREET NW, ALBUQUERQUE, NM 87105",DEA,NTBD_2018_OCT
BERNALILLO COUNTY SHERIFF'S DEPARTMENT,BERNALILLO COUNTY SHERIFF'S DEPARTMENT SOUTH AREA COMMAND CENTER,2039 ISLETA SW,ALBUQUERQUE,NM,87105,"http://maps.google.com/maps?q=2039 ISLETA SW,+ALBUQUERQUE,+NM+87105&hl=en","2039 ISLETA SW, ALBUQUERQUE, NM 87105",DEA,NTBD_2018_OCT
BUREAU OF INDIAN AFFAIRS BIA,SAN FELIPE PUEBLO,127 HAGAN RD,ALGODONES,NM,87001,"http://maps.google.com/maps?q=127 HAGAN RD,+ALGODONES,+NM+87001&hl=en","127 HAGAN RD, ALGODONES, NM 87001",DEA,NTBD_2018_OCT
BUREAU OF INDIAN AFFAIRS BIA,SANTO DOMINGO PUEBLO,1 TESUQUE STREET,SANTO DOMINGO PUEBLO,NM,87052,"http://maps.google.com/maps?q=1 TESUQUE STREET,+SANTO DOMINGO PUEBLO,+NM+87052&hl=en","1 TESUQUE STREET, SANTO DOMINGO PUEBLO, NM 87052",DEA,NTBD_2018_OCT
BUREAU OF INDIAN AFFAIRS BIA,ZIA PUEBLO,135 CAPITOL SQUARE DR.,SAN YSIDRO,NM,87053,"http://maps.google.com/maps?q=135 CAPITOL SQUARE DR.,+SAN YSIDRO,+NM+87053&hl=en","135 CAPITOL SQUARE DR., SAN YSIDRO, NM 87053",DEA,NTBD_2018_OCT
ELKS LODGE #2500,ELKS LODGE #2500,1530 BARBARA LP,RIO RANCHO,NM,87124,"http://maps.google.com/maps?q=1530 BARBARA LP,+RIO RANCHO,+NM+87124&hl=en","1530 BARBARA LP, RIO RANCHO, NM 87124",DEA,NTBD_2018_OCT
ISLETA TRIBAL POLICE DEPARTMENT,ISLETA RECREATION CENTER,60 TRIBAL ROAD 60,ISLETA,NM,87022,"http://maps.google.com/maps?q=60 TRIBAL ROAD 60,+ISLETA,+NM+87022&hl=en","60 TRIBAL ROAD 60, ISLETA, NM 87022",DEA,NTBD_2018_OCT
ISLETA TRIBAL POLICE DEPARTMENT,ISLETA TRIBAL COMPLEX,3950 HWY 47,ALBUQUERQUE,NM,87106,"http://maps.google.com/maps?q=3950 HWY 47,+ALBUQUERQUE,+NM+87106&hl=en","3950 HWY 47, ALBUQUERQUE, NM 87106",DEA,NTBD_2018_OCT
KIRTLAND AFB SECURITY FORCES SQUADRON,377TH MEDICAL GROUP LOBBY BUILDING #47,1501 SAN PEDRO SE,ALBUQUERQUE,NM,87108,"http://maps.google.com/maps?q=1501 SAN PEDRO SE,+ALBUQUERQUE,+NM+87108&hl=en","1501 SAN PEDRO SE, ALBUQUERQUE, NM 87108",DEA,NTBD_2018_OCT
KIRTLAND AFB SECURITY FORCES SQUADRON,KIRTLAND AFB BASE EXCHANGE,"7901 GIBSON BLVD SE, BLDG 20176",KIRTLAND AFB,NM,87117,"http://maps.google.com/maps?q=7901 GIBSON BLVD SE, BLDG 20176,+KIRTLAND AFB,+NM+87117&hl=en","7901 GIBSON BLVD SE, BLDG 20176, KIRTLAND AFB, NM 87117",DEA,NTBD_2018_OCT
KIRTLAND AFB SECURITY FORCES SQUADRON,KIRTLAND AIR FORCE BASE COMMISSARY,"7801 GIBSON BLVD SE, BLDG 20180",ALBUQUERQUE,NM,87117,"http://maps.google.com/maps?q=7801 GIBSON BLVD SE, BLDG 20180,+ALBUQUERQUE,+NM+87117&hl=en","7801 GIBSON BLVD SE, BLDG 20180, ALBUQUERQUE, NM 87117",DEA,NTBD_2018_OCT
KIRTLAND AFB SECURITY FORCES SQUADRON,KIRTLAND AIR FORCE BASE EXCHANGE,8001 GIBSON BLVD SE,ALBUQUERQUE,NM,87117,"http://maps.google.com/maps?q=8001 GIBSON BLVD SE,+ALBUQUERQUE,+NM+87117&hl=en","8001 GIBSON BLVD SE, ALBUQUERQUE, NM 87117",DEA,NTBD_2018_OCT
LOS LUNAS POLICE DEPARTMENT,LOS LUNAS POLICE DEPARTMENT,660 MAIN ST NW,LOS LUNAS,NM,87031,"http://maps.google.com/maps?q=660 MAIN ST NW,+LOS LUNAS,+NM+87031&hl=en","660 MAIN ST NW, LOS LUNAS, NM 87031",DEA,NTBD_2018_OCT
NEW MEXICO BOARD OF PHARMACY,WALGREENS,2011 12TH ST NW,ALBUQUERQUE,NM,87104,"http://maps.google.com/maps?q=2011 12TH ST NW,+ALBUQUERQUE,+NM+87104&hl=en","2011 12TH ST NW, ALBUQUERQUE, NM 87104",DEA,NTBD_2018_OCT
NEW MEXICO BOARD OF PHARMACY,WALGREENS,4051 SOUTHERN BLVD SE,RIO RANCHO,NM,87124,"http://maps.google.com/maps?q=4051 SOUTHERN BLVD SE,+RIO RANCHO,+NM+87124&hl=en","4051 SOUTHERN BLVD SE, RIO RANCHO, NM 87124",DEA,NTBD_2018_OCT
NEW MEXICO BOARD OF PHARMACY,WALGREENS,8400 MONTGOMERY NE,ALBUQUERQUE,NM,87112,"http://maps.google.com/maps?q=8400 MONTGOMERY NE,+ALBUQUERQUE,+NM+87112&hl=en","8400 MONTGOMERY NE, ALBUQUERQUE, NM 87112",DEA,NTBD_2018_OCT
NEW MEXICO HIGHLANDS UNIVERSITY,NEW MEXICO HIGHLANDS UNIVERSITY,1103 NATIONAL AVENUE,LAS VEGAS,NM,87701,"http://maps.google.com/maps?q=1103 NATIONAL AVENUE,+LAS VEGAS,+NM+87701&hl=en","1103 NATIONAL AVENUE, LAS VEGAS, NM 87701",DEA,NTBD_2018_OCT
RIO RANCHO POLICE DEPARTMENT,RIO RANCHO POLICE DEPARTMENT HEADQUARTERS,500 QUANTUM ROAD,RIO RANCHO,NM,87124,"http://maps.google.com/maps?q=500 QUANTUM ROAD,+RIO RANCHO,+NM+87124&hl=en","500 QUANTUM ROAD, RIO RANCHO, NM 87124",DEA,NTBD_2018_OCT
SANDIA PUEBLO POLICE DEPT,SANDIA PUEBL POLICE DEPT BEHIND PHILLIPS 66 GAS STATION,1660 ROY ROAD,ALBUQUERQUE,NM,87113,"http://maps.google.com/maps?q=1660 ROY ROAD,+ALBUQUERQUE,+NM+87113&hl=en","1660 ROY ROAD, ALBUQUERQUE, NM 87113",DEA,NTBD_2018_OCT
SANDOVAL COUNTY SHERIFF'S OFFICE,SANDOVAL COUNTY JUDICIAL COMPLEX,1500 IDALIA ROAD,BERNALILLO,NM,87004,"http://maps.google.com/maps?q=1500 IDALIA ROAD,+BERNALILLO,+NM+87004&hl=en","1500 IDALIA ROAD, BERNALILLO, NM 87004",DEA,NTBD_2018_OCT
SANTA ANA POLICE DEPT,SANTA ANA POLICE DEPT,02 DOVE RD,BERNALILLO,NM,87004,"http://maps.google.com/maps?q=02 DOVE RD,+BERNALILLO,+NM+87004&hl=en","02 DOVE RD, BERNALILLO, NM 87004",DEA,NTBD_2018_OCT
SANTA FE COUNTY SHERIFF'S OFFICE,AGORA PHARMACY/SHOPPING CENTER,7 AVENIDA VISTA GRANDE,SANTA FE,NM,87508,"http://maps.google.com/maps?q=7 AVENIDA VISTA GRANDE,+SANTA FE,+NM+87508&hl=en","7 AVENIDA VISTA GRANDE, SANTA FE, NM 87508",DEA,NTBD_2018_OCT
SANTA FE COUNTY SHERIFF'S OFFICE,RANCHO VIEJO VILLAGE MARKET,55 CANADA DEL RANCHO,SANTA FE,NM,87508,"http://maps.google.com/maps?q=55 CANADA DEL RANCHO,+SANTA FE,+NM+87508&hl=en","55 CANADA DEL RANCHO, SANTA FE, NM 87508",DEA,NTBD_2018_OCT
SOCORRO POLICE DEPARTMENT,SOCORRO POLICE DEPARTMENT,407 CENTER ST,SOCORRO,NM,87801,"http://maps.google.com/maps?q=407 CENTER ST,+SOCORRO,+NM+87801&hl=en","407 CENTER ST, SOCORRO, NM 87801",DEA,NTBD_2018_OCT
TOWN OF BERNALILLO PD,TOWN OF BERNALILLO PD,729 CAMINO DEL PUEBLO,BERNALILLO,NM,87004,"http://maps.google.com/maps?q=729 CAMINO DEL PUEBLO,+BERNALILLO,+NM+87004&hl=en","729 CAMINO DEL PUEBLO, BERNALILLO, NM 87004",DEA,NTBD_2018_OCT
KERN COUNTY SHERIFF'S OFFICE,KERN COUNTY SHERIFF'S OFFICE KERNVALLEY SUBSTATION,"7046 LAKE ISABELLA BLVD.,",LAKE ISABELLA,CA,93240,"http://maps.google.com/maps?q=7046 LAKE ISABELLA BLVD.,,+LAKE ISABELLA,+CA+93240&hl=en","7046 LAKE ISABELLA BLVD.,, LAKE ISABELLA, CA 93240",DEA,NTBD_2018_OCT
KERN COUNTY SHERIFF'S OFFICE,KERN COUNTY SHERIFF'S OFFICE RIDGECREST SUBSTATION,128 E. COSO AVENUE,RIDGECREST,CA,93555,"http://maps.google.com/maps?q=128 E. COSO AVENUE,+RIDGECREST,+CA+93555&hl=en","128 E. COSO AVENUE, RIDGECREST, CA 93555",DEA,NTBD_2018_OCT
SANGER POLICE DEPARTMENT,SANGER POLICE DEPARTMENT,1700 7TH STREET,SANGER,CA,93657,"http://maps.google.com/maps?q=1700  7TH STREET,+SANGER,+CA+93657&hl=en","1700 7TH STREET, SANGER, CA 93657",DEA,NTBD_2018_OCT
TULARE COUNTY SHERIFF'S OFFICE,TULARE COUNTY SHERIFF'S OFFICE OROSI SHERIFF'S SUBSTATION,40765 RD. 128,CUTLER,CA,93615,"http://maps.google.com/maps?q=40765 RD. 128,+CUTLER,+CA+93615&hl=en","40765 RD. 128, CUTLER, CA 93615",DEA,NTBD_2018_OCT
DINUBA POLICE DEPARTMENT,DINUBA POLICE DEPARTMENT,680 S. ALTA AVENUE,DINUBA,CA,93618,"http://maps.google.com/maps?q=680 S. ALTA AVENUE,+DINUBA,+CA+93618&hl=en","680 S. ALTA AVENUE, DINUBA, CA 93618",DEA,NTBD_2018_OCT
CLOVIS POLICE DEPARTMENT,CLOVIS POLICE DEPT,1233 5TH ST,CLOVIS,CA,93612,"http://maps.google.com/maps?q=1233 5TH ST,+CLOVIS,+CA+93612&hl=en","1233 5TH ST, CLOVIS, CA 93612",DEA,NTBD_2018_OCT
VISALIA POLICE DEPARTMENT,TULARE COUNTY SHERIFF'S OFFICE,2404 W. BURREL,VISALIA,CA,93291,"http://maps.google.com/maps?q=2404 W. BURREL,+VISALIA,+CA+93291&hl=en","2404 W. BURREL, VISALIA, CA 93291",DEA,NTBD_2018_OCT
VISALIA POLICE DEPARTMENT,VISALIA POLICE DEPARTMENT,303 S. JOHNSON ST.,VISALIA,CA,93291,"http://maps.google.com/maps?q=303 S. JOHNSON ST.,+VISALIA,+CA+93291&hl=en","303 S. JOHNSON ST., VISALIA, CA 93291",DEA,NTBD_2018_OCT
TULARE COUNTY SHERIFF'S OFFICE,TULARE COUNTY SHERIFF'S OFFICE VISALIA SHERIFF'S SUBSTATION,2404 W. BURREL AVE,VISALIA,CA,93291,"http://maps.google.com/maps?q=2404 W. BURREL AVE,+VISALIA,+CA+93291&hl=en","2404 W. BURREL AVE, VISALIA, CA 93291",DEA,NTBD_2018_OCT
DEA FRESNO DISTRICT OFFICE,DEA FRESNO ROBERT E. COYLE FEDERAL BUILDING,2500 TULARE STREET,FRESNO,CA,93721,"http://maps.google.com/maps?q=2500 TULARE STREET,+FRESNO,+CA+93721&hl=en","2500 TULARE STREET, FRESNO, CA 93721",DEA,NTBD_2018_OCT
EXETER POLICE DEPARTMENT,EXETER POLICE DEPARTMENT,100 NORTH C ST,EXETER,CA,93221,"http://maps.google.com/maps?q=100 NORTH  C ST,+EXETER,+CA+93221&hl=en","100 NORTH C ST, EXETER, CA 93221",DEA,NTBD_2018_OCT
LINDSAY POLICE DEPARTMENT,LINDSAY POLICE DEPARTMENT,185 N. GALE HILL AVE,LINDSAY,CA,93247,"http://maps.google.com/maps?q=185 N. GALE HILL AVE,+LINDSAY,+CA+93247&hl=en","185 N. GALE HILL AVE, LINDSAY, CA 93247",DEA,NTBD_2018_OCT
FALLON POLICE DEPARTMENT,CVS PHARMACY PARKING LOT,461 W. WILLIAMS AVE.,FALLON,NV,89406,"http://maps.google.com/maps?q=461 W. WILLIAMS AVE.,+FALLON,+NV+89406&hl=en","461 W. WILLIAMS AVE., FALLON, NV 89406",DEA,NTBD_2018_OCT
FALLON POLICE DEPARTMENT,WALGREENS PHARMACY PARKING LOT,2020 RENO HWY.,FALLON,NV,89406,"http://maps.google.com/maps?q=2020 RENO HWY.,+FALLON,+NV+89406&hl=en","2020 RENO HWY., FALLON, NV 89406",DEA,NTBD_2018_OCT
FARMERSVILLE POLICE DEPARTMENT,FARMERSVILLE POLICE DEPARTMENT,909 W. VISALIA ROAD,FARMERSVILLE,CA,93223,"http://maps.google.com/maps?q=909 W. VISALIA ROAD,+FARMERSVILLE,+CA+93223&hl=en","909 W. VISALIA ROAD, FARMERSVILLE, CA 93223",DEA,NTBD_2018_OCT
