name,address,state_x,postal_x,source_x,lat,lng,source_date_x,googleMapsUrl_x,county,googleMapsUrl_y,state_y,postal_y,source_y,source_date_y,_merge
CORBIN COMMUNITY COALITION,"805 SOUTH MAIN STREET, CORBIN, KY 40701",KY,40701.0,MedReturn_Box,36.942,-84.09485,Dec2018,"https://www.google.com/maps/place/805%20SOUTH%20MAIN%20STREET,%20CORBIN%20KY%2040701",Whitley,,,,,,left_only
LAUREL COUNTY SHERIFFS DEPT,"203 S BROAD ST, LONDON, KY 40741",KY,40741.0,MedReturn_Box,37.12743,-84.08376,Dec2018,"https://www.google.com/maps/place/203%20S%20BROAD%20ST,%20LONDON%20KY%2040741",Laurel,,,,,,left_only
LONDON CITY POLICE DEPARTMENT,"503 S MAIN ST, LONDON, KY 40741",KY,40741.0,MedReturn_Box,37.12631,-84.08178000000002,Dec2018,"https://www.google.com/maps/place/503%20S%20MAIN%20ST,%20LONDON%20KY%2040741",Laurel,,,,,,left_only
CUMBERLAND POLICE DEPT,"414 W MAIN ST, CUMBERLAND, KY 40823",KY,40823.0,MedReturn_Box,36.97493,-82.99288,Dec2018,"https://www.google.com/maps/place/414%20W%20MAIN%20ST,%20CUMBERLAND%20KY%2040823",Harlan,,,,,,left_only
EVARTS POLICE DEPT,"101 HARLAN STREET, EVARTS, KY 40828",KY,40828.0,MedReturn_Box,36.86413,-83.19321,Dec2018,"https://www.google.com/maps/place/101%20HARLAN%20STREET,%20EVARTS%20KY%2040828",Harlan,,,,,,left_only
HARLAN COUNTY SHERIFF DEPT,"210 E CENTRAL ST STE 202, HARLAN, KY 40831",KY,40831.0,MedReturn_Box,36.84704,-83.31999,Dec2018,"https://www.google.com/maps/place/210%20E%20CENTRAL%20ST%20STE%20202,%20HARLAN%20KY%2040831",Harlan,,,,,,left_only
BARBOURVILLE POLICE DEPT,"196 DANIEL BOONE DR, BARBOURVILLE, KY 40906",KY,40906.0,MedReturn_Box,36.86557,-83.88731999999997,Dec2018,"https://www.google.com/maps/place/196%20DANIEL%20BOONE%20DR,%20BARBOURVILLE%20KY%2040906",Knox,,,,,,left_only
MIDDLESBORO CITY POLICE DEPT,"150 N 20TH ST, MIDDLESBORO, KY 40965",KY,40965.0,MedReturn_Box,36.60868,-83.71441,Dec2018,"https://www.google.com/maps/place/150%20N%2020TH%20ST,%20MIDDLESBORO%20KY%2040965",Bell,,,,,,left_only
BELL COUNTY SHERIFF'S OFFICE,"101 COURTHOUSE SQUARE, PINEVILLE, KY 40977",KY,40977.0,MedReturn_Box,36.76203,-83.69492,Dec2018,"https://www.google.com/maps/place/101%20COURTHOUSE%20SQUARE,%20PINEVILLE%20KY%2040977",Bell,,,,,,left_only
RxDrugDropBox,"8774 CONSTABLE DR, ALEXANDRIA, KY 41001",KY,41001.0,RXDrugDrop,38.94921,-84.39135999999998,Dec2018,"https://www.google.com/maps/place/8774%20Constable%20Dr,%20%20Alexandria,%20%20KY,%2041001",Campbell,,,,,,left_only
RxDrugDropBox,"3000 CONRAD LANE, BURLINGTON, KY 41005",KY,41005.0,RXDrugDrop,39.0374,-84.7226,Dec2018,"https://www.google.com/maps/place/3000%20Conrad%20Lane,%20%20Burlington,%20%20KY,%2041005",Boone,,,,,,left_only
B S D INC,"716 MADISON AVENUE, COVINGTON, KY 41011",KY,41011.0,DEA,39.08316,-84.51004,Dec2018,http://maps.google.com/maps?q=B%20S%20D%20INC%2C716%20MADISON%20AVENUE%2C+COVINGTON%2C+KY+41011,Kenton,,,,,,left_only
RxDrugDropBox,"1106 AMSTERDAM RD, PARK HILLS, KY 41011",KY,41011.0,RXDrugDrop,39.07135,-84.53295,Dec2018,"https://www.google.com/maps/place/1106%20Amsterdam%20Rd,%20%20Park%20Hills,%20%20KY,%2041011",Kenton,,,,,,left_only
RxDrugDropBox,"409 KYLE'S LANE, FORT WRIGHT, KY 41011",KY,41011.0,RXDrugDrop,39.05295,-84.53533,Dec2018,"https://www.google.com/maps/place/409%20Kyle's%20Lane,%20%20Fort%20Wright,%20%20KY,%2041011",Kenton,,,,,,left_only
RxDrugDropBox,"385 DUDLEY RD, EDGEWOOD, KY 41017",KY,41017.0,RXDrugDrop,39.00843,-84.56661,Dec2018,"https://www.google.com/maps/place/385%20Dudley%20Rd,%20%20Edgewood,%20%20KY,%2041017",Kenton,,,,,,left_only
RxDrugDropBox,"719 ROGERS RD, VILLA HILLS, KY 41017",KY,41017.0,RXDrugDrop,39.05337,-84.59697,Dec2018,"https://www.google.com/maps/place/719%20Rogers%20Rd,%20%20Villa%20Hills,%20%20KY,%2041017",Kenton,,,,,,left_only
RxDrugDropBox,"505 COMMONWEALTH AVE, ERLANGER, KY 41018",KY,41018.0,RXDrugDrop,39.02356,-84.6082,Dec2018,"https://www.google.com/maps/place/505%20Commonwealth%20Ave,%20%20Erlanger,%20%20KY,%2041018",Kenton,,,,,,left_only
Maysville Police Department,"212 GOVERNMENT STREET, MAYSVILLE, KY 41034",KY,41034.0,MedReturn_Box,38.64561,-83.76106999999998,Dec2018,"https://www.google.com/maps/place/212%20Government%20Street,%20Maysville%20KY%2041034",Mason,,,,,,left_only
RxDrugDropBox,"8100 EWING BLVD, FLORENCE, KY 41042",KY,41042.0,RXDrugDrop,38.99923,-84.64206999999998,Dec2018,"https://www.google.com/maps/place/8100%20Ewing%20Blvd,%20%20Florence,%20%20KY,%2041042",Boone,,,,,,left_only
WALGREEN CO.,"8193 MALL ROAD, FLORENCE, KY 41042",KY,41042.0,DEA,38.98211,-84.65001,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C8193%20MALL%20ROAD%2C+FLORENCE%2C+KY+41042,Boone,http://maps.google.com/maps?q=WALGREEN%20CO%2C8193%20MALL%20ROAD%2C+FLORENCE%2C+KY+41042,KY,41042.0,DEA,Oct2018,both
RxDrugDropBox,"520 LICKING PIKE, WILDER, KY 41071",KY,41071.0,RXDrugDrop,39.05604,-84.48686,Dec2018,"https://www.google.com/maps/place/520%20Licking%20Pike,%20%20Wilder,%20KY,%2041071",Campbell,,,,,,left_only
RxDrugDropBox,"998 MONMOUTH ST, NEWPORT, KY 41071",KY,41071.0,RXDrugDrop,39.08725,-84.48891,Dec2018,"https://www.google.com/maps/place/998%20Monmouth%20St,%20%20Newport,%20%20KY,%2041071",Campbell,,,,,,left_only
RxDrugDropBox,"130 N. FORT THOMAS AVE, FORT THOMAS, KY 41075",KY,41075.0,RXDrugDrop,39.08113,-84.44941,Dec2018,"https://www.google.com/maps/place/130%20N.%20Fort%20Thomas%20Ave,%20%20Fort%20Thomas,%20%20KY,%2041075",Campbell,,,,,,left_only
RxDrugDropBox,"176 JOHNS HILL RD, HIGHLAND HEIGHTS, KY 41076",KY,41076.0,RXDrugDrop,39.03062,-84.45588000000002,Dec2018,"https://www.google.com/maps/place/176%20Johns%20Hill%20Rd,%20%20Highland%20Heights,%20%20KY,%2041076",Campbell,,,,,,left_only
KING'S DAUGHTERS,"613 23RD STREET SUITE 110, ASHLAND, KY 41101",KY,41101.0,DEA,38.47116,-82.63295,April2018,http://maps.google.com/maps?q=KINGS%20DAUGHTERS%2C613%2023RD%20STREET%20SUITE%20110%2C+ASHLAND%2C+KY+41101,Boyd,http://maps.google.com/maps?q=KINGS%20DAUGHTERS%2C613%2023RD%20STREET%20SUITE%20110%2C+ASHLAND%2C+KY+41101,KY,41101.0,DEA,Oct2018,both
CARTER COUNTY SHERIFFS OFFICE,"300 W MAIN ST 2ND FLOOR, GRAYSON, KY 41143",KY,41143.0,MedReturn_Box,38.33355,-82.95176,Dec2018,"https://www.google.com/maps/place/300%20W%20MAIN%20ST%202ND%20FLOOR,%20GRAYSON%20KY%2041143",Carter,,,,,,left_only
Lewis County Sheriff Departemtn,"112 SECOND STREET SUITE 102, VANCEBURG, KY 41179",KY,41179.0,MedReturn_Box,38.60408,-83.31971999999998,Dec2018,"https://www.google.com/maps/place/112%20Second%20Street%20Suite%20102,%20Vanceburg%20KY%2041179",Lewis,,,,,,left_only
"KENTUCKY CVS PHARMACY, L.L.C.","538 LONE OAK RD., PADUCAH, KY 42003",KY,42003.0,DEA,37.0615302626,-88.6389540606,April2018,http://maps.google.com/maps?q=KENTUCKY%20CVS%20PHARMACY%20LLC%2C538%20LONE%20OAK%20RD.%2C+PADUCAH%2C+KY+42003,McCracken,http://maps.google.com/maps?q=KENTUCKY%20CVS%20PHARMACY%20LLC%2C538%20LONE%20OAK%20RD.%2C+PADUCAH%2C+KY+42003,KY,42003.0,DEA,Oct2018,both
LOURDES HOSPITAL INC PHARMACY,"1530 LONE OAK RD, PADUCAH, KY 42003",KY,42003.0,DEA,37.05348,-88.64711,Dec2018,http://maps.google.com/maps?q=LOURDES%20HOSPITAL%20INC%20PHARMACY%2C1530%20LONE%20OAK%20RD%2C+PADUCAH%2C+KY+42003,McCracken,,,,,,left_only
WALGREEN CO.,"521 LONE OAK ROAD, PADUCAH, KY 42003",KY,42003.0,DEA,37.0612486567,-88.6393098493,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C521%20LONE%20OAK%20ROAD%2C+PADUCAH%2C+KY+42003,McCracken,http://maps.google.com/maps?q=WALGREEN%20CO%2C521%20LONE%20OAK%20ROAD%2C+PADUCAH%2C+KY+42003,KY,42003.0,DEA,Oct2018,both
RxDrugDropBox,"217 SOUTH MAIN ST, MARION, KY 42064",KY,42064.0,RXDrugDrop,37.33479000000001,-88.08107,Dec2018,"https://www.google.com/maps/place/217%20South%20Main%20St,%20%20Marion,%20%20KY,%2042064",Crittenden,,,,,,left_only
Murray Police Department,"407 POPLAR, MURRAY, KY 42071",KY,42071.0,MedReturn_Box,36.60852,-88.30277,Dec2018,"https://www.google.com/maps/place/407%20Poplar,%20Murray%20KY%2042071",Calloway,,,,,,left_only
MURRAY-CALLOWAY CO HOSPITAL,"803 POPLAR STREET, MURRAY, KY 42071",KY,42071.0,DEA,36.60864,-88.30875,Dec2018,http://maps.google.com/maps?q=MURRAYCALLOWAY%20CO%20HOSPITAL%2C803%20POPLAR%20STREET%2C+MURRAY%2C+KY+42071,Calloway,http://maps.google.com/maps?q=MURRAYCALLOWAY%20CO%20HOSPITAL%2C803%20POPLAR%20STREET%2C+MURRAY%2C+KY+42071,KY,42071.0,DEA,Oct2018,both
WALGREEN CO.,"1205 MAIN ST, MURRAY, KY 42071",KY,42071.0,DEA,36.61056,-88.31537,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C1205%20MAIN%20ST%2C+MURRAY%2C+KY+42071,Calloway,,,,,,left_only
WALGREEN CO.,"1145 U.S. 31 W. BYPASS, BOWLING GREEN, KY 42101",KY,42101.0,DEA,36.983329,-86.4413647,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C1145%20U.S.%2031%20W.%20BYPASS%2C+BOWLING%20GREEN%2C+KY+42101,Warren,,,,,,left_only
RxDrugDropBox,"911 KENTUCKY STREET, BOWLING GREEN, KY 42104",KY,42104.0,RXDrugDrop,36.99577,-86.44386,Dec2018,"https://www.google.com/maps/place/911%20Kentucky%20Street,%20%20Bowling%20Green,%20%20KY,%2042104",Warren,,,,,,left_only
RxDrugDropBox,"103 DUKE STREET, CAVE CITY, KY 42127",KY,42127.0,RXDrugDrop,37.13922,-85.95818,Dec2018,"https://www.google.com/maps/place/103%20Duke%20Street,%20%20Cave%20City,%20%20KY,%2042127",Barren,,,,,,left_only
RxDrugDropBox,"106 S MAIN ST REET, EDMONTON, KY 42129",KY,42129.0,RXDrugDrop,36.9795,-85.61227,Dec2018,"https://www.google.com/maps/place/106%20S%20Main%20St%20reet,%20%20Edmonton,%20%20KY,%2042129",Metcalfe,,,,,,left_only
RxDrugDropBox,"117 N PUBLIC SQUARE, GLASGOW, KY 42141",KY,42141.0,RXDrugDrop,36.99597,-85.91207,Dec2018,"https://www.google.com/maps/place/117%20N%20Public%20Square,%20%20Glasgow,%20%20KY,%2042141",Barren,,,,,,left_only
RxDrugDropBox,"201 S BROADWAY STREET, GLASGOW, KY 42141",KY,42141.0,RXDrugDrop,36.9945,-85.91139,Dec2018,"https://www.google.com/maps/place/201%20S%20Broadway%20Street,%20%20Glasgow,%20%20KY,%2042141",Barren,,,,,,left_only
US ARMY - TOWN CENTER PHARMACY,"98 MICHIGAN AVE, BLDG 98, FORT CAMPBELL, KY 42223",KY,42223.0,DEA,36.6417963,-87.44937209999998,Dec2018,http://maps.google.com/maps?q=US%20ARMY%20%20TOWN%20CENTER%20PHARMACY%2C98%20MICHIGAN%20AVE%2C+FORT%20CAMPBELL%2C+KY+42223,Christian,http://maps.google.com/maps?q=US%20ARMY%20%20TOWN%20CENTER%20PHARMACY%2C98%20MICHIGAN%20AVE%2C+FORT%20CAMPBELL%2C+KY+42223,KY,42223.0,DEA,Oct2018,both
US ARMY- BLANCHFIELD  COMMUNITY,"MEDDAC, BLDG 650, RM 1BG01, FORT CAMPBELL, KY 42223",KY,42223.0,DEA,36.6543,-87.4606,Dec2018,http://maps.google.com/maps?q=US%20ARMY%20BLANCHFIELD%20%20COMMUNITY%2CMEDDAC%2C%20BLDG%20650%2C%20RM%201BG01%2C+FORT%20CAMPBELL%2C+KY+42223,Christian,,,,,,left_only
RxDrugDropBox,"112 W. 1ST ST, HOPKINSVILLE, KY 42240",KY,42240.0,RXDrugDrop,36.87041,-87.4867,Dec2018,"https://www.google.com/maps/place/112%20W.%201st%20St,%20%20Hopkinsville,%20%20KY,%2042240",Christian,,,,,,left_only
RxDrugDropBox,"117 N MAIN ST, MORGANTOWN, KY 42261",KY,42261.0,RXDrugDrop,37.22577,-86.68334,Dec2018,"https://www.google.com/maps/place/117%20N%20Main%20St,%20%20Morgantown,%20%20KY,%2042261",Butler,,,,,,left_only
EMORY CENTRE PHARMACY,"527 EMORY DRIVE, OWENSBORO, KY 42301",KY,42301.0,DEA,37.74805,-87.11506999999997,Dec2018,http://maps.google.com/maps?q=EMORY%20CENTRE%20PHARMACY%2C527%20EMORY%20DRIVE%2C+OWENSBORO%2C+KY+42301,Daviess,http://maps.google.com/maps?q=EMORY%20CENTRE%20PHARMACY%2C527%20EMORY%20DRIVE%2C+OWENSBORO%2C+KY+42301,KY,42301.0,DEA,Oct2018,both
WALGREEN CO.,"2318 FREDERICA STREET, OWENSBORO, KY 42301",KY,42301.0,DEA,37.7531813787,-87.1115241244,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C2318%20FREDERICA%20STREET%2C+OWENSBORO%2C+KY+42301,Daviess,http://maps.google.com/maps?q=WALGREEN%20CO%2C2318%20FREDERICA%20STREET%2C+OWENSBORO%2C+KY+42301,KY,42301.0,DEA,Oct2018,both
RxDrugDropBox,"212 ST ANN ST, OWENSBORO, KY 42303",KY,42303.0,RXDrugDrop,37.77463,-87.11236,Dec2018,"https://www.google.com/maps/place/212%20St%20Ann%20St,%20%20Owensboro,%20%20KY,%2042303",Daviess,,,,,,left_only
RxDrugDropBox,"222 E. 9TH STREET, OWENSBORO, KY 42303",KY,42303.0,RXDrugDrop,37.76754,-87.10906,Dec2018,"https://www.google.com/maps/place/222%20E.%209th%20Street,%20%20Owensboro,%20KY,%2042303",Daviess,,,,,,left_only
OHIO COUNTY SHERIFFS DEPT,"301 S MAIN ST, HARTFORD, KY 42347",KY,42347.0,MedReturn_Box,37.45068,-86.90857,Dec2018,"https://www.google.com/maps/place/301%20S%20MAIN%20ST,%20HARTFORD%20KY%2042347",Ohio,,,,,,left_only
HENDERSON POLICE DEPT,"1990 BARRETT CIRCLE, HENDERSON, KY 42420",KY,42420.0,MedReturn_Box,37.85932,-87.57218,Dec2018,"https://www.google.com/maps/place/1990%20BARRETT%20CIRCLE,%20HENDERSON%20KY%2042420",Henderson,,,,,,left_only
METHODIST HOSPITAL PHARMACY,"1305 N ELM ST, HENDERSON, KY 42420",KY,42420.0,DEA,37.85278,-87.58191,Dec2018,http://maps.google.com/maps?q=METHODIST%20HOSPITAL%20PHARMACY%2C1305%20N%20ELM%20ST%2C+HENDERSON%2C+KY+42420,Henderson,,,,,,left_only
WALGREEN CO.,"402 2ND STREET, HENDERSON, KY 42420",KY,42420.0,DEA,37.8388748163,-87.5871915918,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C402%202ND%20STREET%2C+HENDERSON%2C+KY+42420,Henderson,http://maps.google.com/maps?q=WALGREEN%20CO%2C402%202ND%20STREET%2C+HENDERSON%2C+KY+42420,KY,42420.0,DEA,Oct2018,both
BLUEGRASS PHARMACIES,"1128 N. MAIN ST., MADISONVILLE, KY 42431",KY,42431.0,DEA,37.34544,-87.49814,Dec2018,http://maps.google.com/maps?q=BLUEGRASS%20PHARMACIES%2C1128%20N.%20MAIN%20ST.%2C+MADISONVILLE%2C+KY+42431,Hopkins,,,,,,left_only
Madisonville Police Department,"99 EAST CENTER STREET, MADISONVILLE, KY 42431",KY,42431.0,RXDrugDrop,37.32799,-87.49701,Dec2018,"https://www.google.com/maps/place/99%20East%20Center%20Street,%20%20Madisonville,%20%20KY,%2042431",Hopkins,,,,,,left_only
RxDrugDropBox,"56 N. MAIN ST, MADISONVILLE, KY 42431",KY,42431.0,RXDrugDrop,37.34773,-87.49826999999998,Dec2018,"https://www.google.com/maps/place/56%20N.%20Main%20St,%20%20Madisonville,%20%20KY,%2042431",Hopkins,,,,,,left_only
METHODIST HOSP UNION CO PHAR,"4604 U.S. HIGHWAY 60 W., MORGANFIELD, KY 42437",KY,42437.0,DEA,37.6285121,-87.94767420000002,Dec2018,http://maps.google.com/maps?q=METHODIST%20HOSP%20UNION%20CO%20PHAR%2C4604%20U.S.%20HIGHWAY%2060%20W.%2C+MORGANFIELD%2C+KY+42437,Union,http://maps.google.com/maps?q=METHODIST%20HOSP%20UNION%20CO%20PHAR%2C4604%20U.S.%20HIGHWAY%2060%20W.%2C+MORGANFIELD%2C+KY+42437,KY,42437.0,DEA,Oct2018,both
WALGREEN CO.,"600 S HWY 27, SOMERSET, KY 42501",KY,42501.0,DEA,37.085637,-84.616038,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C600%20S%20HWY%2027%2C+SOMERSET%2C+KY+42501,Pulaski,,,,,,left_only
ELIZABETHTOWN POLICE DEPARTMENT,"300 SOUTH MULBERRY, ELIZABETHTOWN, KY 42701",KY,42701.0,MedReturn_Box,37.69137,-85.86301999999998,Dec2018,"https://www.google.com/maps/place/300%20SOUTH%20MULBERRY,%20ELIZABETHTOWN%20KY%2042701",Hardin,,,,,,left_only
"KENTUCKY CVS PHARMACY, L.L.C.","1571 N DIXIE AVENUE, ELIZABETHTOWN, KY 42701",KY,42701.0,DEA,37.7281499,-85.88518690000002,April2018,http://maps.google.com/maps?q=KENTUCKY%20CVS%20PHARMACY%20LLC%2C1571%20N%20DIXIE%20AVENUE%2C+ELIZABETHTOWN%2C+KY+42701,Hardin,,,,,,left_only
KENTUCKY STATE POLICE,"1055 N MULBERRY ST, ELIZABETHTOWN, KY 42701",KY,42701.0,MedReturn_Box,37.71247,-85.83189,Dec2018,"https://www.google.com/maps/place/1055%20N%20MULBERRY%20ST,%20ELIZABETHTOWN%20KY%2042701",Hardin,,,,,,left_only
WALGREEN CO.,"1602 N. DIXIE AVE, ELIZABETHTOWN, KY 42701",KY,42701.0,DEA,37.7284099,-85.885292,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C1602%20N.%20DIXIE%20AVE%2C+ELIZABETHTOWN%2C+KY+42701,Hardin,,,,,,left_only
CUMBERLAND COUNTY E-911,"299 GLASGOW RD, BURKSVILLE, KY 42717",KY,42717.0,MedReturn_Box,36.79391,-85.36995999999998,Dec2018,"https://www.google.com/maps/place/299%20GLASGOW%20RD,%20BURKSVILLE%20KY%2042717",Cumberland,,,,,,left_only
Campbellsville Police Department,"100 TERRI STREET, CAMPBELLSVILLE, KY 42718",KY,42718.0,RXDrugDrop,37.34085,-85.34594,Dec2018,"https://www.google.com/maps/place/100%20Terri%20Street,%20%20Campbellsville,%20%20KY,%2042718",Taylor,,,,,,left_only
CANEYVILLE POLICE DEPT,"304 E MAPLE ST, CANEYVILLE, KY 42721",KY,42721.0,MedReturn_Box,37.42422,-86.48832,Dec2018,"https://www.google.com/maps/place/304%20E%20MAPLE%20ST,%20CANEYVILLE%20KY%2042721",Grayson,,,,,,left_only
KENTUCKY STATE POLICE,"1118 JAMESTOWN ST, COLUMBIA, KY 42728",KY,42728.0,MedReturn_Box,37.08931,-85.30373,Dec2018,"https://www.google.com/maps/place/1118%20JAMESTOWN%20ST,%20COLUMBIA%20KY%2042728",Adair,,,,,,left_only
CITY OF HODGENVILLE POLICE DEPT,"200 S LINCOLN BLVD, HODGENVILLE, KY 42748",KY,42748.0,MedReturn_Box,37.57252,-85.7406,Dec2018,"https://www.google.com/maps/place/200%20S%20LINCOLN%20BLVD,%20HODGENVILLE%20KY%2042748",Larue,,,,,,left_only
GRAYSON COUNTY SHERIFF DEPT,"44 PUBLIC SQUARE, LEITCHFIELD, KY 42754",KY,42754.0,MedReturn_Box,37.48008,-86.29418000000003,Dec2018,"https://www.google.com/maps/place/44%20PUBLIC%20SQUARE,%20LEITCHFIELD%20KY%2042754",Grayson,,,,,,left_only
LEITCHFIELD POLICE DEPT,"117 S MAIN ST, LEITCHFIELD, KY 42754",KY,42754.0,MedReturn_Box,37.47812,-86.2937,Dec2018,"https://www.google.com/maps/place/117%20S%20MAIN%20ST,%20LEITCHFIELD%20KY%2042754",Grayson,,,,,,left_only
RxDrugDropBox,"116 EAST UNION STREET, MUNFORDVILLE, KY 42765",KY,42765.0,RXDrugDrop,37.27117,-85.89156,Dec2018,"https://www.google.com/maps/place/116%20East%20Union%20Street,%20%20Munfordville,%20%20KY,%2042765",Hart,,,,,,left_only
"OHIO CVS STORES, L.L.C.","7470 SAWMILL RD., DUBLIN, OH 43016",OH,43016.0,DEA,40.1006023,-83.091358,April2018,http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C7470%20SAWMILL%20RD.%2C+DUBLIN%2C+OH+43016,Franklin,http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C7470%20SAWMILL%20RD.%2C+DUBLIN%2C+OH+43016,OH,43016.0,DEA,Oct2018,both
Hilliard Division of Police,"5171 NORTHWEST PARKWAY, HILLIARD, OH 43026",OH,43026.0,MedReturn_Box,40.03696,-83.15481,Dec2018,"https://www.google.com/maps/place/5171%20Northwest%20Parkway,%20Hilliard%20OH%2043026",Franklin,,,,,,left_only
DAVE'S PHARMACY,"411 W. 5TH STREET, MARYSVILLE, OH 43040",OH,43040.0,DEA,40.23679,-83.37286999999998,Dec2018,http://maps.google.com/maps?q=DAVES%20PHARMACY%2C411%20W.%205TH%20STREET%2C+MARYSVILLE%2C+OH+43040,Union,http://maps.google.com/maps?q=DAVES%20PHARMACY%2C411%20W.%205TH%20STREET%2C+MARYSVILLE%2C+OH+43040,OH,43040.0,DEA,Oct2018,both
"GENOA HEALTHCARE, LLC","1445 W. MAIN STREET, NEWARK, OH 43055",OH,43055.0,DEA,40.04581,-82.45498,Dec2018,http://maps.google.com/maps?q=GENOA%20HEALTHCARE%20LLC%2C1445%20W.%20MAIN%20STREET%2C+NEWARK%2C+OH+43055,Licking,,,,,,left_only
Reynoldsburg Division of Police,"7240 EAST MAIN STREET, REYNOLDSBURG, OH 43068",OH,43068.0,MedReturn_Box,39.9563,-82.80573000000003,Dec2018,"https://www.google.com/maps/place/7240%20East%20Main%20Street,%20Reynoldsburg%20OH%2043068",Franklin,,,,,,left_only
MERCY HLTH SYS WESTERN OHIO,"DBA MERCY MEMORIAL HOSPITAL, 904 SCIOTO STREET, URBANA, OH 43078",OH,43078.0,DEA,40.107799,-83.729821,Dec2018,http://maps.google.com/maps?q=MERCY%20HLTH%20SYS%20WESTERN%20OHIO%2CDBA%20MERCY%20MEMORIAL%20HOSPITAL%2C+URBANA%2C+OH+43078,Champaign,http://maps.google.com/maps?q=MERCY%20HLTH%20SYS%20WESTERN%20OHIO%2CDBA%20MERCY%20MEMORIAL%20HOSPITAL%2C+URBANA%2C+OH+43078,OH,43078.0,DEA,Oct2018,both
URBANA POLICE DEPT,"205 SOUTH MAIN ST, URBANA, OH 43078",OH,43078.0,MedReturn_Box,40.10656,-83.7522,Dec2018,"https://www.google.com/maps/place/205%20SOUTH%20MAIN%20ST,%20URBANA%20OH%2043078",Champaign,,,,,,left_only
"OHIO CVS STORES, L.L.C.","620 S. CLEVELAND AVE., WESTERVILLE, OH 43081",OH,43081.0,DEA,40.1180871644,-82.9487542156,April2018,http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C620%20S.%20CLEVELAND%20AVE.%2C+WESTERVILLE%2C+OH+43081,Franklin,http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C620%20S.%20CLEVELAND%20AVE.%2C+WESTERVILLE%2C+OH+43081,OH,43081.0,DEA,Oct2018,both
WESTERVILLE POLICE DEPT,"29 S STATE ST, WESTERVILLE, OH 43081",OH,43081.0,MedReturn_Box,40.1252,-82.93173,Dec2018,"https://www.google.com/maps/place/29%20S%20STATE%20ST,%20WESTERVILLE%20OH%2043081",Franklin,,,,,,left_only
BERGER HOSPITAL,"600 NORTH PICKAWAY STREET, ATTN PHARMACY, CIRCLEVILLE, OH 43113",OH,43113.0,DEA,39.60921,-82.93825,Dec2018,http://maps.google.com/maps?q=BERGER%20HOSPITAL%2C600%20NORTH%20PICKAWAY%20STREET%2C+CIRCLEVILLE%2C+OH+43113,Pickaway,,,,,,left_only
WALGREEN CO.,"5690 W BROAD STREET, GALLOWAY, OH 43119",OH,43119.0,DEA,39.9512181379,-83.1536295862,April2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C5690%20W%20BROAD%20STREET%2C+GALLOWAY%2C+OH+43119,Franklin,http://maps.google.com/maps?q=WALGREEN%20CO%2C5690%20W%20BROAD%20STREET%2C+GALLOWAY%2C+OH+43119,OH,43119.0,DEA,Oct2018,both
"OHIO CVS STORES, L.L.C.","111 SOUTH MEMORIAL DRIVE, LANCASTER, OH 43130",OH,43130.0,DEA,39.7127587465,-82.6062501866,April2018,http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C111%20SOUTH%20MEMORIAL%20DRIVE%2C+LANCASTER%2C+OH+43130,Fairfield,,,,,,left_only
WALGREEN CO.,"859 E MAIN ST, LANCASTER, OH 43130",OH,43130.0,DEA,39.7135,-82.58442,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C859%20E%20MAIN%20ST%2C+LANCASTER%2C+OH+43130,Fairfield,http://maps.google.com/maps?q=WALGREEN%20CO%2C859%20E%20MAIN%20ST%2C+LANCASTER%2C+OH+43130,OH,43130.0,DEA,Oct2018,both
London Police Department,"10 EAST FIRST STREET, LONDON, OH 43140",OH,43140.0,MedReturn_Box,39.88518,-83.44637,Dec2018,"https://www.google.com/maps/place/10%20East%20First%20Street,%20London%20OH%2043140",Madison,,,,,,left_only
"OHIO CVS STORES, L.L.C.","1100 HILL RD. N, PICKERINGTON, OH 43147",OH,43147.0,DEA,39.910361,-82.77818590000003,April2018,http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C1100%20HILL%20RD.%20N%2C+PICKERINGTON%2C+OH+43147,Fairfield,,,,,,left_only
AHF PHARMACY,"1230 N. HIGH STREET, COLUMBUS, OH 43201",OH,43201.0,DEA,39.98753,-83.00559,Dec2018,http://maps.google.com/maps?q=AHF%20PHARMACY%2C1230%20N.%20HIGH%20STREET%2C+COLUMBUS%2C+OH+43201,Franklin,,,,,,left_only
