name,Address 1,Address 2,"City, State Zip",googleMapsUrl,state,postal,source,source_date,address
ST MARGARET MEMORIAL HOSPITAL,815 FREEPORT RD,,"PITTSBURGH, PA 15215",http://maps.google.com/maps?q=ST%20MARGARET%20MEMORIAL%20HOSPITAL%2C815%20FREEPORT%20RD%2C+PITTSBURGH%2C+PA+15215,PA,15215,DEA,Oct2018,"815 FREEPORT RD, PITTSBURGH, PA 15215"
ST MARYS PHARMACY LAB,6 RAILROAD STREET,,"SAINT MARYS, PA 15857",http://maps.google.com/maps?q=ST%20MARYS%20PHARMACY%20LAB%2C6%20RAILROAD%20STREET%2C+SAINT%20MARYS%2C+PA+15857,PA,15857,DEA,Oct2018,"6 RAILROAD STREET, SAINT MARYS, PA 15857"
ST. ELIZABETH BOARDMAN HOSPITAL,8401 MARKET STREET,,"BOARDMAN, OH 44512",http://maps.google.com/maps?q=ST%20ELIZABETH%20BOARDMAN%20HOSPITAL%2C8401%20MARKET%20STREET%2C+BOARDMAN%2C+OH+44512,OH,44512,DEA,Oct2018,"8401 MARKET STREET, BOARDMAN, OH 44512"
ST. ELIZABETH YOUNGSTOWN HOSPITAL,1044 BELMONT AVENUE,2ND FLOOR,"YOUNGSTOWN, OH 44501",http://maps.google.com/maps?q=ST%20ELIZABETH%20YOUNGSTOWN%20HOSPITAL%2C1044%20BELMONT%20AVENUE%2C+YOUNGSTOWN%2C+OH+44501,OH,44501,DEA,Oct2018,"1044 BELMONT AVENUE, 2ND FLOOR, YOUNGSTOWN, OH 44501"
ST. JOSEPH WARREN HOSPITAL,ATTN: PHARMACY DEPARTMENT,"667 EASTLAND AVENUE, SE","WARREN, OH 44484",http://maps.google.com/maps?q=ST%20JOSEPH%20WARREN%20HOSPITAL%2CATTN%3A%20PHARMACY%20DEPARTMENT%2C+WARREN%2C+OH+44484,OH,44484,DEA,Oct2018,"ATTN: PHARMACY DEPARTMENT, 667 EASTLAND AVENUE, SE, WARREN, OH 44484"
THE MEDICINE SHOPPE,1740 EAST STATE STREET,,"HERMITAGE, PA 16148",http://maps.google.com/maps?q=THE%20MEDICINE%20SHOPPE%2C1740%20EAST%20STATE%20STREET%2C+HERMITAGE%2C+PA+16148,PA,16148,DEA,Oct2018,"1740 EAST STATE STREET, HERMITAGE, PA 16148"
THE MEDICINE SHOPPE,419 SOUTH MAIN ST,,"GREENVILLE, PA 16125",http://maps.google.com/maps?q=THE%20MEDICINE%20SHOPPE%2C419%20SOUTH%20MAIN%20ST%2C+GREENVILLE%2C+PA+16125,PA,16125,DEA,Oct2018,"419 SOUTH MAIN ST, GREENVILLE, PA 16125"
THE MEDICINE SHOPPE #1929,315 SOUTH ERIE STREET,SUITE A,"MERCER, PA 16137",http://maps.google.com/maps?q=THE%20MEDICINE%20SHOPPE%2C315%20SOUTH%20ERIE%20STREET%2C+MERCER%2C+PA+16137,PA,16137,DEA,Oct2018,"315 SOUTH ERIE STREET, SUITE A, MERCER, PA 16137"
"TRI-CO HEALTH CLINIC, INC DBA CLAY-BATTELLE PHARM",5851 MASON-DIXON HWY.,PO BOX 21,"BLACKSVILLE, WV 26521",http://maps.google.com/maps?q=TRICO%20HEALTH%20CLINIC%20INC%20DBA%20CLAYBATTELLE%20PHARM%2C5851%20MASON-DIXON%20HWY.%2C+BLACKSVILLE%2C+WV+26521,WV,26521,DEA,Oct2018,"5851 MASON-DIXON HWY., PO BOX 21, BLACKSVILLE, WV 26521"
TRI-STATE PHARMACY,651 COLLIERS WAY STE 204,"JOHN J. BERNABEI, RPH","WEIRTON, WV 26062",http://maps.google.com/maps?q=TRISTATE%20PHARMACY%2C651%20COLLIERS%20WAY%20STE%20204%2C+WEIRTON%2C+WV+26062,WV,26062,DEA,Oct2018,"651 COLLIERS WAY STE 204, JOHN J. BERNABEI, RPH, WEIRTON, WV 26062"
UNIVERSITY PHARMACY,103 UNIVERSITY PLACE,,"PITTSBURGH, PA 15260",http://maps.google.com/maps?q=UNIVERSITY%20PHARMACY%2C103%20UNIVERSITY%20PLACE%2C+PITTSBURGH%2C+PA+15260,PA,15260,DEA,Oct2018,"103 UNIVERSITY PLACE, PITTSBURGH, PA 15260"
UPMC CHILDRENS HOSPITAL OF PITTSBURGH,4401 PENN AVENUE,,"PITTSBURGH, PA 15224",http://maps.google.com/maps?q=UPMC%20CHILDRENS%20HOSPITAL%20OF%20PITTSBURGH%2C4401%20PENN%20AVENUE%2C+PITTSBURGH%2C+PA+15224,PA,15224,DEA,Oct2018,"4401 PENN AVENUE, PITTSBURGH, PA 15224"
UPMC NORTHWEST,100 FAIRFIELD DRIVE,,"SENECA, PA 16346",http://maps.google.com/maps?q=UPMC%20NORTHWEST%2C100%20FAIRFIELD%20DRIVE%2C+SENECA%2C+PA+16346,PA,16346,DEA,Oct2018,"100 FAIRFIELD DRIVE, SENECA, PA 16346"
UPMC PRESBYTERIAN SHADYSIDE,PHARMACY DEPT/SHADYSIDE CAMPUS,5230 CENTRE AVENUE,"PITTSBURGH, PA 15232",http://maps.google.com/maps?q=UPMC%20PRESBYTERIAN%20SHADYSIDE%2CPHARMACY%20DEPT/SHADYSIDE%20CAMPUS%2C+PITTSBURGH%2C+PA+15232,PA,15232,DEA,Oct2018,"PHARMACY DEPT/SHADYSIDE CAMPUS, 5230 CENTRE AVENUE, PITTSBURGH, PA 15232"
VANTAGE CARE APOTHECARY,1305 SOUTH MAIN STREET,US ROUTE 322,"MEADVILLE, PA 16335",http://maps.google.com/maps?q=VANTAGE%20CARE%20APOTHECARY%2C1305%20SOUTH%20MAIN%20STREET%2C+MEADVILLE%2C+PA+16335,PA,16335,DEA,Oct2018,"1305 SOUTH MAIN STREET, US ROUTE 322, MEADVILLE, PA 16335"
WALGREEN CO.,2012 S UNION,,"ALLIANCE, OH 44601",http://maps.google.com/maps?q=WALGREEN%20CO%2C2012%20S%20UNION%2C+ALLIANCE%2C+OH+44601,OH,44601,DEA,Oct2018,"2012 S UNION, ALLIANCE, OH 44601"
WALGREEN CO.,7295 MARKET ST.,,"BOARDMAN, OH 44512",http://maps.google.com/maps?q=WALGREEN%20CO%2C7295%20MARKET%20ST.%2C+BOARDMAN%2C+OH+44512,OH,44512,DEA,Oct2018,"7295 MARKET ST., BOARDMAN, OH 44512"
WALGREEN CO.,897 CHESTNUT RIDGE RD,,"MORGANTOWN, WV 26505",http://maps.google.com/maps?q=WALGREEN%20CO%2C897%20CHESTNUT%20RIDGE%20RD%2C+MORGANTOWN%2C+WV+26505,WV,26505,DEA,Oct2018,"897 CHESTNUT RIDGE RD, MORGANTOWN, WV 26505"
"WALGREEN EASTERN CO., INC.",280 NEW CASTLE RD.,,"BUTLER, PA 16001",http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C280%20NEW%20CASTLE%20RD.%2C+BUTLER%2C+PA+16001,PA,16001,DEA,Oct2018,"280 NEW CASTLE RD., BUTLER, PA 16001"
"WEST VIRGINIA CVS PHARMACY, L.L.C.",1000 PINEVIEW DRIVE,,"MORGANTOWN, WV 26505",http://maps.google.com/maps?q=WEST%20VIRGINIA%20CVS%20PHARMACY%20LLC%2C1000%20PINEVIEW%20DRIVE%2C+MORGANTOWN%2C+WV+26505,WV,26505,DEA,Oct2018,"1000 PINEVIEW DRIVE, MORGANTOWN, WV 26505"
WESTMORELAND REGIONAL HOSP,532 W PITTSBURGH ST,,"GREENSBURG, PA 15601",http://maps.google.com/maps?q=WESTMORELAND%20REGIONAL%20HOSP%2C532%20W%20PITTSBURGH%20ST%2C+GREENSBURG%2C+PA+15601,PA,15601,DEA,Oct2018,"532 W PITTSBURGH ST, GREENSBURG, PA 15601"
WITSCHEY'SPHARMACY,155 NORTH STREET,,"NEW MARTINSVILLE, WV 26155",http://maps.google.com/maps?q=WITSCHEYSPHARMACY%2C155%20NORTH%20STREET%2C+NEW%20MARTINSVILLE%2C+WV+26155,WV,26155,DEA,Oct2018,"155 NORTH STREET, NEW MARTINSVILLE, WV 26155"
WV UNIVERSITY HOSPITALS INC,1 MEDICAL CENTER DR,,"MORGANTOWN, WV 26506",http://maps.google.com/maps?q=WV%20UNIVERSITY%20HOSPITALS%20INC%2C1%20MEDICAL%20CENTER%20DR%2C+MORGANTOWN%2C+WV+26506,WV,26506,DEA,Oct2018,"1 MEDICAL CENTER DR, MORGANTOWN, WV 26506"
WV UNIVERSITY HOSPITALS INC.,390 BIRCH STREET,,"MORGANTOWN, WV 26505",http://maps.google.com/maps?q=WV%20UNIVERSITY%20HOSPITALS%20INC%2C390%20BIRCH%20STREET%2C+MORGANTOWN%2C+WV+26505,WV,26505,DEA,Oct2018,"390 BIRCH STREET, MORGANTOWN, WV 26505"
BROCKWAY DRUG COMPANY INC,1365 MAIN STREET,,"BROCKWAY, PA 15824",http://maps.google.com/maps?q=BROCKWAY%20DRUG%20COMPANY%20INC%2C1365%20MAIN%20STREET%2C+BROCKWAY%2C+PA+15824,PA,15824,DEA,Oct2018,"1365 MAIN STREET, BROCKWAY, PA 15824"
COMMUNITY CARE OF WEST VIRGINIA,597 LIBERTY STREET,,"WEST MILFORD, WV 26451",http://maps.google.com/maps?q=COMMUNITY%20CARE%20OF%20WEST%20VIRGINIA%2C597%20LIBERTY%20STREET%2C+WEST%20MILFORD%2C+WV+26451,WV,26451,DEA,Oct2018,"597 LIBERTY STREET, WEST MILFORD, WV 26451"
COMMUNITY CARE PHARMACY,149 IVY LANE,,"PARSONS, WV 26287",http://maps.google.com/maps?q=COMMUNITY%20CARE%20PHARMACY%2C149%20IVY%20LANE%2C+PARSONS%2C+WV+26287,WV,26287,DEA,Oct2018,"149 IVY LANE, PARSONS, WV 26287"
FAST & FRIENDLY PHARMACY RC LLC,4 GARTON PLAZA,,"WESTON, WV 26452",http://maps.google.com/maps?q=FAST%20%20FRIENDLY%20PHARMACY%20RC%20LLC%2C4%20GARTON%20PLAZA%2C+WESTON%2C+WV+26452,WV,26452,DEA,Oct2018,"4 GARTON PLAZA, WESTON, WV 26452"
FINNEY'S INSTITUTIONAL,5930 MAYFAIR RD. N.W.,,"NORTH CANTON, OH 44720",http://maps.google.com/maps?q=FINNEYS%20INSTITUTIONAL%2C5930%20MAYFAIR%20RD.%20N.W.%2C+NORTH%20CANTON%2C+OH+44720,OH,44720,DEA,Oct2018,"5930 MAYFAIR RD. N.W., NORTH CANTON, OH 44720"
"OHIO CVS STORES, L.L.C.",2210 TUSCARAWAS ST. W,,"CANTON, OH 44708",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C2210%20TUSCARAWAS%20ST.%20W%2C+CANTON%2C+OH+44708,OH,44708,DEA,Oct2018,"2210 TUSCARAWAS ST. W, CANTON, OH 44708"
WALGREEN CO.,1240 W. MAIN ST.,,"BRIDGEPORT, WV 26330",http://maps.google.com/maps?q=WALGREEN%20CO%2C1240%20W.%20MAIN%20ST.%2C+BRIDGEPORT%2C+WV+26330,WV,26330,DEA,Oct2018,"1240 W. MAIN ST., BRIDGEPORT, WV 26330"
"WEST VIRGINIA CVS PHARMACY, L.L.C.",701 E. MAIN STREET,,"CLARKSBURG, WV 26301",http://maps.google.com/maps?q=WEST%20VIRGINIA%20CVS%20PHARMACY%20LLC%2C701%20E.%20MAIN%20STREET%2C+CLARKSBURG%2C+WV+26301,WV,26301,DEA,Oct2018,"701 E. MAIN STREET, CLARKSBURG, WV 26301"
CARESITE PHARMACY,132 ABIGAIL LANE,,"PORT MATILDA, PA 16870",http://maps.google.com/maps?q=CARESITE%20PHARMACY%2C132%20ABIGAIL%20LANE%2C+PORT%20MATILDA%2C+PA+16870,PA,16870,DEA,Oct2018,"132 ABIGAIL LANE, PORT MATILDA, PA 16870"
CARESITE PHARMACY,21 GEISINGER LANE,,"LEWISTOWN, PA 17044",http://maps.google.com/maps?q=CARESITE%20PHARMACY%2C21%20GEISINGER%20LANE%2C+LEWISTOWN%2C+PA+17044,PA,17044,DEA,Oct2018,"21 GEISINGER LANE, LEWISTOWN, PA 17044"
CARESITE PHARMACY,400 HIGHLAND AVE. SUITE B,,"LEWISTOWN, PA 17044",http://maps.google.com/maps?q=CARESITE%20PHARMACY%2C400%20HIGHLAND%20AVE.%20SUITE%20B%2C+LEWISTOWN%2C+PA+17044,PA,17044,DEA,Oct2018,"400 HIGHLAND AVE. SUITE B, LEWISTOWN, PA 17044"
CARESITE PHARMACY,4752 SR 655 SUITE A,BIG VALLEY AREA MEDICAL CENTER,"BELLEVILLE, PA 17004",http://maps.google.com/maps?q=CARESITE%20PHARMACY%2C4752%20SR%20655%20SUITE%20A%2C+BELLEVILLE%2C+PA+17004,PA,17004,DEA,Oct2018,"4752 SR 655 SUITE A, BIG VALLEY AREA MEDICAL CENTER, BELLEVILLE, PA 17004"
E.A. HAWSE PHARMACY,P.O. BOX 97,17978 STATE ROUTE 55,"BAKER, WV 26801",http://maps.google.com/maps?q=EA%20HAWSE%20PHARMACY%2CP.O.%20BOX%2097%2C+BAKER%2C+WV+26801,WV,26801,DEA,Oct2018,"P.O. BOX 97, 17978 STATE ROUTE 55, BAKER, WV 26801"
"HOSE PHARMACIES, INC.",17316 SHEPHERDSTOWN PIKE,,"SHARPSBURG, MD 21782",http://maps.google.com/maps?q=HOSE%20PHARMACIES%20INC%2C17316%20SHEPHERDSTOWN%20PIKE%2C+SHARPSBURG%2C+MD+21782,MD,21782,DEA,Oct2018,"17316 SHEPHERDSTOWN PIKE, SHARPSBURG, MD 21782"
"MARYLAND CVS PHARMACY, L.L.C.",402 SO. JEFFERSON STREET,,"FREDERICK, MD 21701",http://maps.google.com/maps?q=MARYLAND%20CVS%20PHARMACY%20LLC%2C402%20SO.%20JEFFERSON%20STREET%2C+FREDERICK%2C+MD+21701,MD,21701,DEA,Oct2018,"402 SO. JEFFERSON STREET, FREDERICK, MD 21701"
NORTHERN BEDFORD PHARMACY,3499 BRUMBAUGH RD,,"NEW ENTERPRISE, PA 16664",http://maps.google.com/maps?q=NORTHERN%20BEDFORD%20PHARMACY%2C3499%20BRUMBAUGH%20RD%2C+NEW%20ENTERPRISE%2C+PA+16664,PA,16664,DEA,Oct2018,"3499 BRUMBAUGH RD, NEW ENTERPRISE, PA 16664"
ORBY PHARMACY INC,626 WATER STREET SUITE 3,PO BOX 367,"ORBISONIA, PA 17243",http://maps.google.com/maps?q=ORBY%20PHARMACY%20INC%2C626%20WATER%20STREET%20SUITE%203%2C+ORBISONIA%2C+PA+17243,PA,17243,DEA,Oct2018,"626 WATER STREET SUITE 3, PO BOX 367, ORBISONIA, PA 17243"
PURCELLVILLE PHARMACY,609 E MAIN ST SUITE Q,,"PURCELLVILLE, VA 20132",http://maps.google.com/maps?q=PURCELLVILLE%20PHARMACY%2C609%20E%20MAIN%20ST%20SUITE%20Q%2C+PURCELLVILLE%2C+VA+20132,VA,20132,DEA,Oct2018,"609 E MAIN ST SUITE Q, PURCELLVILLE, VA 20132"
US ARMY- FT DETRICK HEALTH CLINIC,1434 PORTER STREET,FORT DETRICK,"FREDERICK, MD 21702",http://maps.google.com/maps?q=US%20ARMY%20FT%20DETRICK%20HEALTH%20CLINIC%2C1434%20PORTER%20STREET%2C+FREDERICK%2C+MD+21702,MD,21702,DEA,Oct2018,"1434 PORTER STREET, FORT DETRICK, FREDERICK, MD 21702"
WALGREEN CO.,101 FORBES DR.,,"MARTINSBURG, WV 25404",http://maps.google.com/maps?q=WALGREEN%20CO%2C101%20FORBES%20DR.%2C+MARTINSBURG%2C+WV+25404,WV,25404,DEA,Oct2018,"101 FORBES DR., MARTINSBURG, WV 25404"
WALGREEN CO.,40 FLOWING SPRINGS WAY,,"CHARLES TOWN, WV 25414",http://maps.google.com/maps?q=WALGREEN%20CO%2C40%20FLOWING%20SPRINGS%20WAY%2C+CHARLES%20TOWN%2C+WV+25414,WV,25414,DEA,Oct2018,"40 FLOWING SPRINGS WAY, CHARLES TOWN, WV 25414"
"WALGREEN EASTERN CO., INC.",508 E. PLANK RD.,,"ALTOONA, PA 16602",http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C508%20E.%20PLANK%20RD.%2C+ALTOONA%2C+PA+16602,PA,16602,DEA,Oct2018,"508 E. PLANK RD., ALTOONA, PA 16602"
WARDENSVILLE PHARMACY,333 EAST MAIN ST,P.O. BOX 97,"WARDENSVILLE, WV 26851",http://maps.google.com/maps?q=WARDENSVILLE%20PHARMACY%2C333%20EAST%20MAIN%20ST%2C+WARDENSVILLE%2C+WV+26851,WV,26851,DEA,Oct2018,"333 EAST MAIN ST, P.O. BOX 97, WARDENSVILLE, WV 26851"
WEIS PHARMACY #176,4521 WILLIAM PENN HIGHWAY,,"MIFFLINTOWN, PA 17059",http://maps.google.com/maps?q=WEIS%20PHARMACY%2C4521%20WILLIAM%20PENN%20HIGHWAY%2C+MIFFLINTOWN%2C+PA+17059,PA,17059,DEA,Oct2018,"4521 WILLIAM PENN HIGHWAY, MIFFLINTOWN, PA 17059"
WELLSPAN PHARMACY,4910B FAIRFIELD ROAD,,"FAIRFIELD, PA 17320",http://maps.google.com/maps?q=WELLSPAN%20PHARMACY%2C4910B%20FAIRFIELD%20ROAD%2C+FAIRFIELD%2C+PA+17320,PA,17320,DEA,Oct2018,"4910B FAIRFIELD ROAD, FAIRFIELD, PA 17320"
"GENOA HEALTHCARE, LLC",9220 MENTOR AVENUE,,"MENTOR, OH 44060",http://maps.google.com/maps?q=GENOA%20HEALTHCARE%20LLC%2C9220%20MENTOR%20AVENUE%2C+MENTOR%2C+OH+44060,OH,44060,DEA,Oct2018,"9220 MENTOR AVENUE, MENTOR, OH 44060"
SIGNATURE HEALTH INC,4726 MAIN AVE,,"ASHTABULA, OH 44004",http://maps.google.com/maps?q=SIGNATURE%20HEALTH%20INC%2C4726%20MAIN%20AVE%2C+ASHTABULA%2C+OH+44004,OH,44004,DEA,Oct2018,"4726 MAIN AVE, ASHTABULA, OH 44004"
WEIS PHARMACY #14,1440 ALLEGHENY ST,,"JERSEY SHORE, PA 17740",http://maps.google.com/maps?q=WEIS%20PHARMACY%2C1440%20ALLEGHENY%20ST%2C+JERSEY%20SHORE%2C+PA+17740,PA,17740,DEA,Oct2018,"1440 ALLEGHENY ST, JERSEY SHORE, PA 17740"
WALGREEN CO.,5122 WEST TUSCARAWAS ST,,"CANTON, OH 44708",http://maps.google.com/maps?q=WALGREEN%20CO%2C5122%20WEST%20TUSCARAWAS%20ST%2C+CANTON%2C+OH+44708,OH,44708,DEA,Oct2018,"5122 WEST TUSCARAWAS ST, CANTON, OH 44708"
DUSINI DRUG INC,315 E HIGH AVE,,"NEW PHILADELPHIA, OH 44663",http://maps.google.com/maps?q=DUSINI%20DRUG%20INC%2C315%20E%20HIGH%20AVE%2C+NEW%20PHILADELPHIA%2C+OH+44663,OH,44663,DEA,Oct2018,"315 E HIGH AVE, NEW PHILADELPHIA, OH 44663"
CLEVELAND CLINIC HILLCREST AMBULATORY PHARMACY,6770 MAYFIELD RD.,,"MAYFIELD HEIGHTS, OH 44124",http://maps.google.com/maps?q=CLEVELAND%20CLINIC%20HILLCREST%20AMBULATORY%20PHARMACY%2C6770%20MAYFIELD%20RD.%2C+MAYFIELD%20HEIGHTS%2C+OH+44124,OH,44124,DEA,Oct2018,"6770 MAYFIELD RD., MAYFIELD HEIGHTS, OH 44124"
SIGNATURE HEALTH,38882 MENTOR AVE,,"WILLOUGHBY, OH 44094",http://maps.google.com/maps?q=SIGNATURE%20HEALTH%2C38882%20MENTOR%20AVE%2C+WILLOUGHBY%2C+OH+44094,OH,44094,DEA,Oct2018,"38882 MENTOR AVE, WILLOUGHBY, OH 44094"
"OHIO CVS STORES, L.L.C.",6005 SOM CENTER RD.,,"WILLOUGHBY, OH 44094",http://maps.google.com/maps?q=OHIO%20CVS%20STORES%20LLC%2C6005%20SOM%20CENTER%20RD.%2C+WILLOUGHBY%2C+OH+44094,OH,44094,DEA,Oct2018,"6005 SOM CENTER RD., WILLOUGHBY, OH 44094"
WALGREEN CO.,5881 SOM CENTER RD.,,"WILLOUGHBY, OH 44094",http://maps.google.com/maps?q=WALGREEN%20CO%2C5881%20SOM%20CENTER%20RD.%2C+WILLOUGHBY%2C+OH+44094,OH,44094,DEA,Oct2018,"5881 SOM CENTER RD., WILLOUGHBY, OH 44094"
US ARMY  DUNHAM HEALTH CLINIC,CARLISLE BARRACKS,450 GIBNER RD/STE 1,"CARLISLE, PA 17013",http://maps.google.com/maps?q=US%20ARMY%20%20DUNHAM%20HEALTH%20CLINIC%2CCARLISLE%20BARRACKS%2C+CARLISLE%2C+PA+17013,PA,17013,DEA,Oct2018,"CARLISLE BARRACKS, 450 GIBNER RD/STE 1, CARLISLE, PA 17013"
CARESITE PHARMACY,16 WOODBINE LANE,,"DANVILLE, PA 17821",http://maps.google.com/maps?q=CARESITE%20PHARMACY%2C16%20WOODBINE%20LANE%2C+DANVILLE%2C+PA+17821,PA,17821,DEA,Oct2018,"16 WOODBINE LANE, DANVILLE, PA 17821"
CARESITE PHARMACY,THE LEWIS FANELLI BUILDING,529 TERRY REILEY WAY,"POTTSVILLE, PA 17901",http://maps.google.com/maps?q=CARESITE%20PHARMACY%2CTHE%20LEWIS%20FANELLI%20BUILDING%2C+POTTSVILLE%2C+PA+17901,PA,17901,DEA,Oct2018,"THE LEWIS FANELLI BUILDING, 529 TERRY REILEY WAY, POTTSVILLE, PA 17901"
CONCEPT MEDICAL,639 CHESTNUT STREET,,"ASHLAND, PA 17921",http://maps.google.com/maps?q=CONCEPT%20MEDICAL%2C639%20CHESTNUT%20STREET%2C+ASHLAND%2C+PA+17921,PA,17921,DEA,Oct2018,"639 CHESTNUT STREET, ASHLAND, PA 17921"
GEISINGER - SHAMOKIN AREA COMMUNITY HOSPITAL,4200 HOSPITAL ROAD,,"COAL TOWNSHIP, PA 17866",http://maps.google.com/maps?q=GEISINGER%20%20SHAMOKIN%20AREA%20COMMUNITY%20HOSPITAL%2C4200%20HOSPITAL%20ROAD%2C+COAL%20TOWNSHIP%2C+PA+17866,PA,17866,DEA,Oct2018,"4200 HOSPITAL ROAD, COAL TOWNSHIP, PA 17866"
GEISINGER MEDICAL CENTER,100 N ACADEMY AVE,,"DANVILLE, PA 17822",http://maps.google.com/maps?q=GEISINGER%20MEDICAL%20CENTER%2C100%20N%20ACADEMY%20AVE%2C+DANVILLE%2C+PA+17822,PA,17822,DEA,Oct2018,"100 N ACADEMY AVE, DANVILLE, PA 17822"
GEISINGER-BLOOMSBURG HOSPITAL PHARMACY,549 E FAIR STREET,,"BLOOMSBURG, PA 17815",http://maps.google.com/maps?q=GEISINGERBLOOMSBURG%20HOSPITAL%20PHARMACY%2C549%20E%20FAIR%20STREET%2C+BLOOMSBURG%2C+PA+17815,PA,17815,DEA,Oct2018,"549 E FAIR STREET, BLOOMSBURG, PA 17815"
HEALTH SERVICES PHARMACY,1201 GRAMPIAN BLVD,,"WILLIAMSPORT, PA 17701",http://maps.google.com/maps?q=HEALTH%20SERVICES%20PHARMACY%2C1201%20GRAMPIAN%20BLVD%2C+WILLIAMSPORT%2C+PA+17701,PA,17701,DEA,Oct2018,"1201 GRAMPIAN BLVD, WILLIAMSPORT, PA 17701"
HERSHEY MEDICAL CENTER,MAIL CODE CH79,500 UNIVERSITY DR,"HERSHEY, PA 17033",http://maps.google.com/maps?q=HERSHEY%20MEDICAL%20CENTER%2CMAIL%20CODE%20CH79%2C+HERSHEY%2C+PA+17033,PA,17033,DEA,Oct2018,"MAIL CODE CH79, 500 UNIVERSITY DR, HERSHEY, PA 17033"
HOLY SPIRIT HOSPITAL,503 NORTH 21ST STREET,PHARMACY DEPT,"CAMP HILL, PA 17011",http://maps.google.com/maps?q=HOLY%20SPIRIT%20HOSPITAL%2C503%20NORTH%2021ST%20STREET%2C+CAMP%20HILL%2C+PA+17011,PA,17011,DEA,Oct2018,"503 NORTH 21ST STREET, PHARMACY DEPT, CAMP HILL, PA 17011"
LEWISBURG PHARMACY,50 N 2ND STREET,,"LEWISBURG, PA 17837",http://maps.google.com/maps?q=LEWISBURG%20PHARMACY%2C50%20N%202ND%20STREET%2C+LEWISBURG%2C+PA+17837,PA,17837,DEA,Oct2018,"50 N 2ND STREET, LEWISBURG, PA 17837"
"MARYLAND CVS PHARMACY, L.L.C.",1001 YORK ROAD,,"TOWSON, MD 21204",http://maps.google.com/maps?q=MARYLAND%20CVS%20PHARMACY%20LLC%2C1001%20YORK%20ROAD%2C+TOWSON%2C+MD+21204,MD,21204,DEA,Oct2018,"1001 YORK ROAD, TOWSON, MD 21204"
MASONIC VILLAGE PHARMACY,99 MASONIC DRIVE,,"ELIZABETHTOWN, PA 17022",http://maps.google.com/maps?q=MASONIC%20VILLAGE%20PHARMACY%2C99%20MASONIC%20DRIVE%2C+ELIZABETHTOWN%2C+PA+17022,PA,17022,DEA,Oct2018,"99 MASONIC DRIVE, ELIZABETHTOWN, PA 17022"
MONTGOMERY'S PHARMACY,49 NORTH RAILROAD STREET,,"HUGHESVILLE, PA 17737",http://maps.google.com/maps?q=MONTGOMERYS%20PHARMACY%2C49%20NORTH%20RAILROAD%20STREET%2C+HUGHESVILLE%2C+PA+17737,PA,17737,DEA,Oct2018,"49 NORTH RAILROAD STREET, HUGHESVILLE, PA 17737"
"PENNSYLVANIA CVS PHARMACY, L.L.C.",105 S. SPORTING HILL RD.,,"MECHANICSBURG, PA 17050",http://maps.google.com/maps?q=PENNSYLVANIA%20CVS%20PHARMACY%20LLC%2C105%20S.%20SPORTING%20HILL%20RD.%2C+MECHANICSBURG%2C+PA+17050,PA,17050,DEA,Oct2018,"105 S. SPORTING HILL RD., MECHANICSBURG, PA 17050"
"PENNSYLVANIA CVS PHARMACY, L.L.C.",1849 LYCOMING CREEK ROAD,,"WILLIAMSPORT, PA 17701",http://maps.google.com/maps?q=PENNSYLVANIA%20CVS%20PHARMACY%20LLC%2C1849%20LYCOMING%20CREEK%20ROAD%2C+WILLIAMSPORT%2C+PA+17701,PA,17701,DEA,Oct2018,"1849 LYCOMING CREEK ROAD, WILLIAMSPORT, PA 17701"
"PENNSYLVANIA CVS PHARMACY, L.L.C.",6007 ALLENTOWN BLVD,PAXTON SQUARE,"HARRISBURG, PA 17112",http://maps.google.com/maps?q=PENNSYLVANIA%20CVS%20PHARMACY%20LLC%2C6007%20ALLENTOWN%20BLVD%2C+HARRISBURG%2C+PA+17112,PA,17112,DEA,Oct2018,"6007 ALLENTOWN BLVD, PAXTON SQUARE, HARRISBURG, PA 17112"
"RITE AID OF PENNSYLVANIA, INC.",1137 MARKET STREET,,"LEMOYNE, PA 17043",http://maps.google.com/maps?q=RITE%20AID%20OF%20PENNSYLVANIA%20INC%2C1137%20MARKET%20STREET%2C+LEMOYNE%2C+PA+17043,PA,17043,DEA,Oct2018,"1137 MARKET STREET, LEMOYNE, PA 17043"
SHADE MOUNTAIN PHARMACY,9627 ROUTE 35,SUITE 20,"MT PLEASANT MILLS, PA 17853",http://maps.google.com/maps?q=SHADE%20MOUNTAIN%20PHARMACY%2C9627%20ROUTE%2035%2C+MT%20PLEASANT%20MILLS%2C+PA+17853,PA,17853,DEA,Oct2018,"9627 ROUTE 35, SUITE 20, MT PLEASANT MILLS, PA 17853"
SUSQUEHANNA HEALTH PHARMACY,740 HIGH ST SUITE 1001,,"WILLIAMSPORT, PA 17701",http://maps.google.com/maps?q=SUSQUEHANNA%20HEALTH%20PHARMACY%2C740%20HIGH%20ST%20SUITE%201001%2C+WILLIAMSPORT%2C+PA+17701,PA,17701,DEA,Oct2018,"740 HIGH ST SUITE 1001, WILLIAMSPORT, PA 17701"
