Data FY,OPDIV,CFDA Num,CFDA Program Title,,State,Award Number,,Award Title,,Award Code,,Budget Year,Action Date,Recipient Name,,ZIP Code,Award Amount
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,IL,1601ILRCMA,,FY 2016 Refugee Cash and Medical Assistance,,05,,1,12/7/2017,ILLINOIS STATE DEPARTMENT OF HUMAN SERVICES,,62762,"-$1,720,754"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,IN,1601INRCMA,,FY 2016 Refugee Cash and Medical Assistance,,05,,1,12/7/2017,IN ST FAMILY SOCIAL SERVICES ADMINISTRATION,,46207,"-$300,558"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,KS,1601KSRCMA,,FY 2016 Refugee Cash and Medical Assistance,,03,,1,12/7/2017,KS ST DEPARTMENT OF SOCIAL & REHABILITATION SERVICES,,66612,"-$207,055"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,MD,1601MDRCMA,,FY 2016 Refugee Cash and Medical Assistance,,05,,1,12/7/2017,MD ST DEPARTMENT OF HUMAN RESOURCES,,21201,"-$2,381,919"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,ME,1601MERCMA,,FY 2016 Refugee Cash and Medical Assistance,,04,,1,12/7/2017,ME ST DEPARTMENT OF HUMAN SERVICES,,04333,"-$165,147"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,MN,1601MNRCMA,,FY 2016 Refugee Cash and Medical Assistance,,05,,1,12/7/2017,MN ST DEPARTMENT OF HUMAN SERVICES,,55164,"-$109,754"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,MT,1601MTRCMA,,FY 2016 Refugee Cash and Medical Assistance,,04,,1,12/7/2017,"MT ST DEPT OF PHHS, MEDICAID & TITLE IV-A SERVICES",,59601,"-$12,945"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,NC,1601NCRCMA,,FY 2016 Refugee Cash and Medical Assistance,,05,,1,12/7/2017,NC ST DEPARTMENT OF HEALTH & HUMAN SERVICES,,27603-1388,"-$523,652"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,ND,1601NDRCMA,,FY 2016 Refugee Cash and Medical Assistance,,04,,1,12/7/2017,ND ST DEPT OF HUMAN SVCS,,58505,"-$424,525"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,NE,1601NERCMA,,FY 2016 Refugee Cash and Medical Assistance,,05,,1,12/7/2017,NE ST DEPT OF HEALTH AND HUMAN SERVICES,,68509,"-$1,541,838"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,NY,1601NYRCMA,,FY 2016 Refugee Cash and Medical Assistance,,04,,1,12/7/2017,NYS Office of Temporary and Disability Assistance,,12243,"-$4,196,304"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,OH,1601OHRCMA,,FY 2016 Refugee Cash and Medical Assistance,,05,,1,12/7/2017,OH ST DEPARTMENT OF  JOB & FAMILY SERVICES,,43215,"-$631,543"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,OK,1601OKRCMA,,FY 2016 Refugee Cash and Medical Assistance,,04,,1,12/7/2017,OK ST DEPARTMENT OF HUMAN SERVICES,,73111,"-$159,146"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,TX,1601TXRCMA,,FY 2016 Refugee Cash and Medical Assistance,,09,,1,12/7/2017,TEXAS HEALTH & HUMAN SERVICES COMMISSION,,78711-3247,"-$7,505,114"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,UT,1601UTRCMA,,FY 2016 Refugee Cash and Medical Assistance,,05,,1,12/7/2017,UT ST DEPT OF WORKFORCE SERVICES,,84114,"-$189,113"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,VA,1601VARCMA,,FY 2016 Refugee Cash and Medical Assistance,,04,,1,12/7/2017,VA ST DEPARTMENT OF SOCIAL SERVICES,,23219,"-$1,109,265"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,VT,1601VTRCMA,,FY 2016 Refugee Cash and Medical Assistance,,05,,1,12/7/2017,VT ST AGENCY FOR HUMAN SERVICES,,05676-1581,"-$4,613"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,WI,1601WIRCMA,,FY 2016 Refugee Cash and Medical Assistance,,04,,1,12/7/2017,Department of Children and Families,,53703,"-$98,996"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,WV,1601WVRCMA,,FY 2016 Refugee Cash and Medical Assistance,,04,,1,12/7/2017,WV ST DEPT HLTH & HUMAN RESOURCE,,25305-0001,"-$26,687"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,NV,1602NVRCMA,,FY 2016 Refugee Cash and Medical Assistance,,05,,1,12/7/2017,Catholic Charities of Southern Nevada,,89101,"-$166,456"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,DE,1603DERCMA,,FY 2016 Refugee Cash and Medical Assistance,,05,,1,12/7/2017,DE ST DEPARTMENT OF HEALTH & SOCIAL SERVICES,,19720,"-$114,168"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,NY,1604NJRCMA,,FY 2016 Refugee Cash and Medical Assistance,,01,,1,12/7/2017,INTERNATIONAL RESCUE COMMITTEE,,10168-1299,"-$67,938"
2018,ACF,93566,Refugee and Entrant Assistance_State Administered Programs,,CA,1651CARCMA,,FY 2016 Refugee Cash and Medical Assistance,,05,,1,12/7/2017,CA ST DEPARTMENT OF HEALTH SERVICES,,95814-6401,"-$488,595"
2018,ACF,93676,Unaccompanied Alien Children Program,,MD,90ZU0172,,FY 2017 Home Study and Post Release Services for UC,,06,,1,12/1/2017,LUTHERAN IMMIGRATION & REFUGEE SERVICE,,21230-3850,"$790,984"
2018,ACF,93676,Unaccompanied Alien Children Program,,MD,90ZU0182,,FY 2017 Long Term Foster Care for Unaccompanied Children,,04,,1,12/5/2017,LUTHERAN IMMIGRATION & REFUGEE SERVICE,,21230-3850,"$1,402,717"
2018,ACF,93568,Low-Income Home Energy Assistance (LIHEAP) ,,DC,1701DCLIE4,,FY 2017 REALLOCATION FOR FY 2016-17 MONIES,,5,,1,11/28/2017,DC OFFICE OF ENERGY,,20009,"$1,547"
2018,ACF,93568,Low-Income Home Energy Assistance (LIHEAP) ,,DE,1701DELIE4,,FY 2017 REALLOCATION FOR FY 2016-17 MONIES,,4,,1,11/28/2017,DE ST DEPARTMENT OF HEALTH & SOCIAL SERVICES,,19720,"-$1,547"
2018,ACF,93586,State Court Improvement Program,,AK,1801AKSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,ALASKA SUPREME COURT,,99501,"$94,357"
2018,ACF,93586,State Court Improvement Program,,AL,1801ALSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,SUPREME COURT OF ALABAMA,,36104,"$140,893"
2018,ACF,93586,State Court Improvement Program,,AR,1801ARSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,ARKANSAS ADMINISTRATIVE OFFICE OF THE COURTS,,72201-1021,"$120,783"
2018,ACF,93586,State Court Improvement Program,,AZ,1801AZSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,ARIZONA SUPREME COURT,,85007-3222,"$168,062"
2018,ACF,93586,State Court Improvement Program,,CA,1801CASCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,CA ST JUDICIAL COUNCIL,,94107,"$547,944"
2018,ACF,93586,State Court Improvement Program,,CO,1801COSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,COLORADO JUDICIAL BRANCH,,80203-5011,"$149,127"
2018,ACF,93586,State Court Improvement Program,,CT,1801CTSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,SUPREME COURT OF CONNECTICUT,,06106,"$124,559"
2018,ACF,93586,State Court Improvement Program,,DC,1801DCSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,DISTRICT OF COLUMBIA COURTS,,20001,"$91,638"
2018,ACF,93586,State Court Improvement Program,,DE,1801DESCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,DE ST FAMILY COURT,,19801,"$95,481"
2018,ACF,93586,State Court Improvement Program,,FL,1801FLSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,FLORIDA SUPREME COURT,,32399,"$295,729"
2018,ACF,93586,State Court Improvement Program,,GA,1801GASCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,SUPREME COURT OF GEORGIA,,30334-9015,"$212,297"
2018,ACF,93586,State Court Improvement Program,,HI,1801HISCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,SUPREME COURT OF HAWAII,,96813,"$100,490"
2018,ACF,93586,State Court Improvement Program,,IA,1801IASCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,JUDICIAL DEPARTMENT SUPREME COURT OF IOWA,,50319,"$122,807"
2018,ACF,93586,State Court Improvement Program,,ID,1801IDSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,ID ST SUPREME COURT,,83702-6057,"$106,853"
2018,ACF,93586,State Court Improvement Program,,IL,1801ILSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,IL ST AOIC (ADMIN OFC OF IL COURTS),,62704,"$233,813"
2018,ACF,93586,State Court Improvement Program,,IN,1801INSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,INDIANA SUPREME COURT,,46204,"$165,583"
2018,ACF,93586,State Court Improvement Program,,KS,1801KSSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,KANSAS SUPREME COURT,,66612,"$121,477"
2018,ACF,93586,State Court Improvement Program,,KY,1801KYSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,SUPREME COURT OF KENTUCKY,,40601,"$136,425"
2018,ACF,93586,State Court Improvement Program,,LA,1801LASCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,SUPREME COURT OF LOUISIANA,,70130,"$140,991"
2018,ACF,93586,State Court Improvement Program,,MA,1801MASCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,SUPREME JUDICIAL COURT,,02108,"$158,313"
2018,ACF,93586,State Court Improvement Program,,MD,1801MDSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,ADMINISTRATIVE OFFICE OF THE COURTS,,21401,"$153,597"
2018,ACF,93586,State Court Improvement Program,,ME,1801MESCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,MAINE SUPREME JUDICIAL COURT,,04330,"$98,194"
2018,ACF,93586,State Court Improvement Program,,MI,1801MISCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,MICHIGAN SUPREME COURT,,48909,"$197,794"
2018,ACF,93586,State Court Improvement Program,,MN,1801MNSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,MINNESOTA SUPREME COURT,,55155,"$150,175"
2018,ACF,93586,State Court Improvement Program,,MO,1801MOSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,OFFICE OF STATE COURTS ADMINISTRATOR,,65110-4480,"$155,599"
2018,ACF,93586,State Court Improvement Program,,MS,1801MSSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,MISSISSIPPI STATE SUPREME COURT,,39205-0117,"$121,728"
2018,ACF,93586,State Court Improvement Program,,MT,1801MTSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,MT ST SUPREME COURT,,59620,"$96,610"
2018,ACF,93586,State Court Improvement Program,,NC,1801NCSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,N.C. ADMINISTRATIVE OFFICE OF THE COURTS,,27602-2448,"$202,519"
2018,ACF,93586,State Court Improvement Program,,NE,1801NESCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,SUPREME COURT OF NEBRASKA,,68509,"$109,091"
2018,ACF,93586,State Court Improvement Program,,NH,1801NHSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,STATE OF NEW HAMPSHIRE SUPREME COURT,,03301,"$98,757"
2018,ACF,93586,State Court Improvement Program,,NJ,1801NJSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,NEW JERSEY ADMINISTRATIVE OFFICE OF THE COURTS,,08625,"$185,366"
2018,ACF,93586,State Court Improvement Program,,NM,1801NMSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,SUPREME COURT OF NEW MEXICO,,87501-2178,"$109,900"
2018,ACF,93586,State Court Improvement Program,,NV,1801NVSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,SUPREME COURT OF NEVADA,,89701,"$118,645"
2018,ACF,93586,State Court Improvement Program,,NY,1801NYSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,NEW YORK JUDICIAL COMMISSION ON JUSTICE FOR CHILDREN,,12223,"$300,445"
2018,ACF,93586,State Court Improvement Program,,OH,1801OHSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,SUPREME COURT OF OHIO,,43266-0001,"$218,290"
2018,ACF,93586,State Court Improvement Program,,OK,1801OKSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,SUPREME COURT OF OKLAHOMA,,73105,"$133,594"
2018,ACF,93586,State Court Improvement Program,,OR,1801ORSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,OREGON JUDICIAL DEPARTMENT,,97310,"$129,166"
2018,ACF,93586,State Court Improvement Program,,PA,1801PASCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,Judiciary Courts of the Commonwealth of Pennsylvania,,17055,"$223,680"
2018,ACF,93586,State Court Improvement Program,,PR,1801PRSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,"PR General Court of Justice, Off. of Admin.",,00919,"$121,429"
2018,ACF,93586,State Court Improvement Program,,RI,1801RISCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,RHODE ISLAND SUPREME COURT,,02903,"$96,340"
2018,ACF,93586,State Court Improvement Program,,SC,1801SCSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,SC COURT ADMINISTRATION,,29211,"$141,227"
2018,ACF,93586,State Court Improvement Program,,SD,1801SDSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,SOUTH DAKOTA UNIFIED JUDICIAL SYSTEM,,57501,"$95,812"
2018,ACF,93586,State Court Improvement Program,,TN,1801TNSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,TENNESSEE SUPREME COURT,,37243,"$160,984"
2018,ACF,93586,State Court Improvement Program,,UT,1801UTSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,UTAH JUDICIAL COUNCIL,,84114,"$130,916"
2018,ACF,93586,State Court Improvement Program,,VA,1801VASCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,SUPREME COURT OF VIRGINIA,,23219-2335,"$180,859"
2018,ACF,93586,State Court Improvement Program,,VT,1801VTSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,SUPREME COURT OF VERMONT,,05609,"$91,514"
2018,ACF,93586,State Court Improvement Program,,WA,1801WASCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,OFFICE OF THE ADMINISTRATOR OF THE COURTS,,98504,"$167,146"
2018,ACF,93586,State Court Improvement Program,,WI,1801WISCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,WISCONSIN SUPREME COURT,,53703,"$151,172"
2018,ACF,93586,State Court Improvement Program,,WV,1801WVSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,WEST VIRGINIA SUPREME COURT,,25305,"$104,203"
2018,ACF,93586,State Court Improvement Program,,WY,1801WYSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,WY ST SUPREME COURT,,82002,"$92,002"
2018,ACF,93586,State Court Improvement Program,,VI,1802VISCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,Supreme Court of the Virgin Islands,,00804,"$86,348"
2018,ACF,93586,State Court Improvement Program,,TX,1803TXSCIP,,FY 2018 (SCIP) State Court Improvement - Basic Program,,1,,1,11/8/2017,SUPREME COURT OF TEXAS,,78711-2248,"$451,603"
2018,ACF,93659,Adoption Assistance,,AK,1801AKADPT,,FY 2018 Adoption Assistance,,1,,1,9/29/2017,AK ST DHSS,,99811,"$5,043,009"
2018,ACF,93659,Adoption Assistance,,AK,1801AKADPT,,FY 2018 Adoption Assistance,,3,,1,12/21/2017,AK ST DHSS,,99811,"$5,839,498"
2018,ACF,93659,Adoption Assistance,,AL,1801ALADPT,,FY 2018 Adoption Assistance,,1,,1,9/29/2017,AL ST DEPARTMENT OF HUMAN RESOURCES,,36130,"$2,619,273"
2018,ACF,93659,Adoption Assistance,,AL,1801ALADPT,,FY 2018 Adoption Assistance,,3,,1,12/21/2017,AL ST DEPARTMENT OF HUMAN RESOURCES,,36130,"$2,638,382"
2018,ACF,93659,Adoption Assistance,,AR,1801ARADPT,,FY 2018 Adoption Assistance,,3,,1,12/21/2017,AR ST DEPARTMENT OF HUMAN SERVICES,,72205,"$6,269,640"
2018,ACF,93659,Adoption Assistance,,AR,1801ARADPT,,FY 2018 Adoption Assistance,,1,,1,9/29/2017,AR ST DEPARTMENT OF HUMAN SERVICES,,72205,"$6,207,051"
2018,ACF,93659,Adoption Assistance,,AZ,1801AZADPT,,FY 2018 Adoption Assistance,,3,,1,12/21/2017,AZ ST DEPARTMENT OF ECONOMIC SECURITY & VOCATIONAL REHA,,85005,"$34,111,172"
2018,ACF,93659,Adoption Assistance,,AZ,1801AZADPT,,FY 2018 Adoption Assistance,,1,,1,9/29/2017,AZ ST DEPARTMENT OF ECONOMIC SECURITY & VOCATIONAL REHA,,85005,"$34,916,669"
2018,ACF,93659,Adoption Assistance,,CA,1801CAADPT,,FY 2018 Adoption Assistance,,3,,1,12/21/2017,CA ST DEPARTMENT OF SOCIAL SERVICES,,95814,"$135,258,884"
2018,ACF,93659,Adoption Assistance,,CA,1801CAADPT,,FY 2018 Adoption Assistance,,1,,1,9/29/2017,CA ST DEPARTMENT OF SOCIAL SERVICES,,95814,"$133,529,588"
2018,ACF,93659,Adoption Assistance,,CO,1801COADPT,,FY 2018 Adoption Assistance,,1,,1,9/29/2017,CO DEPARTMENT OF HUMAN SERVICES,,80203,"$4,152,652"
2018,ACF,93659,Adoption Assistance,,CO,1801COADPT,,FY 2018 Adoption Assistance,,3,,1,12/21/2017,CO DEPARTMENT OF HUMAN SERVICES,,80203,"$4,103,077"
2018,ACF,93659,Adoption Assistance,,DC,1801DCADPT,,FY 2018 Adoption Assistance,,1,,1,9/29/2017,DC DEPARTMENT OF HUMAN SERVICES,,20032,"$2,520,768"
2018,ACF,93659,Adoption Assistance,,DC,1801DCADPT,,FY 2018 Adoption Assistance,,2,,1,10/13/2017,DC DEPARTMENT OF HUMAN SERVICES,,20032,"-$181,721"
2018,ACF,93659,Adoption Assistance,,DE,1801DEADPT,,FY 2018 Adoption Assistance,,1,,1,9/29/2017,"DE ST DEPT OF SERVICES FOR CHILDREN, YOUTH & FAMILIES",,19805,"$636,949"
2018,ACF,93659,Adoption Assistance,,FL,1801FLADPT,,FY 2018 Adoption Assistance,,3,,1,12/21/2017,FL ST DEPARTMENT OF CHILDREN AND FAMILIES,,32399-6570,"$42,511,267"
2018,ACF,93659,Adoption Assistance,,FL,1801FLADPT,,FY 2018 Adoption Assistance,,1,,1,9/29/2017,FL ST DEPARTMENT OF CHILDREN AND FAMILIES,,32399-6570,"$2,114,512"
2018,ACF,93659,Adoption Assistance,,GA,1801GAADPT,,FY 2018 Adoption Assistance,,3,,1,12/21/2017,GA ST DEPARTMENT OF HUMAN RESOURCES,,30303,"$11,849,885"
2018,ACF,93659,Adoption Assistance,,GA,1801GAADPT,,FY 2018 Adoption Assistance,,1,,1,9/29/2017,GA ST DEPARTMENT OF HUMAN RESOURCES,,30303,"$11,816,898"
2018,ACF,93659,Adoption Assistance,,HI,1801HIADPT,,FY 2018 Adoption Assistance,,1,,1,9/29/2017,HI ST DEPARTMENT OF HUMAN SERVICES,,96809,"$3,838,464"
2018,ACF,93659,Adoption Assistance,,HI,1801HIADPT,,FY 2018 Adoption Assistance,,3,,1,12/21/2017,HI ST DEPARTMENT OF HUMAN SERVICES,,96809,"$3,591,402"
2018,ACF,93659,Adoption Assistance,,IA,1801IAADPT,,FY 2018 Adoption Assistance,,5,,1,12/21/2017,IA ST DEPARTMENT OF SOCIAL SERVICES/HUMAN SERVICES,,50319,"$9,965,129"
2018,ACF,93659,Adoption Assistance,,IA,1801IAADPT,,FY 2018 Adoption Assistance,,1,,1,9/29/2017,IA ST DEPARTMENT OF SOCIAL SERVICES/HUMAN SERVICES,,50319,"$9,923,654"
2018,ACF,93659,Adoption Assistance,,ID,1801IDADPT,,FY 2018 Adoption Assistance,,3,,1,12/21/2017,ID ST DEPARTMENT OF HEALTH & WELFARE,,83720-0001,"$2,022,677"
2018,ACF,93659,Adoption Assistance,,ID,1801IDADPT,,FY 2018 Adoption Assistance,,1,,1,9/29/2017,ID ST DEPARTMENT OF HEALTH & WELFARE,,83720-0001,"$2,064,442"
2018,ACF,93659,Adoption Assistance,,IL,1801ILADPT,,FY 2018 Adoption Assistance,,3,,1,12/21/2017,IL ST DEPARTMENT OF CHILDREN & FAMILY SERVICES,,62701-1411,"$20,854,330"
2018,ACF,93659,Adoption Assistance,,IL,1801ILADPT,,FY 2018 Adoption Assistance,,1,,1,9/29/2017,IL ST DEPARTMENT OF CHILDREN & FAMILY SERVICES,,62701-1411,"$20,869,609"
2018,ACF,93659,Adoption Assistance,,IN,1801INADPT,,FY 2018 Adoption Assistance,,1,,1,9/29/2017,IN ST FAMILY SOCIAL SERVICES ADMINISTRATION,,46207,"$18,776,159"
2018,ACF,93659,Adoption Assistance,,IN,1801INADPT,,FY 2018 Adoption Assistance,,3,,1,12/21/2017,IN ST FAMILY SOCIAL SERVICES ADMINISTRATION,,46207,"$13,433,010"
2018,ACF,93659,Adoption Assistance,,KS,1801KSADPT,,FY 2018 Adoption Assistance,,1,,1,9/29/2017,KS ST DEPARTMENT OF SOCIAL & REHABILITATION SERVICES,,66612-1505,"$4,321,638"
2018,ACF,93659,Adoption Assistance,,KS,1801KSADPT,,FY 2018 Adoption Assistance,,5,,1,12/21/2017,KS ST DEPARTMENT OF SOCIAL & REHABILITATION SERVICES,,66612-1505,"$4,192,665"
2018,ACF,93659,Adoption Assistance,,KY,1801KYADPT,,FY 2018 Adoption Assistance,,1,,1,9/29/2017,KY ST CABINET FOR FAMILIES & CHILDREN,,40621,"$14,077,568"
2018,ACF,93659,Adoption Assistance,,KY,1801KYADPT,,FY 2018 Adoption Assistance,,3,,1,12/21/2017,KY ST CABINET FOR FAMILIES & CHILDREN,,40621,"$14,578,632"
2018,ACF,93659,Adoption Assistance,,LA,1801LAADPT,,FY 2018 Adoption Assistance,,3,,1,12/21/2017,DEPT OF CHILDREN AND FAMILY SERVICES,,70821,"$5,294,892"
2018,ACF,93659,Adoption Assistance,,LA,1801LAADPT,,FY 2018 Adoption Assistance,,1,,1,9/29/2017,DEPT OF CHILDREN AND FAMILY SERVICES,,70821,"$4,999,376"
2018,ACF,93659,Adoption Assistance,,MA,1801MAADPT,,FY 2018 Adoption Assistance,,1,,1,9/29/2017,MA ST DEPARTMENT OF CHILDREN AND FAMILIES,,02210,"$7,882,558"
2018,ACF,93659,Adoption Assistance,,MA,1801MAADPT,,FY 2018 Adoption Assistance,,4,,1,12/21/2017,MA ST DEPARTMENT OF CHILDREN AND FAMILIES,,02210,"$8,385,954"
