address,googleMapsUrl,lat,lng,name,postal,source,state,source_date
"114 HARRISON AVENUE, PO BOX 56, LOWELL, AR 72745",http://maps.google.com/maps?q=LOWELL%20PHARMACY%2C114%20HARRISON%20AVENUE%2C+LOWELL%2C+AR+72745,36.2530597,-94.1353037,LOWELL PHARMACY,72745,DEA,AR,Dec2018
"STE 100, 1001 YOSEMITE ST, DENVER, CO 80230",http://maps.google.com/maps?q=LOWRY%20FAMILY%20HEALTH%20CENTER%20PHARMACY%2CSTE%20100%2C+DENVER%2C+CO+80230,39.730471,-104.886124,LOWRY FAMILY HEALTH CENTER PHARMACY,80230,DEA,CO,Dec2018
"777 E MONTE VISTA AVE, VACAVILLE, CA 95688",http://maps.google.com/maps?q=LUCKY%20PHARMACY%2C777%20E%20MONTE%20VISTA%20AVE%2C+VACAVILLE%2C+CA+95688,38.35895,-121.98433999999999,LUCKY PHARMACY #783,95688,DEA,CA,Dec2018
"57 POND ST, LUDLOW, VT 05149",http://maps.google.com/maps?q=LUDLOW%20PHARMACY%20INC%2C57%20POND%20ST%2C+LUDLOW%2C+VT+05149,43.406490000000005,-72.71748000000001,LUDLOW PHARMACY INC.,5149,DEA,VT,Dec2018
"101 S. MAIN ST., HAILEY, ID 83333",http://maps.google.com/maps?q=LUKES%20FAMILY%20PHARMACY%2C101%20S.%20MAIN%20ST.%2C+HAILEY%2C+ID+83333,43.519707000000004,-114.31546000000002,LUKE'S FAMILY PHARMACY,83333,DEA,ID,Dec2018
"4307 FAYETTEVILLE RD, LUMBERTON, NC 28358",http://maps.google.com/maps?q=LUMBERTON%20DRUG%20COMPANY%2C4307%20FAYETTEVILLE%20RD%2C+LUMBERTON%2C+NC+28358,34.650528,-79.000046,LUMBERTON DRUG COMPANY,28358,DEA,NC,Dec2018
"322 E MAIN ST, CHARLOTTESVILLE, VA 22902",http://maps.google.com/maps?q=M%20TIMBERLAKE%20INC%2C322%20E%20MAIN%20ST%2C+CHARLOTTESVILLE%2C+VA+22902,38.029902,-78.479443,M TIMBERLAKE INC,22902,DEA,VA,Dec2018
"66 MAIN ST, MADISON, NJ 07940",http://maps.google.com/maps?q=MADISON%20PHARMACY%2C66%20MAIN%20ST%2C+MADISON%2C+NJ+07940,40.75894,-74.4153,MADISON PHARMACY,7940,DEA,NJ,Dec2018
"411 MAIN STREET, MAPLETON, IA 51034",http://maps.google.com/maps?q=MAIER%20FAMILY%20PHARMACY%2C411%20MAIN%20STREET%2C+MAPLETON%2C+IA+51034,42.165913,-95.793076,MAIER FAMILY PHARMACY,51034,DEA,IA,Dec2018
"PO BOX 236, 113 EAST MAIN, COLDWATER, KS 67029",http://maps.google.com/maps?q=MAIN%20STREET%20PHARMACY%2CPO%20BOX%20236%2C+COLDWATER%2C+KS+67029,37.26974310000001,-99.32759940000001,MAIN STREET PHARMACY,67029,DEA,KS,Dec2018
"1805 METAIRIE RD, METAIRIE, LA 70005",http://maps.google.com/maps?q=MAJORIA%20DRUGS%2C1805%20METAIRIE%20RD%2C+METAIRIE%2C+LA+70005,29.986046,-90.14375,MAJORIA DRUGS,70005,DEA,LA,Dec2018
"317 MAIN, MANNING, IA 51455",http://maps.google.com/maps?q=MANNING%20PHARMACY%2C317%20MAIN%2C+MANNING%2C+IA+51455,41.908936,-95.06515,MANNING PHARMACY,51455,DEA,IA,Dec2018
"1550 SIXTH ST, MANNING, IA 51455",http://maps.google.com/maps?q=MANNING%20REGIONAL%20HLTHCARE%20CTR%2C1550%20SIXTH%20ST%2C+MANNING%2C+IA+51455,41.9064593,-95.04419870000001,MANNING REGIONAL HLTHCARE CTR,51455,DEA,IA,Dec2018
"14008 SHADOW GLEN BLVD STE 102, MANOR, TX 78653",http://maps.google.com/maps?q=MANOR%20PHARMACY%2C14008%20SHADOW%20GLEN%20BLVD%20STE%20102%2C+MANOR%2C+TX+78653,30.349953600000003,-97.5458612,MANOR PHARMACY,78653,DEA,TX,Dec2018
"187 MAIN STREET, VERGENNES, VT 05491",http://maps.google.com/maps?q=MARBLE%20WORKS%20PHARMACY%2C187%20MAIN%20STREET%2C+VERGENNES%2C+VT+05491,44.16783,-73.25211999999999,MARBLE WORKS PHARMACY,5491,DEA,VT,Dec2018
"61 PINE STREET, SUITE 401, BRISTOL, VT 05443",http://maps.google.com/maps?q=MARBLE%20WORKS%20PHARMACY%2C61%20PINE%20STREET%2C+BRISTOL%2C+VT+05443,44.138615,-73.08788,MARBLE WORKS PHARMACY,5443,DEA,VT,Dec2018
"99 MAPLE ST, STE 19, MIDDLEBURY, VT 05753",http://maps.google.com/maps?q=MARBLE%20WORKS%20PHARMACY%2C99%20MAPLE%20ST%2C+MIDDLEBURY%2C+VT+05753,44.01532,-73.17022,MARBLE WORKS PHARMACY,5753,DEA,VT,Dec2018
"ATTN PHARMACY, 321 MITCHELL AVENUE, BATESVILLE, IN 47006",http://maps.google.com/maps?q=MARGARET%20MARY%20COMMUNITY%20HOSPITAL%20INC%2CATTN%20PHARMACY%2C+BATESVILLE%2C+IN+47006,39.30518,-85.2226479,"MARGARET MARY COMMUNITY HOSPITAL, INC",47006,DEA,IN,Dec2018
"42084 STATE HIGHWAY, RT 28, MARGARETVILLE, NY 12455",http://maps.google.com/maps?q=MARGARETVILLE%20HOSPITAL%20PHARMACY%2C42084%20STATE%20HIGHWAY%2C+MARGARETVILLE%2C+NY+12455,42.1464352,-74.6424668,MARGARETVILLE HOSPITAL PHARMACY,12455,DEA,NY,Dec2018
"NORTHGATE MEDICAL/DENTAL CTR, 750 LAS GALLINAS AVE #104, SAN RAFAEL, CA 94903",http://maps.google.com/maps?q=MARIN%20MEDICAL%20PHARMACY%2CNORTHGATE%20MEDICAL/DENTAL%20CTR%2C+SAN%20RAFAEL%2C+CA+94903,38.007115999999996,-122.546304,MARIN MEDICAL PHARMACY,94903,DEA,CA,Dec2018
"26427 BURTON AVENUE, CRISFIELD, MD 21817",http://maps.google.com/maps?q=MARION%20PHARMACY%2C26427%20BURTON%20AVENUE%2C+CRISFIELD%2C+MD+21817,37.99485,-75.83923,MARION PHARMACY,21817,DEA,MD,Dec2018
"1852 N. MASTICK WAY, NOGALES, AZ 85621",http://maps.google.com/maps?q=MARIPOSA%20PHARMACY%2C1852%20N.%20MASTICK%20WAY%2C+NOGALES%2C+AZ+85621,31.366809999999997,-110.93397,MARIPOSA PHARMACY,85621,DEA,AZ,Dec2018
"9250 RESEDA BLVD, UNIT 2C, NORTHRIDGE, CA 91324",http://maps.google.com/maps?q=MARKET%20PHARMACY%2C9250%20RESEDA%20BLVD%2C+NORTHRIDGE%2C+CA+91324,34.23823,-118.53607,MARKET PHARMACY,91324,DEA,CA,Dec2018
"402 FAXON RD N, NORWOOD YOUNG AMERICA, MN 55368",http://maps.google.com/maps?q=MARSDEN%20PHARMACY%2C402%20FAXON%20RD%20N%2C+NORWOOD%20YOUNG%20AMERICA%2C+MN+55368,44.7702919,-93.9201089,MARSDEN PHARMACY,55368,DEA,MN,Dec2018
"1205 O'DAY STREET, MERRILL, WI 54452",http://maps.google.com/maps?q=MARSHFIELD%20CLINIC%20DISPENSINGMERRILL%20CENTER%2C1205%20O'DAY%20STREET%2C+MERRILL%2C+WI+54452,45.174164000000005,-89.68292,MARSHFIELD CLINIC DISPENSING-MERRILL CENTER,54452,DEA,WI,Dec2018
"3501 GOLF ROAD, EAU CLAIRE, WI 54701",http://maps.google.com/maps?q=MARSHFIELD%20CLINIC%20DISPENSINGOAKWOOD%20CENTER%2C3501%20GOLF%20ROAD%2C+EAU%20CLAIRE%2C+WI+54701,44.76867,-91.45257600000001,MARSHFIELD CLINIC DISPENSING-OAKWOOD CENTER,54701,DEA,WI,Dec2018
"1000 STARR AVENUE, EAU CLAIRE, WI 54703",http://maps.google.com/maps?q=MARSHFIELD%20CLINIC%20DISPENSINGRIVERVIEW%20CENTER%2C1000%20STARR%20AVENUE%2C+EAU%20CLAIRE%2C+WI+54703,44.825974,-91.47873,MARSHFIELD CLINIC DISPENSING-RIVERVIEW CENTER,54703,DEA,WI,Dec2018
"3501 CRANBERRY BOULEVARD, WESTON, WI 54476",http://maps.google.com/maps?q=MARSHFIELD%20CLINIC%20DISPENSINGWESTON%20CENTER%2C3501%20CRANBERRY%20BOULEVARD%2C+WESTON%2C+WI+54476,44.891206,-89.579074,MARSHFIELD CLINIC DISPENSING-WESTON CENTER,54476,DEA,WI,Dec2018
"1000 NORTH OAK AVENUE, MARSHFIELD, WI 54449",http://maps.google.com/maps?q=MARSHFIELD%20CLINIC%20PHARMACY%2C1000%20NORTH%20OAK%20AVENUE%2C+MARSHFIELD%2C+WI+54449,44.67585,-90.1767,MARSHFIELD CLINIC PHARMACY,54449,DEA,WI,Dec2018
"1700 W. STOUT STREET, RICE LAKE, WI 54868",http://maps.google.com/maps?q=MARSHFIELD%20CLINIC%20PHARMACY%2C1700%20W.%20STOUT%20STREET%2C+RICE%20LAKE%2C+WI+54868,45.506713,-91.759727,MARSHFIELD CLINIC PHARMACY,54868,DEA,WI,Dec2018
"2116 CRAIG ROAD, EAU CLAIRE, WI 54701",http://maps.google.com/maps?q=MARSHFIELD%20CLINIC%20PHARMACY%2C2116%20CRAIG%20ROAD%2C+EAU%20CLAIRE%2C+WI+54701,44.796486,-91.51909,MARSHFIELD CLINIC PHARMACY,54701,DEA,WI,Dec2018
"2655 CTY HWY I, CHIPPEWA FALLS, WI 54729",http://maps.google.com/maps?q=MARSHFIELD%20CLINIC%20PHARMACY%2C2655%20CTY%20HWY%20I%2C+CHIPPEWA%20FALLS%2C+WI+54729,44.9510474,-91.359659,MARSHFIELD CLINIC PHARMACY,54729,DEA,WI,Dec2018
"2727 PLAZA DRIVE, WAUSAU, WI 54401",http://maps.google.com/maps?q=MARSHFIELD%20CLINIC%20PHARMACY%2C2727%20PLAZA%20DRIVE%2C+WAUSAU%2C+WI+54401,44.963947,-89.6701,MARSHFIELD CLINIC PHARMACY,54401,DEA,WI,Dec2018
"390 ORBITING DRIVE, MOSINEE, WI 54455",http://maps.google.com/maps?q=MARSHFIELD%20CLINIC%20PHARMACY%2C390%20ORBITING%20DRIVE%2C+MOSINEE%2C+WI+54455,44.782917,-89.6829068,MARSHFIELD CLINIC PHARMACY,54455,DEA,WI,Dec2018
"630 SOUTH CENTRAL AVENUE, PO BOX 8, MARSHFIELD, WI 54449",http://maps.google.com/maps?q=MARSHFIELD%20CLINIC%20PHARMACY%2C630%20SOUTH%20CENTRAL%20AVENUE%2C+MARSHFIELD%2C+WI+54449,44.672607,-90.1695,MARSHFIELD CLINIC PHARMACY,54449,DEA,WI,Dec2018
"906 COLLEGE AVENUE WEST, LADYSMITH, WI 54848",http://maps.google.com/maps?q=MARSHFIELD%20CLINIC%20PHARMACY%2C906%20COLLEGE%20AVENUE%20WEST%2C+LADYSMITH%2C+WI+54848,45.455452,-91.10911999999999,MARSHFIELD CLINIC PHARMACY,54848,DEA,WI,Dec2018
"9601 TOWNLINE ROAD, P.O.BOX 1390, MINOCQUA, WI 54548",http://maps.google.com/maps?q=MARSHFIELD%20CLINIC%20PHARMACY%2C9601%20TOWNLINE%20ROAD%2C+MINOCQUA%2C+WI+54548,45.890736,-89.70528,MARSHFIELD CLINIC PHARMACY,54548,DEA,WI,Dec2018
"5110 N. HWY 51, MERCER, WI 54547",http://maps.google.com/maps?q=MARSHFIELD%20CLINICMERCER%20CENTER%2C5110%20N.%20HWY%2051%2C+MERCER%2C+WI+54547,46.164597,-90.06047,MARSHFIELD CLINIC-MERCER CENTER,54547,DEA,WI,Dec2018
"PHARMACY SERVICES, 500 MARTHA JEFFERSON DRIVE, CHARLOTTESVILLE, VA 22911",http://maps.google.com/maps?q=MARTHA%20JEFFERSON%20HOSPITAL%2CPHARMACY%20SERVICES%2C+CHARLOTTESVILLE%2C+VA+22911,38.022778,-78.44399200000001,MARTHA JEFFERSON HOSPITAL,22911,DEA,VA,Dec2018
"1 HOSPITAL ROAD, P.O. BOX 1477, OAK BLUFFS, MA 02557",http://maps.google.com/maps?q=MARTHAS%20VINEYARD%20HOSPITAL%2C1%20HOSPITAL%20ROAD%2C+OAK%20BLUFFS%2C+MA+02557,41.460747,-70.580414,MARTHA'S VINEYARD HOSPITAL,2557,DEA,MA,Dec2018
"1400 ALTAMONT AVE, SCHENECTADY, NY 12303",http://maps.google.com/maps?q=MARTINS%20FOODS%20OF%20SOUTH%20BURLINGTON%20LLC%2C1400%20ALTAMONT%20AVE%2C+SCHENECTADY%2C+NY+12303,42.785247999999996,-73.94463,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC",12303,DEA,NY,Dec2018
"2967 ROUTE 9, VALATIE, NY 12184",http://maps.google.com/maps?q=MARTINS%20FOODS%20OF%20SOUTH%20BURLINGTON%20LLC%2C2967%20ROUTE%209%2C+VALATIE%2C+NY+12184,42.41268,-73.68218,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC",12184,DEA,NY,Dec2018
"3636 HIGH STREET, PORTSMOUTH, VA 23707",http://maps.google.com/maps?q=MARYVIEW%20MED%20CTR%20OUTPAT%20PHY%2C3636%20HIGH%20STREET%2C+PORTSMOUTH%2C+VA+23707,36.8366745,-76.3480331,MARYVIEW MED CTR OUTPAT PHY,23707,DEA,VA,Dec2018
"243 CHARLES STREET, BOSTON, MA 02114",http://maps.google.com/maps?q=MASS%20EYE%20%20EAR%20INFIRMARY%2C243%20CHARLES%20STREET%2C+BOSTON%2C+MA+02114,42.36255,-71.070656,MASS EYE & EAR INFIRMARY,2114,DEA,MA,Dec2018
"240 CAMBRIDGE, PALO ALTO, CA 94306",http://maps.google.com/maps?q=MAXIMART%20PHARMACY%2C240%20CAMBRIDGE%2C+PALO%20ALTO%2C+CA+94306,37.4288,-122.14412,MAXIMART PHARMACY,94306,DEA,CA,Dec2018
"5777 E MAYO BLVD, PHOENIX, AZ 85054",http://maps.google.com/maps?q=MAYO%20HOSPITAL%20OUTPTNT%20PHARM%2C5777%20E%20MAYO%20BLVD%2C+PHOENIX%2C+AZ+85054,33.659369,-111.956299,MAYO HOSPITAL OUTPTNT PHARM,85054,DEA,AZ,Dec2018
"PHARMACY DIRECTOR, 115 MILL STREET, BELMONT, MA 02478",http://maps.google.com/maps?q=MC%20LEAN%20HOSPITAL%2CPHARMACY%20DIRECTOR%2C+BELMONT%2C+MA+02478,42.39499,-71.192161,MC LEAN HOSPITAL,2478,DEA,MA,Dec2018
"119 N ROLAND ST, MC BAIN, MI 49657",http://maps.google.com/maps?q=MCBAIN%20FAMILY%20PHARMACY%2C119%20N%20ROLAND%20ST%2C+MC%20BAIN%2C+MI+49657,44.192463000000004,-85.21051999999999,MCBAIN FAMILY PHARMACY,49657,DEA,MI,Dec2018
"100 E MAIN ST, P.O. BOX 283, LITITZ, PA 17543",http://maps.google.com/maps?q=MCELROY%20PHARMACY%20INC%2C100%20E%20MAIN%20ST%2C+LITITZ%2C+PA+17543,40.156704,-76.30422,MCELROY PHARMACY INC,17543,DEA,PA,Dec2018
"200 SOUTH WENONA STREET, BAY CITY, MI 48706",http://maps.google.com/maps?q=MCLAREN%20DRUG%20SHOPAMB%2C200%20SOUTH%20WENONA%20STREET%2C+BAY%20CITY%2C+MI+48706,43.601172999999996,-83.90520500000001,MCLAREN DRUG SHOP-AMB,48706,DEA,MI,Dec2018
"1900 COLUMBUS AVENUE, BAY CITY, MI 48708",http://maps.google.com/maps?q=MCLAREN%20DRUG%20SHOPBRMC%2C1900%20COLUMBUS%20AVENUE%2C+BAY%20CITY%2C+MI+48708,43.589394,-83.86894000000001,MCLAREN DRUG SHOP-BRMC,48708,DEA,MI,Dec2018
"181 WEST HURON ROAD, VASSAR, MI 48768",http://maps.google.com/maps?q=MCLAREN%20DRUG%20SHOPVASSAR%2C181%20WEST%20HURON%20ROAD%2C+VASSAR%2C+MI+48768,43.372153999999995,-83.58556,MCLAREN DRUG SHOP-VASSAR,48768,DEA,MI,Dec2018
"4175 NORTH EUCLID AVENUE, BAY CITY, MI 48706",http://maps.google.com/maps?q=MCLAREN%20DRUG%20SHOPWSMM%2C4175%20NORTH%20EUCLID%20AVENUE%2C+BAY%20CITY%2C+MI+48706,43.618664,-83.91444,MCLAREN DRUG SHOP-WSMM,48706,DEA,MI,Dec2018
"704 S 8TH ST, STE B, MCLOUD, OK 74851",http://maps.google.com/maps?q=MCLOUD%20CLINIC%20PHARMACY%2C704%20S%208TH%20ST%2C%20STE%20B%2C+MCLOUD%2C+OK+74851,35.42355,-97.0969,MCLOUD CLINIC PHARMACY,74851,DEA,OK,Dec2018
"107 MEACHAM AVENUE, ELMONT, NY 11003",http://maps.google.com/maps?q=MEACHAM%20PHARMACY%20%20INC%2C107%20MEACHAM%20AVENUE%2C+ELMONT%2C+NY+11003,40.705414000000005,-73.690414,"MEACHAM PHARMACY,  INC",11003,DEA,NY,Dec2018
"401-405 EAST SANTA CLARA ST, SAN JOSE, CA 95113",http://maps.google.com/maps?q=MEDEX%20DRUGS%2C401-405%20EAST%20SANTA%20CLARA%20ST%2C+SAN%20JOSE%2C+CA+95113,37.34023,-121.88203999999999,MEDEX DRUGS,95113,DEA,CA,Dec2018
"4041 W WHEATLAND ROAD, STE 204, DALLAS, TX 75237",http://maps.google.com/maps?q=MEDFRONT%20PHARMACY%2C4041%20W%20WHEATLAND%20ROAD%2C%20STE%20204%2C+DALLAS%2C+TX+75237,32.647617,-96.88155,MEDFRONT PHARMACY,75237,DEA,TX,Dec2018
"610 E. FRANKLIN STREET, MONROE, NC 28112",http://maps.google.com/maps?q=MEDISERVICE%20OF%20CHARLOTTE%20INC%2C610%20E.%20FRANKLIN%20STREET%2C+MONROE%2C+NC+28112,34.979202,-80.53851999999999,"MEDI-SERVICE OF CHARLOTTE, INC",28112,DEA,NC,Dec2018
"777 SOUTH CLINTON AVENUE, ROCHESTER, NY 14620",http://maps.google.com/maps?q=MEDICAL%20ADMIN%20ASSOC%20INC%2C777%20SOUTH%20%20CLINTON%20AVENUE%2C+ROCHESTER%2C+NY+14620,43.1421421,-77.59926829999999,MEDICAL ADMIN ASSOC INC,14620,DEA,NY,Dec2018
"253 RUIN CREEK ROAD, HENDERSON, NC 27536",http://maps.google.com/maps?q=MEDICAL%20ARTS%20PHARMACY%2C253%20RUIN%20CREEK%20ROAD%2C+HENDERSON%2C+NC+27536,36.3348819,-78.4459796,MEDICAL ARTS PHARMACY,27536,DEA,NC,Dec2018
"1215 21ST AVENUE SOUTH, SUITE 1006, NASHVILLE, TN 37232",http://maps.google.com/maps?q=MEDICAL%20CENTER%20EAST%20PHARMACY%2C1215%2021ST%20AVENUE%20SOUTH%2C+NASHVILLE%2C+TN+37232,36.14242,-86.80008000000001,MEDICAL CENTER EAST PHARMACY,37232,DEA,TN,Dec2018
"500-600 WEST 4TH STREET, ODESSA, TX 79761",http://maps.google.com/maps?q=MEDICAL%20CENTER%20HOSPITAL%2C500-600%20WEST%204TH%20STREET%2C+ODESSA%2C+TX+79761,31.845290000000002,-102.373215,MEDICAL CENTER HOSPITAL,79761,DEA,TX,Dec2018
"1111 DELAFIELD STREET SUITE 109, WAUKESHA, WI 53188",http://maps.google.com/maps?q=MEDICAL%20CENTER%20PHARMACY%2C1111%20DELAFIELD%20STREET%20%20SUITE%20109%2C+WAUKESHA%2C+WI+53188,43.023185999999995,-88.240776,MEDICAL CENTER PHARMACY,53188,DEA,WI,Dec2018
"8901 W. 74TH STREET, SHAWNEE MISSION, KS 66204",http://maps.google.com/maps?q=MEDICAL%20CENTER%20PHARMACY%2C8901%20W.%2074TH%20STREET%2C+SHAWNEE%20MISSION%2C+KS+66204,38.99524,-94.690155,MEDICAL CENTER PHARMACY,66204,DEA,KS,Dec2018
"2001 CRYSTAL SPRING DRIVE, SUITE 110, ROANOKE, VA 24014",http://maps.google.com/maps?q=MEDICAL%20CENTER%20PHARMACY%20INC%2C2001%20CRYSTAL%20SPRING%20DRIVE%2C+ROANOKE%2C+VA+24014,37.2503829,-79.9461434,MEDICAL CENTER PHARMACY INC,24014,DEA,VA,Dec2018
"2316 S MAIN STREET, LEXINGTON, NC 27292",http://maps.google.com/maps?q=MEDICAL%20PARK%20PHARMACY%2C2316%20S%20MAIN%20STREET%2C+LEXINGTON%2C+NC+27292,35.804256,-80.28035,MEDICAL PARK PHARMACY,27292,DEA,NC,Dec2018
"1316 JOHN SMALL AVENUE, WASHINGTON, NC 27889",http://maps.google.com/maps?q=MEDICAL%20PARK%20PHARMACY%20WASHINGTON%20INC%2C1316%20JOHN%20SMALL%20AVENUE%2C+WASHINGTON%2C+NC+27889,35.545727,-77.02842,"MEDICAL PARK PHARMACY WASHINGTON, INC.",27889,DEA,NC,Dec2018
"9460 NO NAME UNO #100, GILROY, CA 95020",http://maps.google.com/maps?q=MEDICAL%20PAVILION%20PHARMACY%2C9460%20NO%20NAME%20UNO%20#100%2C+GILROY%2C+CA+95020,37.036438000000004,-121.573746,MEDICAL PAVILION PHARMACY,95020,DEA,CA,Dec2018
"4151 45TH ST SO, FARGO, ND 58104",http://maps.google.com/maps?q=MEDICAL%20PHARMACY%20SOUTH%2C4151%2045TH%20ST%20SO%2C+FARGO%2C+ND+58104,46.936446999999994,-96.861361,MEDICAL PHARMACY SOUTH,58104,DEA,ND,Dec2018
"2311 LEWISVILLE-CLEMMONS ROAD, CLEMMONS, NC 27012",http://maps.google.com/maps?q=MEDICAL%20PLAZACLEMMONS%20PHARMACY%2C2311%20LEWISVILLE-CLEMMONS%20ROAD%2C+CLEMMONS%2C+NC+27012,36.040928,-80.386894,MEDICAL PLAZA-CLEMMONS PHARMACY,27012,DEA,NC,Dec2018
"2706 2ND AVENUE, SUITE A, KEARNEY, NE 68847",http://maps.google.com/maps?q=MEDICAP%20PHARMACY%2C2706%202ND%20AVENUE%2C%20SUITE%20A%2C+KEARNEY%2C+NE+68847,40.70357,-99.08431999999999,MEDICAP PHARMACY,68847,DEA,NE,Dec2018
"13601 KENTON AVE, CRESTWOOD, IL 60418",http://maps.google.com/maps?q=MEDICATION%20MANAGEMENT%20PARTNERS%20LLC%2C13601%20KENTON%20AVE%2C+CRESTWOOD%2C+IL+60418,41.644943,-87.7331,"MEDICATION MANAGEMENT PARTNERS, LLC",60418,DEA,IL,Dec2018
"6823 OLD DOMINION DRIVE, MCLEAN, VA 22101",http://maps.google.com/maps?q=MEDICINE%20CHEST%20PHARMACY%2C6823%20OLD%20DOMINION%20DRIVE%2C+MCLEAN%2C+VA+22101,38.93464,-77.17987,MEDICINE CHEST PHARMACY,22101,DEA,VA,Dec2018
"PHARMACY, 8093 CORNERSTONE DR BOX 1706, HAYDEN, ID 83835",http://maps.google.com/maps?q=MEDICINE%20MAN%20NORTH%20PHARMACY%2CPHARMACY%2C+HAYDEN%2C+ID+83835,47.745461,-116.79440100000001,MEDICINE MAN NORTH PHARMACY,83835,DEA,ID,Dec2018
"1199 LOS OSOS VALLEY ROAD, LOS OSOS, CA 93402",http://maps.google.com/maps?q=MEDICINE%20SHOPPE%2C1199%20LOS%20OSOS%20VALLEY%20ROAD%2C+LOS%20OSOS%2C+CA+93402,35.310665,-120.82867399999999,MEDICINE SHOPPE,93402,DEA,CA,Dec2018
"1571 W. VILLARD #1, DICKINSON, ND 58601",http://maps.google.com/maps?q=MEDICINE%20SHOPPE%2C1571%20W.%20VILLARD%20#1%2C+DICKINSON%2C+ND+58601,46.8789955,-102.81049250000001,MEDICINE SHOPPE,58601,DEA,ND,Dec2018
"800 S BROADWAY ST, LA PORTE, TX 77571",http://maps.google.com/maps?q=MEDICINE%20SHOPPE%2C800%20S%20BROADWAY%20ST%2C+LA%20PORTE%2C+TX+77571,29.656290000000002,-95.01914000000001,MEDICINE SHOPPE #1145,77571,DEA,TX,Dec2018
"3605 STATE STREET, SANTA BARBARA, CA 93105",http://maps.google.com/maps?q=MEDICINE%20SHOPPE%2C3605%20STATE%20STREET%2C+SANTA%20BARBARA%2C+CA+93105,34.4404,-119.74029499999999,MEDICINE SHOPPE #793,93105,DEA,CA,Dec2018
"2000 RT 27 NORTH, NORTH BRUNSWICK, NJ 08902",http://maps.google.com/maps?q=MEDLIFE%20PHARMACY%2C2000%20RT%20%20%2027%20NORTH%2C+NORTH%20BRUNSWICK%2C+NJ+08902,40.4594249,-74.508487,MEDLIFE PHARMACY,8902,DEA,NJ,Dec2018
"3209 TAMPA ROAD, PALM HARBOR, FL 34684",http://maps.google.com/maps?q=MEDROCK%20PHARMACY%20LLC%2C3209%20TAMPA%20ROAD%2C+PALM%20HARBOR%2C+FL+34684,28.067333,-82.73063,MEDROCK PHARMACY LLC,34684,DEA,FL,Dec2018
"3305 N. LEISUREWORLD BOULEVARD, SILVER SPRING, MD 20906",http://maps.google.com/maps?q=MEDSTAR%20PHARMACY%20STORE%2C3305%20N.%20LEISUREWORLD%20BOULEVARD%2C+SILVER%20SPRING%2C+MD+20906,39.098595,-77.065186,MEDSTAR PHARMACY (STORE #7),20906,DEA,MD,Dec2018
"315 6TH STREET, MEEKER, CO 81641",http://maps.google.com/maps?q=MEEKER%20DRUGS%20INC%2C315%206TH%20STREET%2C+MEEKER%2C+CO+81641,40.037525,-107.91376000000001,"MEEKER DRUGS, INC.",81641,DEA,CO,Dec2018
"800 W. 9TH ST., JASPER, IN 47546",http://maps.google.com/maps?q=MEMORIAL%20HOSPITAL%20%20HLTH%20CARE%2C800%20W.%209TH%20ST.%2C+JASPER%2C+IN+47546,38.394991999999995,-86.940895,MEMORIAL HOSPITAL & HLTH CARE,47546,DEA,IN,Dec2018
"ATTN: PHARMACY, 405 W. JACKSON, CARBONDALE, IL 62902",http://maps.google.com/maps?q=MEMORIAL%20HOSPITAL%20OF%20CARBONDALE%2CATTN%3A%20%20PHARMACY%2C+CARBONDALE%2C+IL+62902,37.727571000000005,-89.220116,MEMORIAL HOSPITAL OF CARBONDALE,62902,DEA,IL,Dec2018
"111 SOUTH 5TH STREET, DOUGLAS, WY 82633",http://maps.google.com/maps?q=MEMORIAL%20HOSPITAL%20OF%20CONVERSE%20COUNTY%20PHARMACY%2C111%20SOUTH%205TH%20STREET%2C+DOUGLAS%2C+WY+82633,42.759315,-105.38123999999999,MEMORIAL HOSPITAL OF CONVERSE COUNTY PHARMACY,82633,DEA,WY,Dec2018
"1401 E 12TH ST., MENDOTA, IL 61342",http://maps.google.com/maps?q=MENDOTA%20COMMUNITY%20HOSPITAL%2C1401%20E%2012TH%20ST.%2C+MENDOTA%2C+IL+61342,41.554950399999996,-89.1054438,MENDOTA COMMUNITY HOSPITAL,61342,DEA,IL,Dec2018
"MERCY HEALTH SERVICES IOWA, 1920 ELM STREET, DUBUQUE, IA 52001",http://maps.google.com/maps?q=MERCY%20FAMILY%20PHARMACY%2CMERCY%20HEALTH%20SERVICES%20IOWA%2C+DUBUQUE%2C+IA+52001,42.5119555,-90.66561709999999,MERCY FAMILY PHARMACY,52001,DEA,IA,Dec2018
"60 MERCY COURT, IRVINE, KY 40336",http://maps.google.com/maps?q=MERCY%20HEALTH%20%20MARCUM%20%20WALLACE%20HOSPITAL%20LLC%2C60%20MERCY%20COURT%2C+IRVINE%2C+KY+40336,37.70588,-83.97778000000001,MERCY HEALTH - MARCUM & WALLACE HOSPITAL LLC,40336,DEA,KY,Dec2018
"3300 MERCY HEALTH BOULEVARD, CINCINNATI, OH 45211",http://maps.google.com/maps?q=MERCY%20HEALTH%20%20WEST%20HOSPITAL%2C3300%20MERCY%20HEALTH%20BOULEVARD%2C+CINCINNATI%2C+OH+45211,39.1802463,-84.5965646,MERCY HEALTH - WEST HOSPITAL,45211,DEA,OH,Dec2018
