address,googleMapsUrl_x,lat,lng,name_x,postal_x,source_x,state_x,source_date_x,name_y,state_y,postal_y,googleMapsUrl_y,source_y,source_date_y,_merge
"101 E MAIN ST, STAUNTON, IL 62088",http://maps.google.com/maps?q=SULLIVAN%20DRUG%20CO%2C101%20E%20MAIN%20ST%2C+STAUNTON%2C+IL+62088,39.012153999999995,-89.78713,SULLIVAN DRUG CO,62088.0,DEA,IL,Dec2018,,,,,,,left_only
"3400 EDGMONT AVENUE, BROOKHAVEN, PA 19015",http://maps.google.com/maps?q=SUMMIT%20HEALTH%20PHARMACY%20INC%2C3400%20EDGMONT%20AVENUE%2C+BROOKHAVEN%2C+PA+19015,39.869803999999995,-75.38355,SUMMIT HEALTH PHARMACY INC,19015.0,DEA,PA,Dec2018,,,,,,,left_only
"2001 70TH AVE SUITE 104, GREELEY, CO 80634",http://maps.google.com/maps?q=SUMMIT%20VIEW%20PHARMACY%2C2001%2070TH%20AVE%20SUITE%20104%2C+GREELEY%2C+CO+80634,40.4063517,-104.79364890000001,SUMMIT VIEW PHARMACY,80634.0,DEA,CO,Dec2018,,,,,,,left_only
"2559 S. KING ROAD STE B10, SAN JOSE, CA 95122",http://maps.google.com/maps?q=SUN%20PHARMACY%2C2559%20S.%20KING%20ROAD%20STE%20B10%2C+SAN%20JOSE%2C+CA+95122,37.318934999999996,-121.82265,SUN PHARMACY,95122.0,DEA,CA,Dec2018,,,,,,,left_only
"2696 W WALNUT ST, ATTN: PHARMACY DEPT, GARLAND, TX 75042",http://maps.google.com/maps?q=SUNDANCE%20HOSPITAL%20DALLAS%2C2696%20W%20WALNUT%20ST%2C%20ATTN%3A%20PHARMACY%20DEPT%2C+GARLAND%2C+TX+75042,32.916508,-96.66892,SUNDANCE HOSPITAL DALLAS,75042.0,DEA,TX,Dec2018,,,,,,,left_only
"1166 OLD MISSION ROAD, SOUTH SAN FRANCISCO, CA 94080",http://maps.google.com/maps?q=SUNSHINE%20CENTER%20PHARMACY%2C1166%20OLD%20MISSION%20ROAD%2C+SOUTH%20SAN%20FRANCISCO%2C+CA+94080,37.660767,-122.438065,SUNSHINE CENTER PHARMACY,94080.0,DEA,CA,Dec2018,,,,,,,left_only
"6400 AMBOY ROAD, STATEN ISLAND, NY 10309",http://maps.google.com/maps?q=SUPER%20HEALTH%20PHARMACY%20LLC%2C6400%20AMBOY%20ROAD%2C+STATEN%20ISLAND%2C+NY+10309,40.521103000000004,-74.21725500000002,SUPER HEALTH PHARMACY LLC,10309.0,DEA,NY,Dec2018,,,,,,,left_only
"1141 NORTH BROADWAY, COUNCIL BLUFFS, IA 51503",http://maps.google.com/maps?q=SUPER%20SAVER%20PHARMACY%2C1141%20NORTH%20BROADWAY%2C+COUNCIL%20BLUFFS%2C+IA+51503,41.272655,-95.83627,SUPER SAVER PHARMACY,51503.0,DEA,IA,Dec2018,,,,,,,left_only
"30694 HWY 72 WEST, SUITE A, MADISON, AL 35756",http://maps.google.com/maps?q=SURE%20SAVE%20PHARMACY%2C30694%20HWY%2072%20WEST%2C+MADISON%2C+AL+35756,34.747405,-86.786599,SURE SAVE PHARMACY,35756.0,DEA,AL,Dec2018,,,,,,,left_only
"740 HIGH ST SUITE 1001, WILLIAMSPORT, PA 17701",http://maps.google.com/maps?q=SUSQUEHANNA%20HEALTH%20PHARMACY%2C740%20HIGH%20ST%20SUITE%201001%2C+WILLIAMSPORT%2C+PA+17701,41.24537700000001,-77.01638,SUSQUEHANNA HEALTH PHARMACY,17701.0,DEA,PA,Dec2018,,,,,,,left_only
"301 UNSER BLVD NW, STE 106, ALBUQUERQUE, NM 87121",http://maps.google.com/maps?q=SW%20MESA%20CENTER%20FOR%20FAMILY%20AND%20COMMUNITY%20HEALTH%2C301%20UNSER%20BLVD%20NW%2C+ALBUQUERQUE%2C+NM+87121,35.07985,-106.72381599999999,SW MESA CENTER FOR FAMILY AND COMMUNITY HEALTH,87121.0,DEA,NM,Dec2018,,,,,,,left_only
"1221 MADISON ST, 3RD FLOOR, STE 03AR34, SEATTLE, WA 98104",http://maps.google.com/maps?q=SWEDISH%20ARNOLD%20PAVILION%20PHARMACY%2C1221%20MADISON%20ST%2C+SEATTLE%2C+WA+98104,47.609898,-122.32376000000001,SWEDISH ARNOLD PAVILION PHARMACY,98104.0,DEA,WA,Dec2018,,,,,,,left_only
"751 NE BLAKELY DRIVE, ISSAQUAH, WA 98029",http://maps.google.com/maps?q=SWEDISH%20ISSAQUAH%20PHARMACY%2C751%20NE%20BLAKELY%20DRIVE%2C+ISSAQUAH%2C+WA+98029,47.5357389,-122.02189840000001,SWEDISH ISSAQUAH PHARMACY,98029.0,DEA,WA,Dec2018,,,,,,,left_only
"500 17TH AVE, SEATTLE, WA 98122",http://maps.google.com/maps?q=SWEDISH%20MEDICAL%20CENTER%20CHERRY%20HILL%2C500%2017TH%20AVE%2C+SEATTLE%2C+WA+98122,47.606215999999996,-122.31023,SWEDISH MEDICAL CENTER CHERRY HILL,98122.0,DEA,WA,Dec2018,,,,,,,left_only
"155 N MAIN STREET, PO BOX 284, IOLA, WI 54945",http://maps.google.com/maps?q=SWEET%20MEDICINE%20PRESCR%20PLUS%2C155%20N%20MAIN%20STREET%2C+IOLA%2C+WI+54945,44.508334999999995,-89.13095,SWEET MEDICINE PRESCR PLUS,54945.0,DEA,WI,Dec2018,,,,,,,left_only
"350 W. SCHAUMBURG ROAD, SUITE PWD, SCHAUMBURG, IL 60194",http://maps.google.com/maps?q=SYMBRIA%20RX%20SERVICES%20LLC%2C350%20W.%20SCHAUMBURG%20ROAD%2C+SCHAUMBURG%2C+IL+60194,42.02705200000001,-88.087958,SYMBRIA RX SERVICES LLC,60194.0,DEA,IL,Dec2018,,,,,,,left_only
"173 ELM ST, PITTSFIELD, MA 01201",http://maps.google.com/maps?q=T%20C%20FLYNN%20PHARMACY%2C173%20ELM%20ST%2C+PITTSFIELD%2C+MA+01201,42.443882,-73.23778,T C FLYNN PHARMACY,1201.0,DEA,MA,Dec2018,,,,,,,left_only
"200 W. FLEMING DR, MORGANTON, NC 28655",http://maps.google.com/maps?q=TABLE%20ROCK%20PHARMACY%2C200%20W.%20FLEMING%20DR%2C+MORGANTON%2C+NC+28655,35.741356,-81.673294,TABLE ROCK PHARMACY,28655.0,DEA,NC,Dec2018,,,,,,,left_only
"7100 TORRESDALE AVE, PHILADELPHIA, PA 19135",http://maps.google.com/maps?q=TACONY%20PHARMACY%2C7100%20TORRESDALE%20AVE%2C+PHILADELPHIA%2C+PA+19135,40.028225,-75.038864,TACONY PHARMACY,19135.0,DEA,PA,Dec2018,,,,,,,left_only
"900 N BROAD ST, PHILADELPHIA, PA 19130",http://maps.google.com/maps?q=TANG%20PHARMACY%20IV%2C900%20N%20BROAD%20ST%2C+PHILADELPHIA%2C+PA+19130,39.97027,-75.159706,TANG PHARMACY IV,19130.0,DEA,PA,Dec2018,,,,,,,left_only
"DBA: TANGLEWOOD PHARMACY, 2445-A N.W. LOOP, STEPHENVILLE, TX 76401",http://maps.google.com/maps?q=TANGLEWOOD%20PHARMACY%2CDBA%3A%20TANGLEWOOD%20PHARMACY%2C+STEPHENVILLE%2C+TX+76401,32.214366999999996,-98.24306,TANGLEWOOD PHARMACY,76401.0,DEA,TX,Dec2018,,,,,,,left_only
"610 MAIN AVENUE, OAKES, ND 58474",http://maps.google.com/maps?q=TARAS%20THRIFTY%20WHITE%20LLC%2C610%20MAIN%20AVENUE%2C+OAKES%2C+ND+58474,46.138844,-98.091774,"TARA'S THRIFTY WHITE, LLC",58474.0,DEA,ND,Dec2018,,,,,,,left_only
"305 MAIN STREET, PO BOX 625, MANDAREE, ND 58757",http://maps.google.com/maps?q=TAT%20MANDAREE%20TELEPHARMACY%2C305%20MAIN%20STREET%2C+MANDAREE%2C+ND+58757,47.74,-102.67,TAT MANDAREE TELEPHARMACY,58757.0,DEA,ND,Dec2018,,,,,,,left_only
"107 3 STREET SE, PO BOX 145, PARSHALL, ND 58770",http://maps.google.com/maps?q=TAT%20PARSHALL%20TELEPHARMACY%2C107%203%20STREET%20SE%2C+PARSHALL%2C+ND+58770,47.9560382,-102.1383966,TAT PARSHALL TELEPHARMACY,58770.0,DEA,ND,Dec2018,,,,,,,left_only
"726 80 AVE. NW, HALLIDAY, ND 58636",http://maps.google.com/maps?q=TAT%20TWIN%20BUTTES%20TELEPHARMACY%2C726%2080%20AVE.%20NW%2C+HALLIDAY%2C+ND+58636,47.506432000000004,-102.24829890000001,TAT TWIN BUTTES TELEPHARMACY,58636.0,DEA,ND,Dec2018,,,,,,,left_only
"2 CENTRAL MAIN STREET B, ROSEGLEN, ND 58775",http://maps.google.com/maps?q=TAT%20WHITE%20SHIELD%20TELEPHARMACY%2C2%20%20CENTRAL%20MAIN%20STREET%20B%2C+ROSEGLEN%2C+ND+58775,47.6610882,-101.84729899999999,TAT WHITE SHIELD TELEPHARMACY,58775.0,DEA,ND,Dec2018,,,,,,,left_only
"509 JEFFERSON ST., LAFAYETTE, LA 70501",http://maps.google.com/maps?q=TECHE%20DRUGS%20INC%2C509%20JEFFERSON%20ST.%2C+LAFAYETTE%2C+LA+70501,30.225525,-92.018486,"TECHE DRUGS, INC.",70501.0,DEA,LA,Dec2018,,,,,,,left_only
"340 MARSHALL AVENUE, UNIT 100, AURORA, IL 60506",http://maps.google.com/maps?q=TECHNI%20MED%20INC%2C340%20MARSHALL%20AVENUE%2C+AURORA%2C+IL+60506,41.75551760000001,-88.3283563,TECHNI MED INC,60506.0,DEA,IL,Dec2018,,,,,,,left_only
"1866 MAIN ST, HAYNESVILLE, LA 71038",http://maps.google.com/maps?q=TEDS%20PHARMACY%2C1866%20MAIN%20ST%2C+HAYNESVILLE%2C+LA+71038,32.961594,-93.13895699999999,TED'S PHARMACY,71038.0,DEA,LA,Dec2018,,,,,,,left_only
"27453 HESPERIAN BLVD., HAYWARD, CA 94545",http://maps.google.com/maps?q=TEDS%20DRUGS%2C27453%20HESPERIAN%20BLVD.%2C+HAYWARD%2C+CA+94545,37.62989,-122.09618999999999,TEDS DRUGS,94545.0,DEA,CA,Dec2018,,,,,,,left_only
"124 N CROSBY, PO BOX 808, TEKOA, WA 99033",http://maps.google.com/maps?q=TEKOA%20PHARMACY%2C124%20N%20CROSBY%2C+TEKOA%2C+WA+99033,47.228483000000004,-117.072753,TEKOA PHARMACY,99033.0,DEA,WA,Dec2018,,,,,,,left_only
"180 CENTRAL AVE, P.O. 880, BEACH, ND 58621",http://maps.google.com/maps?q=TELEPHARMACY%20CONCEPT%20INC%2C180%20CENTRAL%20AVE%2C+BEACH%2C+ND+58621,46.916946,-104.00596999999999,TELEPHARMACY CONCEPT INC,58621.0,DEA,ND,Dec2018,,,,,,,left_only
"589 WEST TENNYSON ROAD, HAYWARD, CA 94544",http://maps.google.com/maps?q=TENNYSON%20PHARMACY%2C589%20WEST%20TENNYSON%20ROAD%2C+HAYWARD%2C+CA+94544,37.632366,-122.06777,TENNYSON PHARMACY,94544.0,DEA,CA,Dec2018,,,,,,,left_only
"8166 MAIN STREET, HOUMA, LA 70360",http://maps.google.com/maps?q=TERREBONNE%20GENERAL%20MEDIC%20CENT%2C8166%20MAIN%20STREET%2C+HOUMA%2C+LA+70360,29.598521999999996,-90.71441,TERREBONNE GENERAL MEDIC CENT,70360.0,DEA,LA,Dec2018,,,,,,,left_only
"2470 JAFER CT, IDAHO FALLS, ID 83404",http://maps.google.com/maps?q=TETON%20CLINICAL%20PHARMACY%20INC%2C2470%20JAFER%20CT%2C+IDAHO%20FALLS%2C+ID+83404,43.462446,-111.98488700000001,"TETON CLINICAL PHARMACY, INC.",83404.0,DEA,ID,Dec2018,,,,,,,left_only
"3160 E. 17TH ST., SUITE 164, AMMON, ID 83406",http://maps.google.com/maps?q=TETON%20PHARMACY%20IN%20AMMON%2C3160%20E.%2017TH%20ST.%2C%20SUITE%20164%2C+AMMON%2C+ID+83406,43.48188,-111.97056599999999,TETON PHARMACY IN AMMON,83406.0,DEA,ID,Dec2018,,,,,,,left_only
"527 RIGBY LAKE DRIVE, SUITE C, RIGBY, ID 83442",http://maps.google.com/maps?q=TETON%20PHARMACY%20OF%20RIGBY%2C527%20RIGBY%20LAKE%20DRIVE%2C%20SUITE%20C%2C+RIGBY%2C+ID+83442,43.681591600000004,-111.91000109999999,TETON PHARMACY OF RIGBY,83442.0,DEA,ID,Dec2018,,,,,,,left_only
"104 N. BRIDGE ST., STE 112, SAINT ANTHONY, ID 83445",http://maps.google.com/maps?q=TETON%20PHARMACY%20OF%20ST%20ANTHONY%2C104%20N.%20BRIDGE%20ST.%2C+SAINT%20ANTHONY%2C+ID+83445,43.96743,-111.68247,TETON PHARMACY OF ST. ANTHONY,83445.0,DEA,ID,Dec2018,,,,,,,left_only
"1855 WEST BROADWAY, IDAHO FALLS, ID 83402",http://maps.google.com/maps?q=TETON%20PHARMACY%20ON%20BROADWAY%2C1855%20WEST%20BROADWAY%2C+IDAHO%20FALLS%2C+ID+83402,43.496746,-112.06778999999999,TETON PHARMACY ON BROADWAY,83402.0,DEA,ID,Dec2018,,,,,,,left_only
"120 EAST HOWARD AVENUE, DRIGGS, ID 83422",http://maps.google.com/maps?q=TETON%20VALLEY%20HEALTH%20CARE%20INC%2C120%20EAST%20HOWARD%20AVENUE%2C+DRIGGS%2C+ID+83422,43.727022999999996,-111.108195,"TETON VALLEY HEALTH CARE, INC",83422.0,DEA,ID,Dec2018,,,,,,,left_only
"12 NORTH MAIN, P.O. BOX 197, BOWMAN, ND 58623",http://maps.google.com/maps?q=THE%20BOWMAN%20DRUG%20COMPANY%2C12%20NORTH%20MAIN%2C+BOWMAN%2C+ND+58623,46.182359999999996,-103.39496,THE BOWMAN DRUG COMPANY,58623.0,DEA,ND,Dec2018,,,,,,,left_only
"200 CONWAY DRIVE, KALISPELL, MT 59901",http://maps.google.com/maps?q=THE%20CLINICAL%20PHARMACY%2C200%20CONWAY%20DRIVE%2C+KALISPELL%2C+MT+59901,48.213535,-114.327896,THE CLINICAL PHARMACY,59901.0,DEA,MT,Dec2018,,,,,,,left_only
"153 HERNDON DRIVE, BELLS, TN 38006",http://maps.google.com/maps?q=THE%20DRUG%20STORE%2C153%20HERNDON%20DRIVE%2C+BELLS%2C+TN+38006,35.7317519,-89.0684262,THE DRUG STORE,38006.0,DEA,TN,Dec2018,,,,,,,left_only
"91 E CROY STREET, BOX 2700, HAILEY, ID 83333",http://maps.google.com/maps?q=THE%20DRUGSTORE%2C91%20E%20CROY%20STREET%2C+HAILEY%2C+ID+83333,43.519375,-114.31299999999999,THE DRUGSTORE,83333.0,DEA,ID,Dec2018,,,,,,,left_only
"DELIVER ONLY TO THE, DIRECTOR OF PHARMACY, BOSTON, MA 02114",http://maps.google.com/maps?q=THE%20GENERAL%20HOSP%20CORPORATION%2CDELIVER%20ONLY%20TO%20THE%2C+BOSTON%2C+MA+02114,42.36,-71.07,THE GENERAL HOSP CORPORATION,2114.0,DEA,MA,Dec2018,,,,,,,left_only
"4777 E. GALBRAITH ROAD, CINCINNATI, OH 45236",http://maps.google.com/maps?q=THE%20JEWISH%20HOSPITAL%2C4777%20E.%20GALBRAITH%20ROAD%2C+CINCINNATI%2C+OH+45236,39.20691,-84.38169,THE JEWISH HOSPITAL,45236.0,DEA,OH,Dec2018,,,,,,,left_only
"401 NORTH BROADWAY, SUITE 1001, BALTIMORE, MD 21231",http://maps.google.com/maps?q=THE%20JOHNS%20HOPKINS%20HOSPITAL%2C401%20NORTH%20BROADWAY%2C+BALTIMORE%2C+MD+21231,39.2952,-76.59419,THE JOHNS HOPKINS HOSPITAL,21231.0,DEA,MD,Dec2018,,,,,,,left_only
"601 NORTH CAROLINE STREET, SUITE 1006, BALTIMORE, MD 21287",http://maps.google.com/maps?q=THE%20JOHNS%20HOPKINS%20HOSPITAL%2C601%20NORTH%20CAROLINE%20STREET%2C+BALTIMORE%2C+MD+21287,39.29715,-76.59751999999997,THE JOHNS HOPKINS HOSPITAL,21287.0,DEA,MD,Dec2018,,,,,,,left_only
"AT MONUMENT STREET, 1810 E. MONUMENT STREET, BALTIMORE, MD 21205",http://maps.google.com/maps?q=THE%20JOHNS%20HOPKINS%20HOSPITAL%2CAT%20MONUMENT%20STREET%2C+BALTIMORE%2C+MD+21205,39.299224,-76.591915,THE JOHNS HOPKINS HOSPITAL,21205.0,DEA,MD,Dec2018,,,,,,,left_only
"C/O PHARMACY, 400 SUNRISE HIGHWAY, AMITYVILLE, NY 11701",http://maps.google.com/maps?q=THE%20LONG%20ISLAND%20HOME%2CC/O%20PHARMACY%2C+AMITYVILLE%2C+NY+11701,40.6810051,-73.41617579999998,THE LONG ISLAND HOME,11701.0,DEA,NY,Dec2018,,,,,,,left_only
"1000 S MARKET STREET, BLOOMSBURG, PA 17815",http://maps.google.com/maps?q=THE%20MEDICINE%20SHOPPE%2C1000%20S%20MARKET%20STREET%2C+BLOOMSBURG%2C+PA+17815,40.99413300000001,-76.45136,THE MEDICINE SHOPPE,17815.0,DEA,PA,Dec2018,,,,,,,left_only
"1144 AIRPORT DRIVE, ALEXANDER CITY, AL 35010",http://maps.google.com/maps?q=THE%20MEDICINE%20SHOPPE%2C1144%20AIRPORT%20DRIVE%2C+ALEXANDER%20CITY%2C+AL+35010,32.921209999999995,-85.948105,THE MEDICINE SHOPPE,35010.0,DEA,AL,Dec2018,,,,,,,left_only
"116 2ND AVE NW, MANDAN, ND 58554",http://maps.google.com/maps?q=THE%20MEDICINE%20SHOPPE%2C116%202ND%20AVE%20NW%2C+MANDAN%2C+ND+58554,46.826237,-100.89269,THE MEDICINE SHOPPE,58554.0,DEA,ND,Dec2018,,,,,,,left_only
"1740 EAST STATE STREET, HERMITAGE, PA 16148",http://maps.google.com/maps?q=THE%20MEDICINE%20SHOPPE%2C1740%20EAST%20STATE%20STREET%2C+HERMITAGE%2C+PA+16148,41.23325,-80.477165,THE MEDICINE SHOPPE,16148.0,DEA,PA,Dec2018,,,,,,,left_only
"419 SOUTH MAIN ST, GREENVILLE, PA 16125",http://maps.google.com/maps?q=THE%20MEDICINE%20SHOPPE%2C419%20SOUTH%20MAIN%20ST%2C+GREENVILLE%2C+PA+16125,41.410022999999995,-80.37104000000002,THE MEDICINE SHOPPE,16125.0,DEA,PA,Dec2018,,,,,,,left_only
"703 1ST AVENUE S, JAMESTOWN, ND 58401",http://maps.google.com/maps?q=THE%20MEDICINE%20SHOPPE%2C703%201ST%20AVENUE%20S%2C+JAMESTOWN%2C+ND+58401,46.91497800000001,-98.70873,THE MEDICINE SHOPPE,58401.0,DEA,ND,Dec2018,,,,,,,left_only
"500 N JAMES STREET, GRAYLING, MI 49738",http://maps.google.com/maps?q=THE%20MEDICINE%20SHOPPE%2C500%20N%20JAMES%20STREET%2C+GRAYLING%2C+MI+49738,44.662659999999995,-84.7158459,THE MEDICINE SHOPPE #1675,49738.0,DEA,MI,Dec2018,,,,,,,left_only
"315 SOUTH ERIE STREET, SUITE A, MERCER, PA 16137",http://maps.google.com/maps?q=THE%20MEDICINE%20SHOPPE%2C315%20SOUTH%20ERIE%20STREET%2C+MERCER%2C+PA+16137,41.22356,-80.23984499999997,THE MEDICINE SHOPPE #1929,16137.0,DEA,PA,Dec2018,,,,,,,left_only
"812 5TH ST., MARYSVILLE, CA 95901",http://maps.google.com/maps?q=THE%20MEDICINE%20SHOPPE%20PHARMACY%2C812%205TH%20ST.%2C+MARYSVILLE%2C+CA+95901,39.139782000000004,-121.59560400000001,THE MEDICINE SHOPPE PHARMACY,95901.0,DEA,CA,Dec2018,,,,,,,left_only
"760 NORTHSTAR COURT, TONGANOXIE, KS 66086",http://maps.google.com/maps?q=THE%20MEDICINE%20STORE%2C760%20NORTHSTAR%20COURT%2C+TONGANOXIE%2C+KS+66086,39.116899,-95.085841,THE MEDICINE STORE,66086.0,DEA,KS,Dec2018,,,,,,,left_only
"2510 BELLEVUE MEDICAL CENTER DR, STE 100, BELLEVUE, NE 68123",http://maps.google.com/maps?q=THE%20NEBRASKA%20MEDICAL%20CENTER%20BELLEVUE%20PHARMACY%2C2510%20BELLEVUE%20MEDICAL%20CENTER%20DR%2C+BELLEVUE%2C+NE+68123,41.13721500000001,-95.94813640000001,THE NEBRASKA MEDICAL CENTER BELLEVUE PHARMACY,68123.0,DEA,NE,Dec2018,,,,,,,left_only
"460 W 10TH AVE, ROOM L012, COLUMBUS, OH 43210",http://maps.google.com/maps?q=THE%20OHIO%20STATE%20UNIVERSITY%20OUTPATIENT%20PHARMACY%20%20%20J%2C460%20W%2010TH%20AVE%2C+COLUMBUS%2C+OH+43210,39.99445,-83.01665,THE OHIO STATE UNIVERSITY OUTPATIENT PHARMACY  - J,43210.0,DEA,OH,Dec2018,,,,,,,left_only
"34 WAYS LANE, MANCHESTER CENTER, VT 05255",http://maps.google.com/maps?q=THE%20PHARMACY%20%20NORTHSHIRE%20LLC%2C34%20WAYS%20LANE%2C+MANCHESTER%20CENTER%2C+VT+05255,43.17215,-73.06419,"THE PHARMACY - NORTHSHIRE, LLC",5255.0,DEA,VT,Dec2018,,,,,,,left_only
"1118 NW 16TH ST, STE 150B, FRUITLAND, ID 83619",http://maps.google.com/maps?q=THE%20PRESCRIPTION%20PAD%2C1118%20NW%2016TH%20ST%2C+FRUITLAND%2C+ID+83619,44.025307,-116.9282,THE PRESCRIPTION PAD,83619.0,DEA,ID,Dec2018,,,,,,,left_only
"3915 TALBOT RD S, RENTON, WA 98055",http://maps.google.com/maps?q=THE%20PRESCRIPTION%20PAD%20PHARMACY%20%20NORTH%2C3915%20TALBOT%20RD%20S%2C+RENTON%2C+WA+98055,47.44404,-122.21151,THE PRESCRIPTION PAD PHARMACY - NORTH,98055.0,DEA,WA,Dec2018,,,,,,,left_only
"PO BOX 518 1200 SEEMAN ST, DARRINGTON, WA 98241",http://maps.google.com/maps?q=THE%20SISNEY%20GROUP%20LLC%2CPO%20BOX%20518%201200%20SEEMAN%20ST%2C+DARRINGTON%2C+WA+98241,48.255276,-121.60866499999999,THE SISNEY GROUP LLC,98241.0,DEA,WA,Dec2018,,,,,,,left_only
"5106 NC HWY 87 SOUTH, SUITE 100, FAYETTEVILLE, NC 28306",http://maps.google.com/maps?q=THE%20VILLAGE%20PHARMACY%20LLC%2C5106%20NC%20HWY%2087%20SOUTH%2C+FAYETTEVILLE%2C+NC+28306,34.928802000000005,-78.85503,"THE VILLAGE PHARMACY, LLC",28306.0,DEA,NC,Dec2018,,,,,,,left_only
"805 S MAIN STREET, SUITE 8, LOMBARD, IL 60148",http://maps.google.com/maps?q=THIES%20LOMBARD%20PHARMACY%20INC%2C805%20S%20MAIN%20STREET%2C+LOMBARD%2C+IL+60148,41.870799100000006,-88.0173609,THIES LOMBARD PHARMACY INC,60148.0,DEA,IL,Dec2018,,,,,,,left_only
"1116 LEXINGTON AVE, THOMASVILLE, NC 27360",http://maps.google.com/maps?q=THOMASVILLE%20FAMILY%20PHARMACY%2C1116%20LEXINGTON%20AVE%2C+THOMASVILLE%2C+NC+27360,35.88249000000001,-80.10648,THOMASVILLE FAMILY PHARMACY,27360.0,DEA,NC,Dec2018,,,,,,,left_only
"1058 COLLEGE DRIVE, NEW TOWN, ND 58763",http://maps.google.com/maps?q=THREE%20AFFILIATED%20TRIBES%2C1058%20COLLEGE%20DRIVE%2C+NEW%20TOWN%2C+ND+58763,47.983373900000004,-102.4718972,THREE AFFILIATED TRIBES,58763.0,DEA,ND,Dec2018,,,,,,,left_only
"701 S. HEALTH PARKWAY, THREE RIVERS, MI 49093",http://maps.google.com/maps?q=THREE%20RIVERS%20HEALTH%2C701%20S.%20HEALTH%20PARKWAY%2C+THREE%20RIVERS%2C+MI+49093,41.935062,-85.647864,THREE RIVERS HEALTH,49093.0,DEA,MI,Dec2018,,,,,,,left_only
"1532 32ND AVENUE SOUTH, FARGO, ND 58103",http://maps.google.com/maps?q=THRIFTY%20DRUG%20SOUTHGATE%2C1532%2032ND%20AVENUE%20SOUTH%2C+FARGO%2C+ND+58103,46.8314849,-96.8030833,THRIFTY DRUG SOUTHGATE,58103.0,DEA,ND,Dec2018,,,,,,,left_only
"223 SOUTH EIGHTH STREET, BRAINERD, MN 56401",http://maps.google.com/maps?q=THRIFTY%20NYSTROM%20DRUG%2C223%20SOUTH%20EIGHTH%20STREET%2C+BRAINERD%2C+MN+56401,46.35655,-94.19758,THRIFTY NYSTROM DRUG,56401.0,DEA,MN,Dec2018,,,,,,,left_only
"10904-L NORTH MAY AVENUE, OKLAHOMA CITY, OK 73120",http://maps.google.com/maps?q=THRIFTY%20PHARMACY%2C10904-L%20NORTH%20MAY%20AVENUE%2C+OKLAHOMA%20CITY%2C+OK+73120,35.580925,-97.56716999999999,THRIFTY PHARMACY,73120.0,DEA,OK,Dec2018,,,,,,,left_only
"230 S SANTA FE AVENUE, EDMOND, OK 73003",http://maps.google.com/maps?q=THRIFTY%20PHARMACY%20INC%2C230%20S%20SANTA%20FE%20AVENUE%2C+EDMOND%2C+OK+73003,35.652126,-97.51392,THRIFTY PHARMACY INC #3,73003.0,DEA,OK,Dec2018,,,,,,,left_only
"1320 BROADWAY, DENISON, IA 51442",http://maps.google.com/maps?q=THRIFTY%20WHITE%20DRUG%2C1320%20BROADWAY%2C+DENISON%2C+IA+51442,42.016754,-95.35495999999999,THRIFTY WHITE DRUG #56,51442.0,DEA,IA,Dec2018,,,,,,,left_only
"6055 NATHAN LANE NORTH, SUITE 200A, PLYMOUTH, MN 55442",http://maps.google.com/maps?q=THRIFTY%20WHITE%20DRUG%2C6055%20NATHAN%20LANE%20NORTH%2C+PLYMOUTH%2C+MN+55442,45.06279,-93.41011999999999,THRIFTY WHITE DRUG #762,55442.0,DEA,MN,Dec2018,,,,,,,left_only
"1015 SOUTH BROADWAY, SUITE 3, MINOT, ND 58701",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C1015%20SOUTH%20BROADWAY%2C+MINOT%2C+ND+58701,48.228195,-101.29555,THRIFTY WHITE PHARMACY #017,58701.0,DEA,ND,Dec2018,,,,,,,left_only
"2300 1ST ST S, WILLMAR, MN 56201",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C2300%201ST%20ST%20S%2C+WILLMAR%2C+MN+56201,45.100056,-95.04259499999999,THRIFTY WHITE PHARMACY #022,56201.0,DEA,MN,Dec2018,,,,,,,left_only
"2265 THIRD AVENUE W, DICKINSON, ND 58601",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C2265%20THIRD%20AVENUE%20W%2C+DICKINSON%2C+ND+58601,46.90665,-102.78974000000001,THRIFTY WHITE PHARMACY #034,58601.0,DEA,ND,Dec2018,,,,,,,left_only
"1401 33RD STREET SOUTHWEST, FARGO, ND 58103",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C1401%2033RD%20STREET%20SOUTHWEST%2C+FARGO%2C+ND+58103,46.860640000000004,-96.8325,THRIFTY WHITE PHARMACY #039,58103.0,DEA,ND,Dec2018,,,,,,,left_only
"715 S GRAND AVENUE, SPENCER, IA 51301",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C715%20S%20GRAND%20AVENUE%2C+SPENCER%2C+IA+51301,43.130994,-95.14394,THRIFTY WHITE PHARMACY #042,51301.0,DEA,IA,Dec2018,,,,,,,left_only
"2600 OVERLOOK LANE NW, MANDAN, ND 58554",http://maps.google.com/maps?q=THRIFTY%20WHITE%20PHARMACY%2C2600%20OVERLOOK%20LANE%20NW%2C+MANDAN%2C+ND+58554,46.8487482,-100.91024870000001,THRIFTY WHITE PHARMACY #043,58554.0,DEA,ND,Dec2018,,,,,,,left_only
