,Business Name,Address 1,Address 2,"City, State Zip",Map URL
64,KAISER PERMANENTE SANDY SPRINGS PHARMACY,1100 LAKE HEARN DRIVE NE,,"ATLANTA, GA 30342",http://maps.google.com/maps?q=KAISER%20PERMANENTE%20SANDY%20SPRINGS%20PHARMACY%2C1100%20LAKE%20HEARN%20DRIVE%20NE%2C+ATLANTA%2C+GA+30342
65,KAISER PERMANENTE STONECREST,MEDICAL CENTER PHARMACY,8011 MALL PARKWAY,"LITHONIA, GA 30038",http://maps.google.com/maps?q=KAISER%20PERMANENTE%20STONECREST%2CMEDICAL%20CENTER%20PHARMACY%2C+LITHONIA%2C+GA+30038
66,KAISER PERMANENTE SUGAR HILL - BUFORD,MEDICAL CENTER PHARMACY,1435 BROADMOOR BOULEVARD,"SUGAR HILL, GA 30518",http://maps.google.com/maps?q=KAISER%20PERMANENTE%20SUGAR%20HILL%20%20BUFORD%2CMEDICAL%20CENTER%20PHARMACY%2C+SUGAR%20HILL%2C+GA+30518
67,KAISER PERMANENTE TOWNPARK,TOWNPARK MEDICAL OFFICE PHCY,750 TOWNPARK LANE,"KENNESAW, GA 30144",http://maps.google.com/maps?q=KAISER%20PERMANENTE%20TOWNPARK%2CTOWNPARK%20MEDICAL%20OFFICE%20PHCY%2C+KENNESAW%2C+GA+30144
68,KAISER PERMANENTE WEST COBB,3640 TRAMORE POINT PARKWAY,ATTN: PHARMACY,"AUSTELL, GA 30106",http://maps.google.com/maps?q=KAISER%20PERMANENTE%20WEST%20COBB%2C3640%20TRAMORE%20POINT%20PARKWAY%2C+AUSTELL%2C+GA+30106
74,METTER PHARMACY,705 SOUTH LEWIS STREET,,"METTER, GA 30439",http://maps.google.com/maps?q=METTER%20PHARMACY%2C705%20SOUTH%20LEWIS%20STREET%2C+METTER%2C+GA+30439
76,MOUNTAINVIEW PHARMACY,1275 POWERS FERRY RD SE,SUITE 170,"MARIETTA, GA 30067",http://maps.google.com/maps?q=MOUNTAINVIEW%20PHARMACY%2C1275%20POWERS%20FERRY%20RD%20SE%2C+MARIETTA%2C+GA+30067
92,PALLIATIVE PHARMACY SOLUTIONS,2338 MAIN ST,,"TUCKER, GA 30084",http://maps.google.com/maps?q=PALLIATIVE%20PHARMACY%20SOLUTIONS%2C2338%20MAIN%20ST%2C+TUCKER%2C+GA+30084
95,PINNACLE PHARMACY LLC,113 RAINBOW INDUSTRIAL BLVD,,"RAINBOW CITY, AL 35906",http://maps.google.com/maps?q=PINNACLE%20PHARMACY%20LLC%2C113%20RAINBOW%20INDUSTRIAL%20BLVD%2C+RAINBOW%20CITY%2C+AL+35906
97,PREMIER DRUGSTORE,8446 CAMPBELLTON ST,,"DOUGLASVILLE, GA 30134",http://maps.google.com/maps?q=PREMIER%20DRUGSTORE%2C8446%20CAMPBELLTON%20ST%2C+DOUGLASVILLE%2C+GA+30134
131,"TENNESSEE CVS PHARMACY, L.L.C.",1200 DODSON AVENUE,,"CHATTANOOGA, TN 37406",http://maps.google.com/maps?q=TENNESSEE%20CVS%20PHARMACY%20LLC%2C1200%20DODSON%20AVENUE%2C+CHATTANOOGA%2C+TN+37406
133,"TENNESSEE CVS PHARMACY, L.L.C.",5120 HIGHWAY 153,,"HIXSON, TN 37343",http://maps.google.com/maps?q=TENNESSEE%20CVS%20PHARMACY%20LLC%2C5120%20HIGHWAY%20153%2C+HIXSON%2C+TN+37343
134,THE MEDICINE SHOPPE,1144 AIRPORT DRIVE,,"ALEXANDER CITY, AL 35010",http://maps.google.com/maps?q=THE%20MEDICINE%20SHOPPE%2C1144%20AIRPORT%20DRIVE%2C+ALEXANDER%20CITY%2C+AL+35010
137,UNIVERSITY HEALTH SERVICES,55 CARLTON STREET,,"ATHENS, GA 30602",http://maps.google.com/maps?q=UNIVERSITY%20HEALTH%20SERVICES%2C55%20CARLTON%20STREET%2C+ATHENS%2C+GA+30602
149,"VILLAGE PHARMACY, INC.",3697 HWY 5,SUITE 6,"DOUGLASVILLE, GA 30135",http://maps.google.com/maps?q=VILLAGE%20PHARMACY%20INC%2C3697%20HWY%205%2C+DOUGLASVILLE%2C+GA+30135
151,WALGREEN CO,634 N. CHURCH STREET,,"THOMASTON, GA 30286",http://maps.google.com/maps?q=WALGREEN%20CO%2C634%20N.%20CHURCH%20STREET%2C+THOMASTON%2C+GA+30286
152,WALGREEN CO,7155 US HIGHWAY 431,,"ALBERTVILLE, AL 35950",http://maps.google.com/maps?q=WALGREEN%20CO%2C7155%20US%20HIGHWAY%20431%2C+ALBERTVILLE%2C+AL+35950
153,WALGREEN CO.,10 EAST MAY STREET,,"WINDER, GA 30680",http://maps.google.com/maps?q=WALGREEN%20CO%2C10%20EAST%20MAY%20STREET%2C+WINDER%2C+GA+30680
156,WALGREEN CO.,120 MARIETTA HIGHWAY,,"CANTON, GA 30114",http://maps.google.com/maps?q=WALGREEN%20CO%2C120%20MARIETTA%20HIGHWAY%2C+CANTON%2C+GA+30114
157,WALGREEN CO.,1228 BATTLEFIELD PKWY,,"FT OGLETHORPE, GA 30742",http://maps.google.com/maps?q=WALGREEN%20CO%2C1228%20BATTLEFIELD%20PKWY%2C+FT%20OGLETHORPE%2C+GA+30742
158,WALGREEN CO.,1280 GRAY HWY,,"MACON, GA 31211",http://maps.google.com/maps?q=WALGREEN%20CO%2C1280%20GRAY%20HWY%2C+MACON%2C+GA+31211
161,WALGREEN CO.,1510 MILSTEAD AVE NE,,"CONYERS, GA 30012",http://maps.google.com/maps?q=WALGREEN%20CO%2C1510%20MILSTEAD%20AVE%20NE%2C+CONYERS%2C+GA+30012
164,WALGREEN CO.,1855 HUDSON BRIDGE RD,,"STOCKBRIDGE, GA 30281",http://maps.google.com/maps?q=WALGREEN%20CO%2C1855%20HUDSON%20BRIDGE%20RD%2C+STOCKBRIDGE%2C+GA+30281
166,WALGREEN CO.,2289 GUNBARREL,,"CHATTANOOGA, TN 37421",http://maps.google.com/maps?q=WALGREEN%20CO%2C2289%20GUNBARREL%2C+CHATTANOOGA%2C+TN+37421
168,WALGREEN CO.,2464 ROSWELL RD.,,"MARIETTA, GA 30062",http://maps.google.com/maps?q=WALGREEN%20CO%2C2464%20ROSWELL%20RD.%2C+MARIETTA%2C+GA+30062
169,WALGREEN CO.,2670 COBB PARKWAY SE,,"SMYRNA, GA 30080",http://maps.google.com/maps?q=WALGREEN%20CO%2C2670%20COBB%20PARKWAY%20SE%2C+SMYRNA%2C+GA+30080
170,WALGREEN CO.,2779 N COBB PARKWAY,,"KENNESAW, GA 30152",http://maps.google.com/maps?q=WALGREEN%20CO%2C2779%20N%20COBB%20PARKWAY%2C+KENNESAW%2C+GA+30152
172,WALGREEN CO.,2990 FIVE FORKS TRICKUM RD,,"LAWRENCEVILLE, GA 30044",http://maps.google.com/maps?q=WALGREEN%20CO%2C2990%20FIVE%20FORKS%20TRICKUM%20RD%2C+LAWRENCEVILLE%2C+GA+30044
176,WALGREEN CO.,3740 CASCADE RD SW,,"ATLANTA, GA 30331",http://maps.google.com/maps?q=WALGREEN%20CO%2C3740%20CASCADE%20RD%20SW%2C+ATLANTA%2C+GA+30331
177,WALGREEN CO.,3800 PRINCETON LAKES PKWY SW,,"ATLANTA, GA 30331",http://maps.google.com/maps?q=WALGREEN%20CO%2C3800%20PRINCETON%20LAKES%20PKWY%20SW%2C+ATLANTA%2C+GA+30331
178,WALGREEN CO.,4120 AUSTELL RD,,"AUSTELL, GA 30106",http://maps.google.com/maps?q=WALGREEN%20CO%2C4120%20AUSTELL%20RD%2C+AUSTELL%2C+GA+30106
180,WALGREEN CO.,4398 ATLANTA HWY,,"LOGANVILLE, GA 30052",http://maps.google.com/maps?q=WALGREEN%20CO%2C4398%20ATLANTA%20HWY%2C+LOGANVILLE%2C+GA+30052
182,WALGREEN CO.,5320 MEMORIAL DR,,"STONE MOUNTAIN, GA 30083",http://maps.google.com/maps?q=WALGREEN%20CO%2C5320%20MEMORIAL%20DR%2C+STONE%20MOUNTAIN%2C+GA+30083
184,WALGREEN CO.,5478 HIGHWAY 153,,"HIXSON, TN 37343",http://maps.google.com/maps?q=WALGREEN%20CO%2C5478%20HIGHWAY%20153%2C+HIXSON%2C+TN+37343
185,WALGREEN CO.,5985 PEACHTREE PKWY,,"NORCROSS, GA 30092",http://maps.google.com/maps?q=WALGREEN%20CO%2C5985%20PEACHTREE%20PKWY%2C+NORCROSS%2C+GA+30092
189,WALGREEN CO.,701 MARTHA BERRY BLVD NW,,"ROME, GA 30165",http://maps.google.com/maps?q=WALGREEN%20CO%2C701%20MARTHA%20BERRY%20BLVD%20NW%2C+ROME%2C+GA+30165
190,WALGREEN CO.,7530 ROSWELL RD,,"ATLANTA, GA 30350",http://maps.google.com/maps?q=WALGREEN%20CO%2C7530%20ROSWELL%20RD%2C+ATLANTA%2C+GA+30350
191,WALGREEN CO.,794 SOUTH PARK ST,,"CARROLLTON, GA 30117",http://maps.google.com/maps?q=WALGREEN%20CO%2C794%20SOUTH%20PARK%20ST%2C+CARROLLTON%2C+GA+30117
194,YOUNG BROTHERS PHARMACY INC,2 WEST MAIN STREET,,"CARTERSVILLE, GA 30120",http://maps.google.com/maps?q=YOUNG%20BROTHERS%20PHARMACY%20INC%2C2%20WEST%20MAIN%20STREET%2C+CARTERSVILLE%2C+GA+30120
7,CITY DRUG STORE,"ALLMOND & WHIPPLE, INC",1704 MEADOWS LANE,"VIDALIA, GA 30474",http://maps.google.com/maps?q=CITY%20DRUG%20STORE%2CALLMOND%20&%20WHIPPLE%2C%20INC%2C+VIDALIA%2C+GA+30474
13,DENNARD'S LTC,804 SECOND STREET,,"SOPERTON, GA 30457",http://maps.google.com/maps?q=DENNARDS%20LTC%2C804%20SECOND%20STREET%2C+SOPERTON%2C+GA+30457
15,ELDER-CARE PHARMACY,SUITE A,PO BOX 997,"HAWKINSVILLE, GA 31036",http://maps.google.com/maps?q=ELDERCARE%20PHARMACY%2CSUITE%20A%2C+HAWKINSVILLE%2C+GA+31036
19,GAYCO HEALTHCARE,507 INDUSTRIAL BLVD,,"DUBLIN, GA 31021",http://maps.google.com/maps?q=GAYCO%20HEALTHCARE%2C507%20INDUSTRIAL%20BLVD%2C+DUBLIN%2C+GA+31021
33,"GEORGIA CVS PHARMACY, L.L.C.",3617 HILTON AVE.,,"COLUMBUS, GA 31904",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C3617%20HILTON%20AVE.%2C+COLUMBUS%2C+GA+31904
84,USAF- ROBINS AFB HOSPITAL,655 7TH ST BLDG 700,,"ROBINS AFB, GA 31098",http://maps.google.com/maps?q=USAF%20ROBINS%20AFB%20HOSPITAL%2C655%207TH%20ST%20BLDG%20700%2C+ROBINS%20AFB%2C+GA+31098
87,WALGREEN CO,1081 GA HIGHWAY 96,,"WARNER ROBINS, GA 31088",http://maps.google.com/maps?q=WALGREEN%20CO%2C1081%20GA%20HIGHWAY%2096%2C+WARNER%20ROBINS%2C+GA+31088
92,WALGREEN CO.,102 RUSSELL PKWY,,"WARNER ROBINS, GA 31088",http://maps.google.com/maps?q=WALGREEN%20CO%2C102%20RUSSELL%20PKWY%2C+WARNER%20ROBINS%2C+GA+31088
100,WALGREEN CO.,1880 WATSON BLVD,,"WARNER ROBINS, GA 31093",http://maps.google.com/maps?q=WALGREEN%20CO%2C1880%20WATSON%20BLVD%2C+WARNER%20ROBINS%2C+GA+31093
104,WALGREEN CO.,2515 CRAWFORD ROAD,,"PHENIX CITY, AL 36867",http://maps.google.com/maps?q=WALGREEN%20CO%2C2515%20CRAWFORD%20ROAD%2C+PHENIX%20CITY%2C+AL+36867
0,ACV COMMUNITY SERVICES LLC,10820 MARVIN JONES BLVD,,"DOWLING PARK, FL 32060",http://maps.google.com/maps?q=ACV%20COMMUNITY%20SERVICES%20LLC%2C10820%20MARVIN%20JONES%20BLVD%2C+DOWLING%20PARK%2C+FL+32060
3,AIDS HEALTHCARE FOUNDATION,2 SHIRCLIFF WAY,SUITE 900,"JACKSONVILLE, FL 32204",http://maps.google.com/maps?q=AIDS%20HEALTHCARE%20FOUNDATION%2C2%20SHIRCLIFF%20WAY%2C+JACKSONVILLE%2C+FL+32204
4,"ANDERSON-SCOKELEE, INC",5001 NW 34TH BLVD SUITE B,,"GAINESVILLE, FL 32605",http://maps.google.com/maps?q=ANDERSONSCOKELEE%20INC%2C5001%20NW%2034TH%20BLVD%20SUITE%20B%2C+GAINESVILLE%2C+FL+32605
7,BENZER FL5 LLC,500 W. GRANADA BLVD SUITE 4,,"ORMOND BEACH, FL 32174",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C500%20W.%20GRANADA%20BLVD%20SUITE%204%2C+ORMOND%20BEACH%2C+FL+32174
8,BENZER FL6 LLC,6132 MERRILL ROAD SUITE 12,,"JACKSONVILLE, FL 32277",http://maps.google.com/maps?q=BENZER%20FL%20LLC%2C6132%20MERRILL%20ROAD%20SUITE%2012%2C+JACKSONVILLE%2C+FL+32277
9,BLOUNTSTOWN DRUG INC,20370 CENTRAL AVE W,,"BLOUNTSTOWN, FL 32424",http://maps.google.com/maps?q=BLOUNTSTOWN%20DRUG%20INC%2C20370%20CENTRAL%20AVE%20W%2C+BLOUNTSTOWN%2C+FL+32424
29,"GEORGIA CVS PHARMACY, L.L.C.",2205 N ASHLEY ST,,"VALDOSTA, GA 31602",http://maps.google.com/maps?q=GEORGIA%20CVS%20PHARMACY%20LLC%2C2205%20N%20ASHLEY%20ST%2C+VALDOSTA%2C+GA+31602
44,GUARDIAN PHARMACY OF JACKSONVILLE,8001 BELFORT PKWY,SUITE 160,"JACKSONVILLE, FL 32256",http://maps.google.com/maps?q=GUARDIAN%20PHARMACY%20OF%20JACKSONVILLE%2C8001%20BELFORT%20PKWY%2C+JACKSONVILLE%2C+FL+32256
46,"HOLIDAY CVS, L.L.C.",1190 DUNN AVE,,"JACKSONVILLE, FL 32218",http://maps.google.com/maps?q=HOLIDAY%20CVS%20LLC%2C1190%20DUNN%20AVE%2C+JACKSONVILLE%2C+FL+32218
47,"HOLIDAY CVS, L.L.C.",5151 BELLE TERRE PKWY,,"PALM COAST, FL 32137",http://maps.google.com/maps?q=HOLIDAY%20CVS%20LLC%2C5151%20BELLE%20TERRE%20PKWY%2C+PALM%20COAST%2C+FL+32137
48,"HOLIDAY CVS, L.L.C.",5466 THOMASVILLE RD N,,"TALLAHASSEE, FL 32312",http://maps.google.com/maps?q=HOLIDAY%20CVS%20LLC%2C5466%20THOMASVILLE%20RD%20N%2C+TALLAHASSEE%2C+FL+32312
49,"HOLIDAY CVS, L.L.C.",5999 NORMANDY BLVD,,"JACKSONVILLE, FL 32205",http://maps.google.com/maps?q=HOLIDAY%20CVS%20LLC%2C5999%20NORMANDY%20BLVD%2C+JACKSONVILLE%2C+FL+32205
50,"HOLIDAY CVS, L.L.C.",795 W. GRANADA BLVD,,"ORMOND BEACH, FL 32174",http://maps.google.com/maps?q=HOLIDAY%20CVS%20LLC%2C795%20W.%20GRANADA%20BLVD%2C+ORMOND%20BEACH%2C+FL+32174
65,MIDDLE FLINT BEHAVIORAL HEALTHCARE PHARMACY,415 NORTH JACKSON STREET,,"AMERICUS, GA 31709",http://maps.google.com/maps?q=MIDDLE%20FLINT%20BEHAVIORAL%20HEALTHCARE%20PHARMACY%2C415%20NORTH%20JACKSON%20STREET%2C+AMERICUS%2C+GA+31709
70,RURAL HEALTH CARE,100 COMMERCIAL DR,,"KEYSTONE HEIGHTS, FL 32656",http://maps.google.com/maps?q=RURAL%20HEALTH%20CARE%2C100%20COMMERCIAL%20DR%2C+KEYSTONE%20HEIGHTS%2C+FL+32656
71,RURAL HEALTH CARE INC,DBA / AZALEA HEALTH,"1302 RIVER ST, PO DRAWER 817","PALATKA, FL 32177",http://maps.google.com/maps?q=RURAL%20HEALTH%20CARE%20INC%2CDBA%20/%20AZALEA%20HEALTH%2C+PALATKA%2C+FL+32177
72,RURAL HEALTH CARE INC,PHARMACY,306 UNION AVENUE,"CRESCENT CITY, FL 32112",http://maps.google.com/maps?q=RURAL%20HEALTH%20CARE%20INC%2CPHARMACY%2C+CRESCENT%20CITY%2C+FL+32112
73,"RURAL HEALTH CARE, INC",105 WHITEHALL DRIVE,SUITES 109-114,"ST AUGUSTINE, FL 32086",http://maps.google.com/maps?q=RURAL%20HEALTH%20CARE%20INC%2C105%20WHITEHALL%20DRIVE%2C+ST%20AUGUSTINE%2C+FL+32086
74,"RURAL HEALTH CARE, INC",1305 N ORANGE AVE,SUITE 120-123,"GREEN COVE SPRINGS, FL 32043",http://maps.google.com/maps?q=RURAL%20HEALTH%20CARE%20INC%2C1305%20N%20ORANGE%20AVE%2C+GREEN%20COVE%20SPRINGS%2C+FL+32043
75,"RURAL HEALTH CARE, INC",1425 DUNN AVENUE,,"DAYTONA BEACH, FL 32114",http://maps.google.com/maps?q=RURAL%20HEALTH%20CARE%20INC%2C1425%20DUNN%20AVENUE%2C+DAYTONA%20BEACH%2C+FL+32114
76,"RURAL HEALTH CARE, INC",22066 SE 71 ST AVE,,"HAWTHORNE, FL 32640",http://maps.google.com/maps?q=RURAL%20HEALTH%20CARE%20INC%2C22066%20SE%2071%20ST%20AVE%2C+HAWTHORNE%2C+FL+32640
77,"RURAL HEALTH CARE, INC",460 PALM COAST PARKWAY SW,SUITE # 5,"PALM COAST, FL 32137",http://maps.google.com/maps?q=RURAL%20HEALTH%20CARE%20INC%2C460%20PALM%20COAST%20PARKWAY%20SW%2C+PALM%20COAST%2C+FL+32137
78,"RURAL HEALTH CARE, INC",DBA \ AZALEA HEALTH,1213 STATE ROAD 20 (P.O. BOX 190),"INTERLACHEN, FL 32148",http://maps.google.com/maps?q=RURAL%20HEALTH%20CARE%20INC%2CDBA%20%5C%20AZALEA%20HEALTH%2C+INTERLACHEN%2C+FL+32148
79,"RX CARE 7, LLC",1426 S PINE AVE,,"OCALA, FL 34471",http://maps.google.com/maps?q=RX%20CARE%20%20LLC%2C1426%20S%20PINE%20AVE%2C+OCALA%2C+FL+34471
80,SMART PHARMACY INC,14003 BEACH BLVD SUITE #1,,"JACKSONVILLE, FL 32250",http://maps.google.com/maps?q=SMART%20PHARMACY%20INC%2C14003%20BEACH%20BLVD%20SUITE%20#1%2C+JACKSONVILLE%2C+FL+32250
84,TRENTON MEDICAL CENTER,DBA: PALMS PHARMACY OF BELL,1830 N MAIN ST,"BELL, FL 32619",http://maps.google.com/maps?q=TRENTON%20MEDICAL%20CENTER%2CDBA%3A%20PALMS%20PHARMACY%20OF%20BELL%2C+BELL%2C+FL+32619
85,TRENTON MEDICAL CENTER INC,911 SOUTH MAIN STREET,,"TRENTON, FL 32693",http://maps.google.com/maps?q=TRENTON%20MEDICAL%20CENTER%20INC%2C911%20SOUTH%20MAIN%20STREET%2C+TRENTON%2C+FL+32693
86,"TRENTON MEDICAL CENTER, INC.",103 US 27 S.W,,"BRANFORD, FL 32008",http://maps.google.com/maps?q=TRENTON%20MEDICAL%20CENTER%20INC%2C103%20US%2027%20S.W%2C+BRANFORD%2C+FL+32008
89,US ARMY- LYSTER HOSPITAL,DEPARTMENT OF PHARMACY,BLDG 301 ANDREWS AVE.,"FORT RUCKER, AL 36362",http://maps.google.com/maps?q=US%20ARMY%20LYSTER%20HOSPITAL%2CDEPARTMENT%20OF%20PHARMACY%2C+FORT%20RUCKER%2C+AL+36362
92,"USAF, MOODY AFB, FM4830",MOODY AFB,3278 MITCHELL BLVD,"MOODY AFB, GA 31699",http://maps.google.com/maps?q=USAF%20MOODY%20AFB%20FM%2CMOODY%20AFB%2C+MOODY%20AFB%2C+GA+31699
95,USN- NAVAL AMBULATORY CARE CENTER,ATTN: PHARMACY DEPT,881 USS JAMES MADISON ROAD,"KINGS BAY, GA 31547",http://maps.google.com/maps?q=USN%20NAVAL%20AMBULATORY%20CARE%20CENTER%2CATTN%3A%20PHARMACY%20DEPT%2C+KINGS%20BAY%2C+GA+31547
96,USN- NAVAL HOSPITAL,2080 CHILD ST DEPT 5502,HEAD PHARMACY DEPT,"JACKSONVILLE, FL 32214",http://maps.google.com/maps?q=USN%20NAVAL%20HOSPITAL%2C2080%20CHILD%20ST%20DEPT%205502%2C+JACKSONVILLE%2C+FL+32214
97,USN- NAVAL HOSPITAL,NAVY EXCHANGE PHARMACY,BLDG 950,"JACKSONVILLE, FL 32214",http://maps.google.com/maps?q=USN%20NAVAL%20HOSPITAL%2CNAVY%20EXCHANGE%20PHARMACY%2C+JACKSONVILLE%2C+FL+32214
101,WALGREEN CO,14040 W NEWBERRY RD,,"NEWBERRY, FL 32669",http://maps.google.com/maps?q=WALGREEN%20CO%2C14040%20W%20NEWBERRY%20RD%2C+NEWBERRY%2C+FL+32669
102,WALGREEN CO,2060 HIGHWAY 40 E,,"KINGSLAND, GA 31548",http://maps.google.com/maps?q=WALGREEN%20CO%2C2060%20HIGHWAY%2040%20E%2C+KINGSLAND%2C+GA+31548
103,WALGREEN CO,2414 SYLVESTER RD,,"ALBANY, GA 31705",http://maps.google.com/maps?q=WALGREEN%20CO%2C2414%20SYLVESTER%20RD%2C+ALBANY%2C+GA+31705
104,WALGREEN CO,5171 NW 43RD STREET,,"GAINESVILLE, FL 32606",http://maps.google.com/maps?q=WALGREEN%20CO%2C5171%20NW%2043RD%20STREET%2C+GAINESVILLE%2C+FL+32606
106,WALGREEN CO,8 NW MAIN ST,,"WILLISTON, FL 32696",http://maps.google.com/maps?q=WALGREEN%20CO%2C8%20NW%20MAIN%20ST%2C+WILLISTON%2C+FL+32696
109,WALGREEN CO.,1109 PALM COAST PARKWAY SW,,"PALM COAST, FL 32137",http://maps.google.com/maps?q=WALGREEN%20CO%2C1109%20PALM%20COAST%20PARKWAY%20SW%2C+PALM%20COAST%2C+FL+32137
110,WALGREEN CO.,1120 E. UNIVERSITY AVE.,,"GAINESVILLE, FL 32641",http://maps.google.com/maps?q=WALGREEN%20CO%2C1120%20E.%20UNIVERSITY%20AVE.%2C+GAINESVILLE%2C+FL+32641
111,WALGREEN CO.,115 N LAWRENCE BLVD,,"KEYSTONE HGTS, FL 32656",http://maps.google.com/maps?q=WALGREEN%20CO%2C115%20N%20LAWRENCE%20BLVD%2C+KEYSTONE%20HGTS%2C+FL+32656
115,WALGREEN CO.,1515 OHIO AVE S,,"LIVE OAK, FL 32064",http://maps.google.com/maps?q=WALGREEN%20CO%2C1515%20OHIO%20AVE%20S%2C+LIVE%20OAK%2C+FL+32064
116,WALGREEN CO.,15155 NW US HIGHWAY 441,,"ALACHUA, FL 32615",http://maps.google.com/maps?q=WALGREEN%20CO%2C15155%20NW%20US%20HIGHWAY%20441%2C+ALACHUA%2C+FL+32615
117,WALGREEN CO.,1615 NW 13TH ST.,,"GAINESVILLE, FL 32609",http://maps.google.com/maps?q=WALGREEN%20CO%2C1615%20NW%2013TH%20ST.%2C+GAINESVILLE%2C+FL+32609
118,WALGREEN CO.,1650 DUNLAWTON AVE,,"PORT ORANGE, FL 32127",http://maps.google.com/maps?q=WALGREEN%20CO%2C1650%20DUNLAWTON%20AVE%2C+PORT%20ORANGE%2C+FL+32127
119,WALGREEN CO.,1801 N DAVIS ST,,"JACKSONVILLE, FL 32209",http://maps.google.com/maps?q=WALGREEN%20CO%2C1801%20N%20DAVIS%20ST%2C+JACKSONVILLE%2C+FL+32209
122,WALGREEN CO.,205 WEST MADISON STREET,,"STARKE, FL 32091",http://maps.google.com/maps?q=WALGREEN%20CO%2C205%20WEST%20MADISON%20STREET%2C+STARKE%2C+FL+32091
123,WALGREEN CO.,2094 W US HIGHWAY 90,,"LAKE CITY, FL 32055",http://maps.google.com/maps?q=WALGREEN%20CO%2C2094%20W%20US%20HIGHWAY%2090%2C+LAKE%20CITY%2C+FL+32055
124,WALGREEN CO.,2227 N YOUNG BLVD,,"CHIEFLAND, FL 32626",http://maps.google.com/maps?q=WALGREEN%20CO%2C2227%20N%20YOUNG%20BLVD%2C+CHIEFLAND%2C+FL+32626
126,WALGREEN CO.,2415 SW 75TH ST,,"GAINESVILLE, FL 32608",http://maps.google.com/maps?q=WALGREEN%20CO%2C2415%20SW%2075TH%20ST%2C+GAINESVILLE%2C+FL+32608
133,WALGREEN CO.,3455 SW ARCHER RD,,"GAINESVILLE, FL 32608",http://maps.google.com/maps?q=WALGREEN%20CO%2C3455%20SW%20ARCHER%20RD%2C+GAINESVILLE%2C+FL+32608
134,WALGREEN CO.,3500 SE MARICAMP ROAD,,"OCALA, FL 34471",http://maps.google.com/maps?q=WALGREEN%20CO%2C3500%20SE%20MARICAMP%20ROAD%2C+OCALA%2C+FL+34471
135,WALGREEN CO.,3531 THOMASVILLE ROAD,,"TALLAHASSEE, FL 32309",http://maps.google.com/maps?q=WALGREEN%20CO%2C3531%20THOMASVILLE%20ROAD%2C+TALLAHASSEE%2C+FL+32309
138,WALGREEN CO.,3909 NW 13TH ST,,"GAINESVILLE, FL 32609",http://maps.google.com/maps?q=WALGREEN%20CO%2C3909%20NW%2013TH%20ST%2C+GAINESVILLE%2C+FL+32609
144,WALGREEN CO.,6006 BEACH BLVD.,,"JACKSONVILLE, FL 32216",http://maps.google.com/maps?q=WALGREEN%20CO%2C6006%20BEACH%20BLVD.%2C+JACKSONVILLE%2C+FL+32216
147,WALGREEN CO.,719 HWY 19 S,,"PALATKA, FL 32177",http://maps.google.com/maps?q=WALGREEN%20CO%2C719%20HWY%2019%20S%2C+PALATKA%2C+FL+32177
148,WALGREEN CO.,7520 W NEWBERRY ROAD,,"GAINESVILLE, FL 32606",http://maps.google.com/maps?q=WALGREEN%20CO%2C7520%20W%20NEWBERRY%20ROAD%2C+GAINESVILLE%2C+FL+32606
151,WALGREEN CO.,860 A1A N,,"PONTE VEDRA BEACH, FL 32082",http://maps.google.com/maps?q=WALGREEN%20CO%2C860%20A1A%20N%2C+PONTE%20VEDRA%20BEACH%2C+FL+32082
153,WALGREEN CO.,9125 NW 39TH AVE,,"GAINESVILLE, FL 32606",http://maps.google.com/maps?q=WALGREEN%20CO%2C9125%20NW%2039TH%20AVE%2C+GAINESVILLE%2C+FL+32606
0,45TH MEDICAL GROUP SATELLITE PHARMACY,1361 S. PATRICK DRIVE,,"PATRICK AFB, FL 32925",http://maps.google.com/maps?q=TH%20MEDICAL%20GROUP%20SATELLITE%20PHARMACY%2C1361%20S.%20PATRICK%20DRIVE%2C+PATRICK%20AFB%2C+FL+32925
2,AIDS HEALTHCARE FOUNDATION,1701 NORTH MILLS AVENUE,,"ORLANDO, FL 32803",http://maps.google.com/maps?q=AIDS%20HEALTHCARE%20FOUNDATION%2C1701%20NORTH%20MILLS%20AVENUE%2C+ORLANDO%2C+FL+32803
5,APB & J CORP,DBA MEDICINE SHOPPE OF NEW SMY,1141 N DIXIE FREEWAY,"NEW SMYRNA BEACH, FL 32168",http://maps.google.com/maps?q=APB%20%20J%20CORP%2CDBA%20MEDICINE%20SHOPPE%20OF%20NEW%20SMY%2C+NEW%20SMYRNA%20BEACH%2C+FL+32168
6,"ASPIRE HEALTH PARTNERS, INC.",PRINCETON PLAZA PHARMACY,1800 MERCY DRIVE,"ORLANDO, FL 32808",http://maps.google.com/maps?q=ASPIRE%20HEALTH%20PARTNERS%20INC%2CPRINCETON%20PLAZA%20PHARMACY%2C+ORLANDO%2C+FL+32808
7,BENZER FL 12 LLC,32733 EILAND BLVD SUITE 103,,"WESLEY CHAPEL, FL 33545",http://maps.google.com/maps?q=BENZER%20FL%20%20LLC%2C32733%20EILAND%20BLVD%20SUITE%20103%2C+WESLEY%20CHAPEL%2C+FL+33545
