name,googleMapsUrl,state,postal,source,address
WEIS PHARMACY #152,http://maps.google.com/maps?q=WEIS%20PHARMACY%2C1%20WEIS%20PLAZA%2C+NANTICOKE%2C+PA+18634,PA,18634,DEA,"1 WEIS PLAZA, NANTICOKE, PA 18634"
WEIS PHARMACY #156,http://maps.google.com/maps?q=WEIS%20PHARMACY%2C70%20PHOENIX%20STREET%2C+DURYEA%2C+PA+18642,PA,18642,DEA,"70 PHOENIX STREET, DURYEA, PA 18642"
WELLSPAN PHARMACY,http://maps.google.com/maps?q=WELLSPAN%20PHARMACY%2C183%20N%20READING%20RD%2C+EPHRATA%2C+PA+17522,PA,17522,DEA,"183 N READING RD, SUITE 9, EPHRATA, PA 17522"
WELLSPAN PHARMACY,http://maps.google.com/maps?q=WELLSPAN%20PHARMACY%2C25%20MONUMENT%20ROAD%2C+YORK%2C+PA+17403,PA,17403,DEA,"25 MONUMENT ROAD, SUITE 265, YORK, PA 17403"
WELLSPAN PHARMACY,http://maps.google.com/maps?q=WELLSPAN%20PHARMACY%2C252%20S%204TH%20ST%2C+LEBANON%2C+PA+17042,PA,17042,DEA,"252 S 4TH ST, LEBANON, PA 17042"
WRNMMC-WALTER REED NATIONAL MILITARY MEDICAL CENTE,http://maps.google.com/maps?q=WRNMMCWALTER%20REED%20NATIONAL%20MILITARY%20MEDICAL%20CENTE%2CPHARMACY%20DEPT%20BLDG%209%2C+BETHESDA%2C+MD+20889,MD,20889,DEA,"PHARMACY DEPT BLDG 9, 8901 WISCONSIN AVE, BETHESDA, MD 20889"
YORK HOSPITAL PHARMACY DEPT,http://maps.google.com/maps?q=YORK%20HOSPITAL%20PHARMACY%20DEPT%2C1001%20SOUTH%20GEORGE%20ST%2C+YORK%2C+PA+17405,PA,17405,DEA,"1001 SOUTH GEORGE ST, YORK, PA 17405"
ANDREW BROWN'S DRUG STORE,http://maps.google.com/maps?q=ANDREW%20BROWNS%20DRUG%20STORE%2C1502%20PITTSTON%20AVENUE%2C+SCRANTON%2C+PA+18505,PA,18505,DEA,"1502 PITTSTON AVENUE, SCRANTON, PA 18505"
BARON'S FAMILY PHARMACY INC,http://maps.google.com/maps?q=BARONS%20FAMILY%20PHARMACY%20INC%2C243%20E%20BROAD%20STREET%2C+WESTFIELD%2C+NJ+07090,NJ,7090,DEA,"243 E BROAD STREET, WESTFIELD, NJ 07090"
BARTLES PHARMACY INC,http://maps.google.com/maps?q=BARTLES%20PHARMACY%20INC%2C10%20LAFAYETTE%20PARK%2C+OXFORD%2C+NY+13830,NY,13830,DEA,"10 LAFAYETTE PARK, P.O.BOX 630, OXFORD, NY 13830"
BROWN'S PHARMACY,http://maps.google.com/maps?q=BROWNS%20PHARMACY%2C225%20MAIN%20STREET%2C+UNADILLA%2C+NY+13849,NY,13849,DEA,"225 MAIN STREET, P.O. BOX 308, UNADILLA, NY 13849"
CARESITE PHARMACY,http://maps.google.com/maps?q=CARESITE%20PHARMACY%2C126%20MARKET%20WAY%2C+MOUNT%20POCONO%2C+PA+18344,PA,18344,DEA,"126 MARKET WAY, MOUNT POCONO, PA 18344"
CARESITE PHARMACY,http://maps.google.com/maps?q=CARESITE%20PHARMACY%2C531%20MT.%20PLEASANT%20DRIVE%2C+SCRANTON%2C+PA+18503,PA,18503,DEA,"531 MT. PLEASANT DRIVE, SCRANTON, PA 18503"
"CATSKILL CARE ENTERPRISES, INC.",http://maps.google.com/maps?q=CATSKILL%20CARE%20ENTERPRISES%20INC%2CONE%20FOXCARE%20DRIVE%2C+ONEONTA%2C+NY+13820,NY,13820,DEA,"ONE FOXCARE DRIVE, ONEONTA, NY 13820"
COMMUNITY MED CTR PHARMACY,http://maps.google.com/maps?q=COMMUNITY%20MED%20CTR%20PHARMACY%2C1822%20MULBERRY%20ST%2C+SCRANTON%2C+PA+18510,PA,18510,DEA,"1822 MULBERRY ST, SCRANTON, PA 18510"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C1361%20HYLAN%20BLVD.%2C+STATEN%20ISLAND%2C+NY+10305,NY,10305,DEA,"1361 HYLAN BLVD., STATEN ISLAND, NY 10305"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C1933%20VICTORY%20BLVD.%2C+STATEN%20ISLAND%2C+NY+10314,NY,10314,DEA,"1933 VICTORY BLVD., STATEN ISLAND, NY 10314"
"CVS ALBANY, L.L.C.",http://maps.google.com/maps?q=CVS%20ALBANY%20LLC%2C640%20ARTHUR%20KILL%20ROAD%2C+STATEN%20ISLAND%2C+NY+10308,NY,10308,DEA,"640 ARTHUR KILL ROAD, STATEN ISLAND, NY 10308"
DELCO DRUGS & SPECIALTY PHARMACY INC.,http://maps.google.com/maps?q=DELCO%20DRUGS%20%20SPECIALTY%20PHARMACY%20INC%2C3833%20RICHMOND%20AVE%2C+STATEN%20ISLAND%2C+NY+10312,NY,10312,DEA,"3833 RICHMOND AVE, STATEN ISLAND, NY 10312"
DEPIETRO'S PHARMACY,http://maps.google.com/maps?q=DEPIETROS%20PHARMACY%2C617%20THIRD%20ST.%2C+DUNMORE%2C+PA+18512,PA,18512,DEA,"617 THIRD ST., DUNMORE, PA 18512"
DEVINES PHARMACY INC,http://maps.google.com/maps?q=DEVINES%20PHARMACY%20INC%2C1949%20OAK%20TREE%20ROAD%2C+EDISON%2C+NJ+08820,NJ,8820,DEA,"1949 OAK TREE ROAD, EDISON, NJ 08820"
DONGAN HILLS PHARMACY,http://maps.google.com/maps?q=DONGAN%20HILLS%20PHARMACY%2C1560%20RICHMOND%20RD%2C+STATEN%20ISLAND%2C+NY+10304,NY,10304,DEA,"1560 RICHMOND RD, STATEN ISLAND, NY 10304"
DPR EQUITY INC.,http://maps.google.com/maps?q=DPR%20EQUITY%20INC%2C1987%20STATE%20ROUTE%2052%2C+LIBERTY%2C+NY+12754,NY,12754,DEA,"1987 STATE ROUTE 52, LIBERTY, NY 12754"
HEALTH SPECTRUM PHARMACY SERVICES POCONO,http://maps.google.com/maps?q=HEALTH%20SPECTRUM%20PHARMACY%20SERVICES%20POCONO%2C206%20E.%20BROWN%20ST.%2C+EAST%20STROUDSBURG%2C+PA+18301,PA,18301,DEA,"206 E. BROWN ST., 1ST FLOOR, EAST STROUDSBURG, PA 18301"
LORDS VALLEY VILLAGE PHCY INC,http://maps.google.com/maps?q=LORDS%20VALLEY%20VILLAGE%20PHCY%20INC%2C658%20ROUTE%20739%20SUITE%205%2C+HAWLEY%2C+PA+18428,PA,18428,DEA,"658 ROUTE 739 SUITE 5, HAWLEY, PA 18428"
MADISON PHARMACY,http://maps.google.com/maps?q=MADISON%20PHARMACY%2C66%20MAIN%20ST%2C+MADISON%2C+NJ+07940,NJ,7940,DEA,"66 MAIN ST, MADISON, NJ 07940"
MARGARETVILLE HOSPITAL PHARMACY,http://maps.google.com/maps?q=MARGARETVILLE%20HOSPITAL%20PHARMACY%2C42084%20STATE%20HIGHWAY%2C+MARGARETVILLE%2C+NY+12455,NY,12455,DEA,"42084 STATE HIGHWAY, RT 28, MARGARETVILLE, NY 12455"
MEDLIFE PHARMACY,http://maps.google.com/maps?q=MEDLIFE%20PHARMACY%2C2000%20RT%20%20%2027%20NORTH%2C+NORTH%20BRUNSWICK%2C+NJ+08902,NJ,8902,DEA,"2000 RT 27 NORTH, NORTH BRUNSWICK, NJ 08902"
"NEW JERSEY CVS PHARMACY, L.L.C.",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C100%20SPRINGDALE%20RD%2C+CHERRY%20HILL%2C+NJ+08003,NJ,8003,DEA,"100 SPRINGDALE RD, CHERRY HILL, NJ 08003"
"NEW JERSEY CVS PHARMACY, L.L.C.",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C107%20EAST%20FIRST%20AVENUE%2C+ROSELLE%2C+NJ+07203,NJ,7203,DEA,"107 EAST FIRST AVENUE, ROSELLE, NJ 07203"
"NEW JERSEY CVS PHARMACY, L.L.C.",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C1099%20RTE.%2033%20HAMILTON%20SQUARE%2C+HAMILTON%2C+NJ+08690,NJ,8690,DEA,"1099 RTE. 33 HAMILTON SQUARE, HAMILTON, NJ 08690"
"NEW JERSEY CVS PHARMACY, L.L.C.",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C138%20VILLAGE%20CENTER%20DR%2C+FREEHOLD%2C+NJ+07728,NJ,7728,DEA,"138 VILLAGE CENTER DR, RAINTREE S/C, FREEHOLD, NJ 07728"
"NEW JERSEY CVS PHARMACY, L.L.C.",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C3110%20ROUTE%2038%2C+MOUNT%20LAUREL%2C+NJ+08054,NJ,8054,DEA,"3110 ROUTE 38, MOUNT LAUREL, NJ 08054"
"NEW JERSEY CVS PHARMACY, L.L.C.",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C600%20KINGS%20HWY%20N%2C+CHERRY%20HILL%2C+NJ+08034,NJ,8034,DEA,"600 KINGS HWY N, CHERRY HILL, NJ 08034"
"NEW JERSEY CVS PHARMACY, L.L.C.",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C890%20SAINT%20GEORGE'S%20AVENUE%2C+RAHWAY%2C+NJ+07065,NJ,7065,DEA,"890 SAINT GEORGE'S AVENUE, RAHWAY, NJ 07065"
O'CONNOR HOSPITAL,http://maps.google.com/maps?q=OCONNOR%20HOSPITAL%2CC/O%20PHARMACY%2C+DELHI%2C+NY+13753,NY,13753,DEA,"C/O PHARMACY, 460 ANDES ROAD, DELHI, NY 13753"
OCEAN BREEZE ASSOCIATES LLC,http://maps.google.com/maps?q=OCEAN%20BREEZE%20ASSOCIATES%20LLC%2C1817%20HYLAN%20BOULEVARD%2C+STATEN%20ISLAND%2C+NY+10305,NY,10305,DEA,"1817 HYLAN BOULEVARD, STATEN ISLAND, NY 10305"
OMNICARE OF SOUTHERN NEW JERSEY,http://maps.google.com/maps?q=OMNICARE%20OF%20SOUTHERN%20NEW%20JERSEY%2C40%20TWOSOME%20DRIVE%20UNIT%201%2C+MOORESTOWN%2C+NJ+08057,NJ,8057,DEA,"40 TWOSOME DRIVE UNIT 1, MOORESTOWN, NJ 08057"
PENN MEDICINE CHERRY HILL PHARMACY DEPARTMENT,http://maps.google.com/maps?q=PENN%20MEDICINE%20CHERRY%20HILL%20PHARMACY%20DEPARTMENT%2C1865%20ROUTE%2070%20EAST%2C+CHERRY%20HILL%2C+NJ+08003,NJ,8003,DEA,"1865 ROUTE 70 EAST, CHERRY HILL, NJ 08003"
"PENNSYLVANIA CVS PHARMACY, L.L.C.",http://maps.google.com/maps?q=PENNSYLVANIA%20CVS%20PHARMACY%20LLC%2C1101%20MOOSIC%20ST.%2C+SCRANTON%2C+PA+18505,PA,18505,DEA,"1101 MOOSIC ST., SCRANTON, PA 18505"
"PENNSYLVANIA CVS PHARMACY, L.L.C.",http://maps.google.com/maps?q=PENNSYLVANIA%20CVS%20PHARMACY%20LLC%2C504%20S%20OXFORD%20VALLEY%20RD%2C+FAIRLESS%20HILLS%2C+PA+19030,PA,19030,DEA,"504 S OXFORD VALLEY RD, FAIRLESS HILLS, PA 19030"
RIVERSIDE REMEDIES RX CORP.,http://maps.google.com/maps?q=RIVERSIDE%20REMEDIES%20RX%20CORP%2C39%20LOWER%20MAIN%20STREET%2C+CALLICOON%2C+NY+12723,NY,12723,DEA,"39 LOWER MAIN STREET, P.O. BOX 275, CALLICOON, NY 12723"
SDJA CORPORATION,http://maps.google.com/maps?q=SDJA%20CORPORATION%2CPO%20BOX%20777%2C+ROCK%20HILL%2C+NY+12775,NY,12775,DEA,"PO BOX 777, ATTN: SUPERVISING PHARMACIST, ROCK HILL, NY 12775"
SUPER HEALTH PHARMACY LLC,http://maps.google.com/maps?q=SUPER%20HEALTH%20PHARMACY%20LLC%2C6400%20AMBOY%20ROAD%2C+STATEN%20ISLAND%2C+NY+10309,NY,10309,DEA,"6400 AMBOY ROAD, STATEN ISLAND, NY 10309"
TIFFANY NATURAL PHARMACY,http://maps.google.com/maps?q=TIFFANY%20NATURAL%20PHARMACY%2C1115%20SOUTH%20AVENUE%20W%2C%2C+WESTFIELD%2C+NJ+07090,NJ,7090,DEA,"1115 SOUTH AVENUE W,, WESTFIELD, NJ 07090"
TWIN CITY PHARMACY,http://maps.google.com/maps?q=TWIN%20CITY%20PHARMACY%2C1708%20PARK%20AVENUE%2C+SOUTH%20PLAINFIELD%2C+NJ+07080,NJ,7080,DEA,"1708 PARK AVENUE, SOUTH PLAINFIELD, NJ 07080"
USAF- 87TH MED LOGISTICS/SGSM,http://maps.google.com/maps?q=USAF%20TH%20MED%20LOGISTICSSGSM%2C3458%20NEELY%20ROAD%2C+MC%20GUIRE%20AFB%2C+NJ+08641,NJ,8641,DEA,"3458 NEELY ROAD, MC GUIRE AFB, NJ 08641"
"WALGREEN EASTERN CO., INC.",http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C1096%20ROUTE%2033%2C+HAMILTON%2C+NJ+08690,NJ,8690,DEA,"1096 ROUTE 33, HAMILTON, NJ 08690"
"WALGREEN EASTERN CO., INC.",http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C129%20SOMERSET%20ST%2C+SOMERVILLE%2C+NJ+08876,NJ,8876,DEA,"129 SOMERSET ST, SOMERVILLE, NJ 08876"
"WALGREEN EASTERN CO., INC.",http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C1551%20RICHMOND%20AVE%2C+STATEN%20ISLAND%2C+NY+10314,NY,10314,DEA,"1551 RICHMOND AVE, STATEN ISLAND, NY 10314"
"WALGREEN EASTERN CO., INC.",http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C200%20BALDWIN%20RD.%20SUITE%20200%2C+PARSIPPANY%2C+NJ+07054,NJ,7054,DEA,"200 BALDWIN RD. SUITE 200, PARSIPPANY, NJ 07054"
"WALGREEN EASTERN CO., INC.",http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C22%20EAST%20ST%20GEORGES%20AVENUE%2C+LINDEN%2C+NJ+07036,NJ,7036,DEA,"22 EAST ST GEORGES AVENUE, LINDEN, NJ 07036"
"WALGREEN EASTERN CO., INC.",http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C421%20RYDERS%20LANE%2C+EAST%20BRUNSWICK%2C+NJ+08816,NJ,8816,DEA,"421 RYDERS LANE, EAST BRUNSWICK, NJ 08816"
"WALGREEN EASTERN CO., INC.",http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C425%20W%20MAIN%20ST%2C+FREEHOLD%2C+NJ+07728,NJ,7728,DEA,"425 W MAIN ST, FREEHOLD, NJ 07728"
"WALGREEN EASTERN CO., INC.",http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C520%20CONVERY%20BLVD.%2C+PERTH%20AMBOY%2C+NJ+08861,NJ,8861,DEA,"520 CONVERY BLVD., PERTH AMBOY, NJ 08861"
"WALGREEN EASTERN CO., INC.",http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C8500%20NEW%20FALLS%20ROAD%2C+LEVITTOWN%2C+PA+19054,PA,19054,DEA,"8500 NEW FALLS ROAD, LEVITTOWN, PA 19054"
BAYSHORE PHARMACY,http://maps.google.com/maps?q=BAYSHORE%20PHARMACY%2C2%20BAYSHORE%20PLAZA%2C+ATLANTIC%20HIGHLANDS%2C+NJ+07716,NJ,7716,DEA,"2 BAYSHORE PLAZA, HWY 36, ATLANTIC HIGHLANDS, NJ 07716"
CUREXA,http://maps.google.com/maps?q=CUREXA%2C236%20E%20JIMMIE%20LEEDS%20ROAD%2C+GALLOWAY%2C+NJ+08205,NJ,8205,DEA,"236 E JIMMIE LEEDS ROAD, SUITE C, GALLOWAY, NJ 08205"
"HAPPY HARRY'S, INC.",http://maps.google.com/maps?q=HAPPY%20HARRYS%20INC%2C648%20NW%20FRONT%20ST.%2C+MILFORD%2C+DE+19963,DE,19963,DEA,"648 NW FRONT ST., MILFORD, DE 19963"
"MARYLAND CVS PHARMACY, L.L.C.",http://maps.google.com/maps?q=MARYLAND%20CVS%20PHARMACY%20LLC%2C2601%20RIVA%20RD.%2C+ANNAPOLIS%2C+MD+21401,MD,21401,DEA,"2601 RIVA RD., ANNAPOLIS, MD 21401"
MIDDLETOWN FAMILY PHARMACY,http://maps.google.com/maps?q=MIDDLETOWN%20FAMILY%20PHARMACY%2C877%20MAIN%20ST%2C+BELFORD%2C+NJ+07718,NJ,7718,DEA,"877 MAIN ST, BELFORD, NJ 07718"
"NEW JERSEY CVS PHARMACY, L.L.C.",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C51%20BANANIER%20DR.%2C+TOMS%20RIVER%2C+NJ+08755,NJ,8755,DEA,"51 BANANIER DR., TOMS RIVER, NJ 08755"
"NEW JERSEY CVS PHARMACY, L.L.C.",http://maps.google.com/maps?q=NEW%20JERSEY%20CVS%20PHARMACY%20LLC%2C6815%20TILTON%20ROAD%2C+EGG%20HARBOR%20TWP%2C+NJ+08234,NJ,8234,DEA,"6815 TILTON ROAD, EGG HARBOR TWP, NJ 08234"
"TAFT'S PHARMACY, INC.",http://maps.google.com/maps?q=TAFTS%20PHARMACY%20INC%2C6024%205TH%20AVENUE%2C+BROOKLYN%2C+NY+11220,NY,11220,DEA,"6024 5TH AVENUE, BROOKLYN, NY 11220"
USN- NAVAL BRANCH HEALTH CLINIC BANCROFT HALL,http://maps.google.com/maps?q=USN%20NAVAL%20BRANCH%20HEALTH%20CLINIC%20BANCROFT%20HALL%2C101%20BUCHANAN%20ROAD%2C+ANNAPOLIS%2C+MD+21402,MD,21402,DEA,"101 BUCHANAN ROAD, ANNAPOLIS, MD 21402"
USN- NAVAL MEDICAL CLINIC,http://maps.google.com/maps?q=USN%20NAVAL%20MEDICAL%20CLINIC%2C695%20KINKAID%20ROAD%2C+ANNAPOLIS%2C+MD+21402,MD,21402,DEA,"695 KINKAID ROAD, PHARMACY DEPT., ANNAPOLIS, MD 21402"
"WALGREEN EASTERN CO., INC.",http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C1311%20ROUTE%2037%20W%2C+TOMS%20RIVER%2C+NJ+08755,NJ,8755,DEA,"1311 ROUTE 37 W, TOMS RIVER, NJ 08755"
"WALGREEN EASTERN CO., INC.",http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C1905%20CORLIES%20AVE%2C+NEPTUNE%2C+NJ+07753,NJ,7753,DEA,"1905 CORLIES AVE, NEPTUNE, NJ 07753"
"WALGREEN EASTERN CO., INC.",http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C216%20STATE%20ROUTE%2036%2C+WEST%20LONG%20BRANCH%2C+NJ+07764,NJ,7764,DEA,"216 STATE ROUTE 36, WEST LONG BRANCH, NJ 07764"
"WALGREEN EASTERN CO., INC.",http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C2247%20OCEAN%20HEIGHTS%20AVE.%2C+EGG%20HARBOR%20TOWNSHIP%2C+NJ+08234,NJ,8234,DEA,"2247 OCEAN HEIGHTS AVE., EGG HARBOR TOWNSHIP, NJ 08234"
"WALGREEN EASTERN CO., INC.",http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C2353%20LAKEWOOD%20RD%2C+TOMS%20RIVER%2C+NJ+08755,NJ,8755,DEA,"2353 LAKEWOOD RD, TOMS RIVER, NJ 08755"
"WALGREEN EASTERN CO., INC.",http://maps.google.com/maps?q=WALGREEN%20EASTERN%20CO%20INC%2C2479%20CHURCH%20ROAD%2C+TOMS%20RIVER%2C+NJ+08753,NJ,8753,DEA,"2479 CHURCH ROAD, TOMS RIVER, NJ 08753"
AGH REDISCRIPTS PHARMACY,http://maps.google.com/maps?q=AGH%20REDISCRIPTS%20PHARMACY%2C9733%20HEALTHWAY%20DRIVE%2C+BERLIN%2C+MD+21811,MD,21811,DEA,"9733 HEALTHWAY DRIVE, BERLIN, MD 21811"
APOTHECARY SOLUTIONS LLC,http://maps.google.com/maps?q=APOTHECARY%20SOLUTIONS%20LLC%2C207%20EAST%20MAIN%20STREET%2C+REMINGTON%2C+VA+22734,VA,22734,DEA,"207 EAST MAIN STREET, REMINGTON, VA 22734"
ARMED FORCES RETIREMENT HOME,http://maps.google.com/maps?q=ARMED%20FORCES%20RETIREMENT%20HOME%2C3700%20NORTH%20CAPITOL%20ST%2C%20NW%2C+WASHINGTON%2C+DC+20011,DC,20011,DEA,"3700 NORTH CAPITOL ST, NW, SHERMAN BLDG, ROOM 103, WASHINGTON, DC 20011"
CLAYTON'S PHARMACY,http://maps.google.com/maps?q=CLAYTONS%20PHARMACY%2C404B%20WASHINGTON%20ST%2C+CAMBRIDGE%2C+MD+21613,MD,21613,DEA,"404B WASHINGTON ST, CAMBRIDGE, MD 21613"
CRISFIELD DISCOUNT PHARMACY,http://maps.google.com/maps?q=CRISFIELD%20DISCOUNT%20PHARMACY%2C390%20WEST%20MAIN%20STREET%2C+CRISFIELD%2C+MD+21817,MD,21817,DEA,"390 WEST MAIN STREET, UNIT-A, CRISFIELD, MD 21817"
"DISTRICT OF COLUMBIA CVS PHARMACY, L.L.C.",http://maps.google.com/maps?q=DISTRICT%20OF%20COLUMBIA%20CVS%20PHARMACY%20LLC%2C320%2040TH%20STREET%20NE%2C+WASHINGTON%2C+DC+20019,DC,20019,DEA,"320 40TH STREET NE, WASHINGTON, DC 20019"
"DISTRICT OF COLUMBIA CVS PHARMACY, L.L.C.",http://maps.google.com/maps?q=DISTRICT%20OF%20COLUMBIA%20CVS%20PHARMACY%20LLC%2C6-7%20DUPONT%20CIRCLE%20NW%2C+WASHINGTON%2C+DC+20036,DC,20036,DEA,"6-7 DUPONT CIRCLE NW, WASHINGTON, DC 20036"
"DISTRICT OF COLUMBIA CVS PHARMACY, L.L.C.",http://maps.google.com/maps?q=DISTRICT%20OF%20COLUMBIA%20CVS%20PHARMACY%20LLC%2C6514%20GEORGIA%20AVENUE%20NW%2C+WASHINGTON%2C+DC+20012,DC,20012,DEA,"6514 GEORGIA AVENUE NW, WASHINGTON, DC 20012"
FAMILY CARE-REMINGTON INC.,http://maps.google.com/maps?q=FAMILY%20CAREREMINGTON%20INC%2C208%20E.%20MADISON%20ST.%2C+REMINGTON%2C+VA+22734,VA,22734,DEA,"208 E. MADISON ST., REMINGTON, VA 22734"
FAMILY MEDS INC,http://maps.google.com/maps?q=FAMILY%20MEDS%20INC%2C12114%20OLD%20LINE%20CENTER%20UNIT%20R-7A%2C+WALDORF%2C+MD+20602,MD,20602,DEA,"12114 OLD LINE CENTER UNIT R-7A, WALDORF, MD 20602"
FAMILY PHARMACY SERVICES,http://maps.google.com/maps?q=FAMILY%20PHARMACY%20SERVICES%2C303%20WEST%2010TH%20STREET%2C+FRONT%20ROYAL%2C+VA+22630,VA,22630,DEA,"303 WEST 10TH STREET, FRONT ROYAL, VA 22630"
"H&M SPECIALTY RX,INC",http://maps.google.com/maps?q=HM%20SPECIALTY%20RXINC%2C5454%20WISCONSIN%20AVE%2C+CHEVY%20CHASE%2C+MD+20815,MD,20815,DEA,"5454 WISCONSIN AVE, #400, CHEVY CHASE, MD 20815"
HANSON PHARMACY,http://maps.google.com/maps?q=HANSON%20PHARMACY%2C2110%20CRAIN%20HWY%2C+WALDORF%2C+MD+20601,MD,20601,DEA,"2110 CRAIN HWY, WALDORF, MD 20601"
HAPPY HARRY'S INC.,http://maps.google.com/maps?q=HAPPY%20HARRYS%20INC%2C17239%20FIVE%20POINTS%20SQUARE%2C+LEWES%2C+DE+19958,DE,19958,DEA,"17239 FIVE POINTS SQUARE, LEWES, DE 19958"
HAPPY HARRY'S INC.,http://maps.google.com/maps?q=HAPPY%20HARRYS%20INC%2C22898%20SUSSEX%20HWY%2C+SEAFORD%2C+DE+19973,DE,19973,DEA,"22898 SUSSEX HWY, SEAFORD, DE 19973"
HIGH ST DISCOUNT PHARMACY,http://maps.google.com/maps?q=HIGH%20ST%20DISCOUNT%20PHARMACY%2C30%20HIGH%20ST%2C+WALDORF%2C+MD+20602,MD,20602,DEA,"30 HIGH ST, WALDORF, MD 20602"
INDIAN HEAD CARE PHARMACY,http://maps.google.com/maps?q=INDIAN%20HEAD%20CARE%20PHARMACY%2C4115%20INDIAN%20HEAD%20HWY.%2C+INDIAN%20HEAD%2C+MD+20640,MD,20640,DEA,"4115 INDIAN HEAD HWY., INDIAN HEAD, MD 20640"
INOVA PHARMACY PLUS AT INOVA FAIR OAKS,http://maps.google.com/maps?q=INOVA%20PHARMACY%20PLUS%20AT%20INOVA%20FAIR%20OAKS%2C3600%20JOSEPH%20SIEWICK%20DRIVE%2C+FAIRFAX%2C+VA+22033,VA,22033,DEA,"3600 JOSEPH SIEWICK DRIVE, FAIRFAX, VA 22033"
KAISER,http://maps.google.com/maps?q=KAISER%2CBURKE%20PHARMACY%2C+BURKE%2C+VA+22015,VA,22015,DEA,"BURKE PHARMACY, 5999 BURKE COMMONS ROAD, BURKE, VA 22015"
KAISER PERMANENTE FREDERICKSBURG PHARMACY,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20FREDERICKSBURG%20PHARMACY%2C1201%20HOSPITAL%20DRIVE%2C+FREDERICKSBURG%2C+VA+22401,VA,22401,DEA,"1201 HOSPITAL DRIVE, FREDERICKSBURG, VA 22401"
KAISER PERMANENTE MANASSAS PH,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20MANASSAS%20PH%2C10701%20ROSEMARY%20DRIVE%2C+MANASSAS%2C+VA+20109,VA,20109,DEA,"10701 ROSEMARY DRIVE, MANASSAS, VA 20109"
KAISER PERMANENTE SPRINGFIELD,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20SPRINGFIELD%2C6501%20LOISDALE%20COURT%2C+SPRINGFIELD%2C+VA+22150,VA,22150,DEA,"6501 LOISDALE COURT, SPRINGFIELD, VA 22150"
KAISER PERMANENTE TYSONS CORNER PHARMACY,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20TYSONS%20CORNER%20PHARMACY%2C8008%20WESTPARK%20DRIVE%2C+MCLEAN%2C+VA+22102,VA,22102,DEA,"8008 WESTPARK DRIVE, MCLEAN, VA 22102"
KAISER-PERMANENTE RESTON PHCY,http://maps.google.com/maps?q=KAISERPERMANENTE%20RESTON%20PHCY%2C1890%20METRO%20CENTER%20DRIVE%2C+RESTON%2C+VA+20190,VA,20190,DEA,"1890 METRO CENTER DRIVE, RESTON, VA 20190"
LAPLATA PHARMACY,http://maps.google.com/maps?q=LAPLATA%20PHARMACY%2C6501%20CRAIN%20HIGHWAY%2C+LA%20PLATA%2C+MD+20646,MD,20646,DEA,"6501 CRAIN HIGHWAY, LA PLATA, MD 20646"
LESTER & MOWERY'S  PHARMACY,http://maps.google.com/maps?q=LESTER%20%20MOWERYS%20%20PHARMACY%2C20%20SOUTH%20STREET%2C+FRONT%20ROYAL%2C+VA+22630,VA,22630,DEA,"20 SOUTH STREET, FRONT ROYAL, VA 22630"
M TIMBERLAKE INC,http://maps.google.com/maps?q=M%20TIMBERLAKE%20INC%2C322%20E%20MAIN%20ST%2C+CHARLOTTESVILLE%2C+VA+22902,VA,22902,DEA,"322 E MAIN ST, CHARLOTTESVILLE, VA 22902"
