,name,state,postal,googleMapsUrl,address,source,source_date,lat,lng
1688,CVS PHARMACY PARKING LOT NEAR ENTRANCE,VA,24073,"http://maps.google.com/maps?q=550 NORTH FRANKLIN ST,+CHRISTIANSBURG,+VA+24073&hl=en","550 NORTH FRANKLIN ST, CHRISTIANSBURG, VA 24073",DEA,NTBD2018,37.136925,-80.41409
1689,CLAY COUNTY COURT HOUSE FRONT DOOR/COURTYARD SQUARE,WV,25043,"http://maps.google.com/maps?q=246 MAIN STREET,+CLAY,+WV+25043&hl=en","246 MAIN STREET, CLAY, WV 25043",DEA,NTBD2018,38.4602,-81.077156
1690,MARKET STREET PHARMACY PARKING LOT,VA,24127,"http://maps.google.com/maps?q=317 MARKET ST,+NEW CASTLE,+VA+24127&hl=en","317 MARKET ST, NEW CASTLE, VA 24127",DEA,NTBD2018,37.5037476,-80.1104197
1691,CENTRA MEDICAL GROUP DANVILLE PARKING LOT - WEST END OF THE BUILDING,VA,24541,"http://maps.google.com/maps?q=414 PARK AVE,+DANVILLE,+VA+24541&hl=en","414 PARK AVE, DANVILLE, VA 24541",DEA,NTBD2018,36.584142,-79.431691
1692,CVS PHARMACY #7658,VA,24084,"http://maps.google.com/maps?q=100 GILES AVENUE,+DUBLIN,+VA+24084&hl=en","100 GILES AVENUE, DUBLIN, VA 24084",DEA,NTBD2018,37.105648,-80.686104
1693,FAYETTE COUNTY SHERIFF'S OFFICE,WV,25840,"http://maps.google.com/maps?q=100 NORTH COURT ST. STE 5,+FAYETTEVILLE,+WV+25840&hl=en","100 NORTH COURT ST. STE 5, FAYETTEVILLE, WV 25840",DEA,NTBD2018,38.05283,-81.10382
1694,FLOYD COUNTY SHERIFF'S OFFICE MAIN ENTRANCE,VA,24091,"http://maps.google.com/maps?q=100 MAIN STREET,+FLOYD,+VA+24091&hl=en","100 MAIN STREET, FLOYD, VA 24091",DEA,NTBD2018,36.911687,-80.3198744
1695,FERRUM COLLEGE PD OFFICE,VA,24088,"http://maps.google.com/maps?q=10021 FRANKLIN STREET,+FERRUM,+VA+24088&hl=en","10021 FRANKLIN STREET, FERRUM, VA 24088",DEA,NTBD2018,36.92371,-80.01578
1696,FRANKLIN COUNTY SHERIFF'S WESTLAKE SUBSTATION,VA,24101,"http://maps.google.com/maps?q=13205 BOOKER T. WASHINGTON HWY,+HARDY,+VA+24101&hl=en","13205 BOOKER T. WASHINGTON HWY, HARDY, VA 24101",DEA,NTBD2018,37.119648,-79.71496
1697,GILES COUNTY SHERIFF'S OFFICE,VA,24134,"http://maps.google.com/maps?q=1 TAYLOR AVENUE SUITE 3,+PEARISBURG,+VA+24134&hl=en","1 TAYLOR AVENUE SUITE 3, PEARISBURG, VA 24134",DEA,NTBD2018,37.323,-80.72212
1698,CVS PHARMACY,VA,24450,"http://maps.google.com/maps?q=506 E NELSON STREET,+LEXINGTON,+VA+24450&hl=en","506 E NELSON STREET, LEXINGTON, VA 24450",DEA,NTBD2018,37.779354,-79.43621
1699,LYNCHBURG POLICE DEPARTMENT LOBBY,VA,24504,"http://maps.google.com/maps?q=905 COURT STREET,+LYNCHBURG,+VA+24504&hl=en","905 COURT STREET, LYNCHBURG, VA 24504",DEA,NTBD2018,37.413746,-79.144066
1700,MARTINSVILLE FIRE DEPARTMENT FRONT ENTRANCE,VA,24112,"http://maps.google.com/maps?q=65 WEST CHURCH ST.,+MARTINSVILLE,+VA+24112&hl=en","65 WEST CHURCH ST., MARTINSVILLE, VA 24112",DEA,NTBD2018,36.69141,-79.87513
1701,NICHOLAS COUNTY COURTHOUSE,WV,26651,"http://maps.google.com/maps?q=700 MAIN ST,+SUMMERSVILLE,+WV+26651&hl=en","700 MAIN ST, SUMMERSVILLE, WV 26651",DEA,NTBD2018,38.281124,-80.85194
1702,PATRICK COUNTY SHERIFF'S OFFICE,VA,24171,"http://maps.google.com/maps?q=742 COMMERCE STREET,+STUART,+VA+24171&hl=en","742 COMMERCE STREET, STUART, VA 24171",DEA,NTBD2018,36.632763,-80.25694
1703,FOOD LION PARKING LOT,VA,24557,"http://maps.google.com/maps?q=100 VADEN STREET,+GRETNA,+VA+24557&hl=en","100 VADEN STREET, GRETNA, VA 24557",DEA,NTBD2018,36.9489875,-79.3633616
1704,MT. HERMON SHOPPING CENTER FOOD LION PARKING LOT,VA,24540,"http://maps.google.com/maps?q=4048 FRANKLIN TURNPIKE,+DANVILLE,+VA+24540&hl=en","4048 FRANKLIN TURNPIKE, DANVILLE, VA 24540",DEA,NTBD2018,36.67507,-79.41883
1705,PITTSYLVANIA COUNTY SHERIFF'S OFFICE IN FRONT OF SHERIFF'S OFFICE,VA,24531,"http://maps.google.com/maps?q=21 NORTH MAIN STREET,+CHATHAM,+VA+24531&hl=en","21 NORTH MAIN STREET, CHATHAM, VA 24531",DEA,NTBD2018,36.825405,-79.39827
1706,POCAHONTAS COUNTY SHERIFF'S DEPT,WV,24954,"http://maps.google.com/maps?q=900 JAIL LANE,+MARLINTON,+WV+24954&hl=en","900 JAIL LANE, MARLINTON, WV 24954",DEA,NTBD2018,38.2181187,-80.0886129
1707,"FAIRLAWN WALMART APRIL 28, 2018 LOCATION",VA,24141,"http://maps.google.com/maps?q=7373 PEPPERS FERRY BLVD,+RADFORD,+VA+24141&hl=en","7373 PEPPERS FERRY BLVD, RADFORD, VA 24141",DEA,NTBD2018,37.15003,-80.582756
1708,RADFORD FIRE DEPARTMENT PARKING LOT,VA,24141,"http://maps.google.com/maps?q=1500 WADSWORTH STREET,+RADFORD,+VA+24141&hl=en","1500 WADSWORTH STREET, RADFORD, VA 24141",DEA,NTBD2018,37.120495,-80.566765
1709,BONNIE HURLBURT STUDENT CENTER,VA,24141,"http://maps.google.com/maps?q=700 CLEMENT ST.,+RADFORD,+VA+24141&hl=en","700 CLEMENT ST., RADFORD, VA 24141",DEA,NTBD2018,37.1364175,-80.5474269
1710,CVS 9TH STREET SE,VA,24013,"http://maps.google.com/maps?q=702 9TH STREET SE,+ROANOKE,+VA+24013&hl=en","702 9TH STREET SE, ROANOKE, VA 24013",DEA,NTBD2018,37.267887,-79.928276
1711,CVS AT TARGET,VA,24012,"http://maps.google.com/maps?q=4737 VALLEY VIEW BLVD,+ROANOKE,+VA+24012&hl=en","4737 VALLEY VIEW BLVD, ROANOKE, VA 24012",DEA,NTBD2018,37.299297,-79.95664
1712,CVS AT TOWERS SHOPPING CENTER,VA,24015,"http://maps.google.com/maps?q=2001 COLONIAL AVE SW,+ROANOKE,+VA+24015&hl=en","2001 COLONIAL AVE SW, ROANOKE, VA 24015",DEA,NTBD2018,37.25621,-79.953636
1713,KROGER @ TANGLEWOOD MALL FRONT PARKING LOT,VA,24015,"http://maps.google.com/maps?q=4488 ELECTRIC ROAD,+ROANOKE,+VA+24015&hl=en","4488 ELECTRIC ROAD, ROANOKE, VA 24015",DEA,NTBD2018,37.231056,-79.974434
1714,KROGER AT VALLEY GATEWAY NEAR FRONT ENTRANCE,VA,24012,"http://maps.google.com/maps?q=3970 VALLEY GATEWAY BLVD,+ROANOKE,+VA+24012&hl=en","3970 VALLEY GATEWAY BLVD, ROANOKE, VA 24012",DEA,NTBD2018,37.3130902,-79.8803238
1715,WALGREENS CORNER OF ELECTRIC ROAD & BRAMBLETON AVE,VA,24018,"http://maps.google.com/maps?q=4049 BRAMBLETON AVE,+ROANOKE,+VA+24018&hl=en","4049 BRAMBLETON AVE, ROANOKE, VA 24018",DEA,NTBD2018,37.23076,-80.0083
1716,ROANOKE COUNTY FIRE STATION #1 PARKING LOT,VA,24019,"http://maps.google.com/maps?q=150 HERSHBERGER ROAD,+ROANOKE,+VA+24019&hl=en","150 HERSHBERGER ROAD, ROANOKE, VA 24019",DEA,NTBD2018,37.322777,-79.939397
1717,SUPER SHOES FRONT PARKING LOT,VA,24153,"http://maps.google.com/maps?q=1838 W. MAIN STREET,+SALEM,+VA+24153&hl=en","1838 W. MAIN STREET, SALEM, VA 24153",DEA,NTBD2018,37.28849,-80.08866
1718,DEPARTMENT OF VETERANS AFFAIRS ENTRANCE TO BUILDING 143, MAIN HOSPITAL,VA,24153,"http://maps.google.com/maps?q=1970 ROANOKE BOULEVARD,+SALEM,+VA+24153&hl=en","1970 ROANOKE BOULEVARD, SALEM, VA 24153",DEA,NTBD2018,
1719,KROGER PARKING LOT LAKE DRIVE PLAZA,VA,24179,"http://maps.google.com/maps?q=915 HARDY ROAD,+VINTON,+VA+24179&hl=en","915 HARDY ROAD, VINTON, VA 24179",DEA,NTBD2018,37.27306,-79.888306
1720,VIRGINIA STATE POLICE DIVISION III HQS POC: SGT DREW MCCORMICK,VA,24522,"http://maps.google.com/maps?q=240 THIRD DIVISION LOOP,+APPOMATTOX,+VA+24522&hl=en","240 THIRD DIVISION LOOP, APPOMATTOX, VA 24522",DEA,NTBD2018,37.361496,-78.86858
1721,VIRGINIA STATE POLICE DIVISION VI HQS POC: SGT. GLENN ARMSTRONG,VA,24153,"http://maps.google.com/maps?q=3775 W. MAIN STREET,+SALEM,+VA+24153&hl=en","3775 W. MAIN STREET, SALEM, VA 24153",DEA,NTBD2018,37.27705,-80.12722
1722,WEBSTER COUNTY SHERIFF DEPT,WV,26288,"http://maps.google.com/maps?q=2 COURT SQUARE,,+WEBSTER SPRINGS,+WV+26288&hl=en","2 COURT SQUARE,G3, WEBSTER SPRINGS, WV 26288",DEA,NTBD2018,38.478146,-80.412796
1723,WVSP-LEWISBURG SGT D.A EVANS/3046477600,WV,24901,"http://maps.google.com/maps?q=381 GREENBRIAR RD,+LEWISBURG,+WV+24901&hl=en","381 GREENBRIAR RD, LEWISBURG, WV 24901",DEA,NTBD2018,37.802433,-80.438065
1724,KROGER,NC,27713,"http://maps.google.com/maps?q=202 W NC HIGHWAY 54,+DURHAM,+NC+27713&hl=en","202 W NC HIGHWAY 54, DURHAM, NC 27713",DEA,NTBD2018,35.911037,-78.937256
1725,KROGER,NC,27705,"http://maps.google.com/maps?q=3457 HILLSBOROUGH ROAD,+DURHAM,+NC+27705&hl=en","3457 HILLSBOROUGH ROAD, DURHAM, NC 27705",DEA,NTBD2018,36.01973,-78.94727
1726,TRIANGLE PHARMACY,NC,27713,"http://maps.google.com/maps?q=1700 E NC HIGHWAY 54,+DURHAM,+NC+27713&hl=en","1700 E NC HIGHWAY 54, DURHAM, NC 27713",DEA,NTBD2018,35.902702,-78.90335
1727,WALGREENS,NC,27701,"http://maps.google.com/maps?q=1812 HOLLOWAY STREET,+DURHAM,+NC+27701&hl=en","1812 HOLLOWAY STREET, DURHAM, NC 27701",DEA,NTBD2018,35.99255,-78.8698057
1728,KROGER PARKING LOT,WV,25951,"http://maps.google.com/maps?q=308 STOKES DRIVE,+HINTON,+WV+25951&hl=en","308 STOKES DRIVE, HINTON, WV 25951",DEA,NTBD2018,37.6600096,-80.8911248
1729,NC STATE UNIVERSITY POLICE DEPARTMENT FRONT LOBBY,NC,27695,"http://maps.google.com/maps?q=2610 WOLF VILLAGE WAY,+RALEIGH,+NC+27695&hl=en","2610 WOLF VILLAGE WAYCAMPUS BOX 7220, RALEIGH, NC 27695",DEA,NTBD2018,39.5029459,-78.7687253
1730,FOOD CITY PARKING LOT NEAR ENTRANCE TO STORE,VA,24301,"http://maps.google.com/maps?q=1400 BOB WHITE BLVD,+PULASKI,+VA+24301&hl=en","1400 BOB WHITE BLVD, PULASKI, VA 24301",DEA,NTBD2018,37.05235,-80.75089
1731,FALLS RIVER PHARMACY,NC,27614,"http://maps.google.com/maps?q=10930 RAVEN RIDGE RD,+RALEIGH,+NC+27614&hl=en","10930 RAVEN RIDGE RD, RALEIGH, NC 27614",DEA,NTBD2018,35.906303,-78.59076
1732,HAYES BARTON PHARMACY,NC,27608,"http://maps.google.com/maps?q=2000 FAIRVIEW RD,+RALEIGH,+NC+27608&hl=en","2000 FAIRVIEW RD, RALEIGH, NC 27608",DEA,NTBD2018,35.804234,-78.64613
1733,WELLNESS PHARMACY AND COMPOUNDING CENTER,NC,27607,"http://maps.google.com/maps?q=2601 BLUE RIDGE RD,+RALEIGH,+NC+27607&hl=en","2601 BLUE RIDGE RD, RALEIGH, NC 27607",DEA,NTBD2018,35.815598,-78.70524
1734,UNC MEMORIAL HOSPITAL VALET LANE,NC,27514,"http://maps.google.com/maps?q=101 MANNING DR.,+CHAPEL HILL,+NC+27514&hl=en","101 MANNING DR., CHAPEL HILL, NC 27514",DEA,NTBD2018,35.904457,-79.05442
1735,GARNER POLICE DEPARTMENT MONDAY - FRIDAY 8A - 5P,NC,27529,"http://maps.google.com/maps?q=912 SEVENTH AVE,+GARNER,+NC+27529&hl=en","912 SEVENTH AVE, GARNER, NC 27529",DEA,NTBD2018,35.70608,-78.62243
1736,JOSEF'S PHARMACY,NC,27610,"http://maps.google.com/maps?q=2100 NEW BERN AVE,+RALEIGH,+NC+27610&hl=en","2100 NEW BERN AVE, RALEIGH, NC 27610",DEA,NTBD2018,35.779682,-78.60504
1737,WAL-MART,NC,28504,"http://maps.google.com/maps?q=4101 W. VERNON AVE.,+KINSTON,+NC+28504&hl=en","4101 W. VERNON AVE., KINSTON, NC 28504",DEA,NTBD2018,35.2648774,-77.6462744
1738,RANDOLPH MALL PARKING LOT BESIDE DUNHAM'S,NC,27203,"http://maps.google.com/maps?q=1437 EAST DIXIE DR,+ASHEBORO,+NC+27203&hl=en","1437 EAST DIXIE DR, ASHEBORO, NC 27203",DEA,NTBD2018,35.699238,-79.786476
1739,RALEIGH COUNTY COMMISSION ON AGING,WV,25801,"http://maps.google.com/maps?q=1614 SOUTH KANAWHA STREET,+BECKLEY,+WV+25801&hl=en","1614 SOUTH KANAWHA STREET, BECKLEY, WV 25801",DEA,NTBD2018,37.77134,-81.17095
1740,BLAND COUNTY SHERIFFS OFFICE,VA,24315,"http://maps.google.com/maps?q=612 MAIN ST. SUITE 203,+BLAND,+VA+24315&hl=en","612 MAIN ST. SUITE 203, BLAND, VA 24315",DEA,NTBD2018,37.101757,-81.11592
1741,BOONE COUNTY SHERIFF'S OFFICE COUNTY COURTHOUSE,WV,25130,"http://maps.google.com/maps?q=200 STATE STREET,+MADISON,+WV+25130&hl=en","200 STATE STREET, MADISON, WV 25130",DEA,NTBD2018,38.06634,-81.81974
1742,JOHN SLACK PARK SHERIFF W WHITE,WV,25165,"https://www.google.com/maps/place/John+Slack+Park,+Coal+River+Rd,+Racine,+WV+25165/@38.1386493,-81.6470539,17z/data=!3m1!4b1!4m5!3m4!1s0x884f24565a845b1f:0x864dd6dd424054bc!8m2!3d38.1387023!4d-81.6449472","SR#3, RACINE, WV 25165",DEA,NTBD2018,38.1386493,-81.6470539
1743,FOOD CITY NEAR FRONT ENTRANCE,VA,24201,"http://maps.google.com/maps?q=1320 EUCLID AVE,+BRISTOL,+VA+24201&hl=en","1320 EUCLID AVE, BRISTOL, VA 24201",DEA,NTBD2018,36.602657,-82.19193
1744,BRISTOL POLICE DEPARTMENT,TN,37620,"http://maps.google.com/maps?q=801 ANDERSON STREET,+BRISTOL,+TN+37620&hl=en","801 ANDERSON STREET, BRISTOL, TN 37620",DEA,NTBD2018,36.59228,-82.18662
1745,FOOD CITY PHARMACY VANSANT FOOD CITY,VA,24656,"http://maps.google.com/maps?q=18765 RIVERSIDE DRIVE,+VANSANT,+VA+24656&hl=en","18765 RIVERSIDE DRIVE, VANSANT, VA 24656",DEA,NTBD2018,37.2367133,-82.104197
1746,CALHOUN COUNTY SHERIFF,WV,26147,"http://maps.google.com/maps?q=363 MAIN ST,+GRANTSVILLE,+WV+26147&hl=en","363 MAIN STSTE 204, GRANTSVILLE, WV 26147",DEA,NTBD2018,38.92469,-81.094086
1747,CANNON PHARMACY,NC,28083,"http://maps.google.com/maps?q=1706 S CANNON BLVD,+KANNAPOLIS,+NC+28083&hl=en","1706 S CANNON BLVD, KANNAPOLIS, NC 28083",DEA,NTBD2018,35.47104,-80.61051
1748,CANNON PHARMACY,NC,28025,"http://maps.google.com/maps?q=760 CABARRUS AVE W,+CONCORD,+NC+28025&hl=en","760 CABARRUS AVE W, CONCORD, NC 28025",DEA,NTBD2018,35.396057,-80.60928
1749,CONCORD PHARMACY AND SURGICAL SUPPLIES,NC,28025,"http://maps.google.com/maps?q=3497 HWY 601 S.,+CONCORD,+NC+28025&hl=en","3497 HWY 601 S., CONCORD, NC 28025",DEA,NTBD2018,35.369717,-80.548775
1750,HARRISBURG'S HOMETOWN PHARMACY,NC,28075,"http://maps.google.com/maps?q=5006 NC HIGHWAY 49 S,+HARRISBURG,+NC+28075&hl=en","5006 NC HIGHWAY 49 S, HARRISBURG, NC 28075",DEA,NTBD2018,35.32136,-80.65899
1751,MOOSE DRUG COMPANY,NC,28124,"http://maps.google.com/maps?q=8374 FRANKLIN ST. W.,+MOUNT PLEASANT,+NC+28124&hl=en","8374 FRANKLIN ST. W., MOUNT PLEASANT, NC 28124",DEA,NTBD2018,35.3990287,-80.435976
1752,MOOSE PROFESSIONAL PHARMACY,NC,28025,"http://maps.google.com/maps?q=270 COPPERFIELD BLVD NE #101,+CONCORD,+NC+28025&hl=en","270 COPPERFIELD BLVD NE #101, CONCORD, NC 28025",DEA,NTBD2018,35.446156,-80.59921
1753,WEST CABARRUS YMCA,NC,28027,"http://maps.google.com/maps?q=5325 LANGFORD AVE NW,+CONCORD,+NC+28027&hl=en","5325 LANGFORD AVE NW, CONCORD, NC 28027",DEA,NTBD2018,35.416134,-80.67097
1754,CARTER COUNTY DETENTION CENTER INSIDE LOBBY AREA. OPEN 24HRS PER DAY.,TN,37643,"http://maps.google.com/maps?q=900 3RD ST.,+ELIZABETHTON,+TN+37643&hl=en","900 3RD ST., ELIZABETHTON, TN 37643",DEA,NTBD2018,36.3477361,-82.2093065
1755,DOLLAR GENERAL,WV,25311,"http://maps.google.com/maps?q=1555 WASHINGTON STREET EAST,+CHARLESTON,+WV+25311&hl=en","1555 WASHINGTON STREET EAST, CHARLESTON, WV 25311",DEA,NTBD2018,38.341953,-81.6197
1756,DRUG EMPORIUM,WV,25302,"http://maps.google.com/maps?q=1603 KANAWHA BLVDWEST,+CHARLESTON,+WV+25302&hl=en","1603 KANAWHA BLVDWEST, CHARLESTON, WV 25302",DEA,NTBD2018,38.3675923,-81.6672736
1757,PIGGLY WIGGLY PARKING LOT,WV,25304,"http://maps.google.com/maps?q=5003 MACCORKLE AVENUE SE,+CHARLESTON,+WV+25304&hl=en","5003 MACCORKLE AVENUE SE, CHARLESTON, WV 25304",DEA,NTBD2018,38.31903,-81.57756
1758,RITE AID BRIDGE ROAD,WV,25314,"http://maps.google.com/maps?q=1015 BRIDGE ROAD,+CHARLESTON,+WV+25314&hl=en","1015 BRIDGE ROAD, CHARLESTON, WV 25314",DEA,NTBD2018,38.340366,-81.64313
1759,UNIV. OF CHARLESTON ROBERT C. BYRD SCHOOL OF PHARMACY,WV,25304,"http://maps.google.com/maps?q=2300 MACCORKLE AVE,+CHARLESTON,+WV+25304&hl=en","2300 MACCORKLE AVE, CHARLESTON, WV 25304",DEA,NTBD2018,38.330902,-81.613754
1760,WALGREENS DRUGSTORE PARKING LOT,WV,25302,"http://maps.google.com/maps?q=655 WASHINGTON STREET W,+CHARLESTON,+WV+25302&hl=en","655 WASHINGTON STREET W, CHARLESTON, WV 25302",DEA,NTBD2018,38.36498,-81.645096
1761,DAMASCUS TOWN PARK,VA,24236,"http://maps.google.com/maps?q=104 S BEAVER DAM AVE,+DAMASCUS,+VA+24236&hl=en","104 S BEAVER DAM AVE, DAMASCUS, VA 24236",DEA,NTBD2018,36.635506,-81.792175
1762,ELIZABETHTON POLICE DEPARTMENT,TN,37643,"http://maps.google.com/maps?q=525 EAST F STREET,+ELIZABETHTON,+TN+37643&hl=en","525 EAST F STREET, ELIZABETHTON, TN 37643",DEA,NTBD2018,36.345882,-82.23257
1763,WAL-MART COLLECTION WILL BE IN THE PARKING LOT,NC,28621,"http://maps.google.com/maps?q=548 CC CAMP RD,+ELKIN,+NC+28621&hl=en","548 CC CAMP RD, ELKIN, NC 28621",DEA,NTBD2018,36.27779,-80.83416
1764,GALAX POLICE DEPARTMENT POLICE DEPARTMENT PARKING LOT,VA,24333,"http://maps.google.com/maps?q=353 N. MAIN STREET,+GALAX,+VA+24333&hl=en","353 N. MAIN STREET, GALAX, VA 24333",DEA,NTBD2018,36.664143,-80.925735
1765,CORNER CAFE & MARKET,VA,24363,"http://maps.google.com/maps?q=4013 TROUTDALE HIGHWAY,+MOUTH OF WILSON,+VA+24363&hl=en","4013 TROUTDALE HIGHWAY, MOUTH OF WILSON, VA 24363",DEA,NTBD2018,36.630188,-81.39848
1766,FRIES FIRE DEPARTMENT,VA,24330,"http://maps.google.com/maps?q=832 EAST MAIN STREET,+FRIES,+VA+24330&hl=en","832 EAST MAIN STREET, FRIES, VA 24330",DEA,NTBD2018,36.708706,-80.96791
1767,ARCHDALE DRUG 10AM.-2PM,NC,27263,"http://maps.google.com/maps?q=11220 N MAIN STREET,+HIGH POINT,+NC+27263&hl=en","11220 N MAIN STREET, HIGH POINT, NC 27263",DEA,NTBD2018,35.913452,-79.97132
1768,KENNA VOLUNTEER FIRE DEPARTMENT,WV,25248,"http://maps.google.com/maps?q=RT 21 AT PLEASANT VALLEY ROAD,+KENNA,+WV+25248&hl=en","RT 21 AT PLEASANT VALLEY ROAD, KENNA, WV 25248",DEA,NTBD2018,38.4504852,-81.6667695
1769,BUTLER FIRE DEPARTMENT,TN,37640,"http://maps.google.com/maps?q=PIERCE TOWN ROAD,+BUTLER,+TN+37640&hl=en","PIERCE TOWN ROAD, BUTLER, TN 37640",DEA,NTBD2018,36.3534563,-82.0371142
1770,MOUNTAIN CITY POLICE DEPARTMENT,TN,37683,"http://maps.google.com/maps?q=210 SOUTH CHURCH STREET,+MOUNTAIN CITY,+TN+37683&hl=en","210 SOUTH CHURCH STREET, MOUNTAIN CITY, TN 37683",DEA,NTBD2018,36.47233,-81.80479
1771,SHADY VALLEY FIRE DEPT.,TN,37688,"http://maps.google.com/maps?q=10114 US 421 N,+SHADY VALLEY,+TN+37688&hl=en","10114 US 421 N, SHADY VALLEY, TN 37688",DEA,NTBD2018,36.5223319,-81.9337247
1772,KANAWHA COUNTY SHERIFF'S DETACHMENT CROSS LANES DETACHMENT/CPL J.A. RATLIFF,WV,25313,"http://maps.google.com/maps?q=903 CROSS LANES DR,+CROSS LANES,+WV+25313&hl=en","903 CROSS LANES DR, CROSS LANES, WV 25313",DEA,NTBD2018,38.42061,-81.79535
1773,KANAWHA COUNTY SHERIFF'S OFFICE QUINCY DETACHMENT/LT R.B. LILLY,WV,25015,"http://maps.google.com/maps?q=2700 E DUPONT AVE,+BELLE,+WV+25015&hl=en","2700 E DUPONT AVE, BELLE, WV 25015",DEA,NTBD2018,38.19972,-81.492455
1774,KANAWHA COUNTY SHERIFF'S OFFICE SISSONVILLE DETACHMENT/LT. K.L. WHITE,WV,25320,"http://maps.google.com/maps?q=6438 SISSONVILLE DRIVE,+SISSONVILLE,+WV+25320&hl=en","6438 SISSONVILLE DRIVE, SISSONVILLE, WV 25320",DEA,NTBD2018,38.479908,-81.66986
1775,KANWHA COUNTY SHERIFF'S DEPT ELKVIEW DETACHMENT/SGT. M. HUDDLESTON,WV,25071,"http://maps.google.com/maps?q=902 MAIN ST,+ELKVIEW,+WV+25071&hl=en","902 MAIN ST, ELKVIEW, WV 25071",DEA,NTBD2018,38.440914,-81.48209
1776,KANNAPOLIS YMCA,NC,28081,"http://maps.google.com/maps?q=101 YMCA DRIVE,+KANNAPOLIS,+NC+28081&hl=en","101 YMCA DRIVE, KANNAPOLIS, NC 28081",DEA,NTBD2018,35.5037086,-80.6349246
1777,WALMART,VA,24266,"http://maps.google.com/maps?q=1050 REGIONAL PARK ROAD,+LEBANON,+VA+24266&hl=en","1050 REGIONAL PARK ROAD, LEBANON, VA 24266",DEA,NTBD2018,36.902405,-82.04491
1778,CVS PHARMACY 10:00AM ---2:00 PM,NC,28645,"http://maps.google.com/maps?q=875 BLOWING ROCK BLVD,+LENOIR,+NC+28645&hl=en","875 BLOWING ROCK BLVD, LENOIR, NC 28645",DEA,NTBD2018,35.926846,-81.52659
1779,WAL-MART SUPER CENTER FOUNTAIN PLACE MALL,WV,25601,"http://maps.google.com/maps?q=U.S.  119/WV 73,+LOGAN,+WV+25601&hl=en","U.S.  119/WV 73, LOGAN, WV 25601",DEA,NTBD2018,37.8254661,-81.9987585
1780,MATEWAN POLICE DEPARTMENT,WV,25678,"http://maps.google.com/maps?q=ROUTE 65 MCCOY ALLEY,+MATEWAN,+WV+25678&hl=en","ROUTE 65 MCCOY ALLEY, MATEWAN, WV 25678",DEA,NTBD2018,37.6220489,-82.165378
1781,MAGIC MART,WV,24801,"http://maps.google.com/maps?q=COAL HERITAGE RD,+WELCH,+WV+24801&hl=en","COAL HERITAGE RD, WELCH, WV 24801",DEA,NTBD2018,37.4240428,-81.5825056
1782,MERCER COUNTY SD GARAGE,WV,24740,"http://maps.google.com/maps?q=1501 WEST MAIN STREET,+PRINCETON,+WV+24740&hl=en","1501 WEST MAIN STREET, PRINCETON, WV 24740",DEA,NTBD2018,37.366024,-81.10287
1783,WALMART CONSUMER SQUARE SHOPPING CENTER,NC,28117,"http://maps.google.com/maps?q=169 NORMAN STATION BOULEVARD,+MOORESVILLE,+NC+28117&hl=en","169 NORMAN STATION BOULEVARD, MOORESVILLE, NC 28117",DEA,NTBD2018,35.590126,-80.85689
1784,MOUNT AIRY POLICE DEPARTMENT FRONT LOBBY,NC,27030,"http://maps.google.com/maps?q=150 ROCKFORD STREET,+MOUNT AIRY,+NC+27030&hl=en","150 ROCKFORD STREET, MOUNT AIRY, NC 27030",DEA,NTBD2018,36.49855,-80.60765
1785,OAK HILL PD,WV,25901,"http://maps.google.com/maps?q=691 VIRGINIA ST,+OAK HILL,+WV+25901&hl=en","691 VIRGINIA ST, OAK HILL, WV 25901",DEA,NTBD2018,37.97947,-81.1465798
1786,CRAB ORCHARD PHARMACY,WV,25827,"http://maps.google.com/maps?q=1299 ROBERT C. BYRD DRIVE,+CRAB ORCHARD,+WV+25827&hl=en","1299 ROBERT C. BYRD DRIVE, CRAB ORCHARD, WV 25827",DEA,NTBD2018,37.7398147,-81.2345651
1787,RICHLANDS POLICE DEPARTMENT FRONT LOBBY,VA,24641,"http://maps.google.com/maps?q=1851 CRANWELL DRIVE,+RICHLANDS,+VA+24641&hl=en","1851 CRANWELL DRIVE, RICHLANDS, VA 24641",DEA,NTBD2018,37.0955747,-81.8001436
1788,BLUE DEVIL DRUG,VA,24224,"http://maps.google.com/maps?q=19408 HWY 58,+CASTLEWOOD,+VA+24224&hl=en","19408 HWY 58, CASTLEWOOD, VA 24224",DEA,NTBD2018,36.8733129,-82.3003417
1789,FOOD CITY,VA,24266,"http://maps.google.com/maps?q=159 PITTSTON RD,+LEBANON,+VA+24266&hl=en","159 PITTSTON RD, LEBANON, VA 24266",DEA,NTBD2018,36.899784,-82.06045
1790,NEW GARDEN PHARMACY,VA,24260,"http://maps.google.com/maps?q=5300 REDBUD HWY,+HONAKER,+VA+24260&hl=en","5300 REDBUD HWY, HONAKER, VA 24260",DEA,NTBD2018,37.016249,-81.9743371
1791,CPCC MERANCAS CAMPUS,NC,28078,"http://maps.google.com/maps?q=11930 VERHOEFF,+HUNTERSVILLE,+NC+28078&hl=en","11930 VERHOEFF, HUNTERSVILLE, NC 28078",DEA,NTBD2018,35.39116,-80.84816
1792,HARRIS TEETER IN FRONT OF STORE,NC,28205,"http://maps.google.com/maps?q=1704 CENTRAL AVENUE,+CHARLOTTE,+NC+28205&hl=en","1704 CENTRAL AVENUE, CHARLOTTE, NC 28205",DEA,NTBD2018,35.220253,-80.81066
