address_x,googleMapsUrl,lat_x,lng_x,name,postal_x,source,state_x,source_date,address_y,postal_y,state_y,lat_y,lng_y,_merge
"2503 W 28TH AVE, PINE BLUFF, AR 71603",http://maps.google.com/maps?q=WALGREEN%20CO%2C2503%20W%2028TH%20AVE%2C+PINE%20BLUFF%2C+AR+71603,34.20182,-92.02815,WALGREEN CO.,71603,DEA,AR,Dec2018,,,,,,left_only
"2505 W. DIVISION ST., ST CLOUD, MN 56301",http://maps.google.com/maps?q=WALGREEN%20CO%2C2505%20W.%20DIVISION%20ST.%2C+ST%20CLOUD%2C+MN+56301,45.553265,-94.188095,WALGREEN CO.,56301,DEA,MN,Dec2018,,,,,,left_only
"2508 W BROADWAY, COUNCIL BLUFFS, IA 51501",http://maps.google.com/maps?q=WALGREEN%20CO%2C2508%20W%20BROADWAY%2C+COUNCIL%20BLUFFS%2C+IA+51501,41.26196,-95.88217,WALGREEN CO.,51501,DEA,IA,Dec2018,,,,,,left_only
"2515 CRAWFORD ROAD, PHENIX CITY, AL 36867",http://maps.google.com/maps?q=WALGREEN%20CO%2C2515%20CRAWFORD%20ROAD%2C+PHENIX%20CITY%2C+AL+36867,32.47504,-85.02709,WALGREEN CO.,36867,DEA,AL,Dec2018,,,,,,left_only
"2516 SECOND AVE., KEARNEY, NE 68847",http://maps.google.com/maps?q=WALGREEN%20CO%2C2516%20SECOND%20AVE.%2C+KEARNEY%2C+NE+68847,40.700382,-99.08438,WALGREEN CO.,68847,DEA,NE,Dec2018,,,,,,left_only
"25605 104TH AVE SE, KENT, WA 98030",http://maps.google.com/maps?q=WALGREEN%20CO%2C25605%20104TH%20AVE%20SE%2C+KENT%2C+WA+98030,47.37249,-122.202446,WALGREEN CO.,98030,DEA,WA,Dec2018,,,,,,left_only
"260 EL CAMINO REAL, BURLINGAME, CA 94010",http://maps.google.com/maps?q=WALGREEN%20CO%2C260%20EL%20CAMINO%20REAL%2C+BURLINGAME%2C+CA+94010,37.5765446,-122.3495571,WALGREEN CO.,94010,DEA,CA,Dec2018,,,,,,left_only
"2605 S 171ST ST, OMAHA, NE 68130",http://maps.google.com/maps?q=WALGREEN%20CO%2C2605%20S%20171ST%20ST%2C+OMAHA%2C+NE+68130,41.23566,-96.18237,WALGREEN CO.,68130,DEA,NE,Dec2018,,,,,,left_only
"2624 SUNSET AVE, ROCKY MOUNT, NC 27804",http://maps.google.com/maps?q=WALGREEN%20CO%2C2624%20SUNSET%20AVE%2C+ROCKY%20MOUNT%2C+NC+27804,35.962074,-77.82967,WALGREEN CO.,27804,DEA,NC,Dec2018,,,,,,left_only
"2627 PACIFIC AVENUE, LONG BEACH, CA 90806",http://maps.google.com/maps?q=WALGREEN%20CO%2C2627%20PACIFIC%20AVENUE%2C+LONG%20BEACH%2C+CA+90806,33.80491,-118.193726,WALGREEN CO.,90806,DEA,CA,Dec2018,,,,,,left_only
"2645 STATE RD, CUYAHOGA FALLS, OH 44223",http://maps.google.com/maps?q=WALGREEN%20CO%2C2645%20STATE%20RD%2C+CUYAHOGA%20FALLS%2C+OH+44223,41.143898,-81.50851999999998,WALGREEN CO.,44223,DEA,OH,Dec2018,,,,,,left_only
"2700 W. FLAGLER STREET, MIAMI, FL 33135",http://maps.google.com/maps?q=WALGREEN%20CO%2C2700%20W.%20FLAGLER%20STREET%2C+MIAMI%2C+FL+33135,25.772324,-80.23915,WALGREEN CO.,33135,DEA,FL,Dec2018,,,,,,left_only
"2710 SALEM AVE., DAYTON, OH 45406",http://maps.google.com/maps?q=WALGREEN%20CO%2C2710%20SALEM%20AVE.%2C+DAYTON%2C+OH+45406,39.78745,-84.23514,WALGREEN CO.,45406,DEA,OH,Dec2018,,,,,,left_only
"2720 W JACKSON, MUNCIE, IN 47303",http://maps.google.com/maps?q=WALGREEN%20CO%2C2720%20W%20JACKSON%2C+MUNCIE%2C+IN+47303,40.19298,-85.41821,WALGREEN CO.,47303,DEA,IN,Dec2018,,,,,,left_only
"275 SACRAMENTO ST, SAN FRANCISCO, CA 94111",http://maps.google.com/maps?q=WALGREEN%20CO%2C275%20SACRAMENTO%20ST%2C+SAN%20FRANCISCO%2C+CA+94111,37.794138,-122.398585,WALGREEN CO.,94111,DEA,CA,Dec2018,,,,,,left_only
"276 W LEE HWY, WARRENTON, VA 20186",http://maps.google.com/maps?q=WALGREEN%20CO%2C276%20W%20LEE%20HWY%2C+WARRENTON%2C+VA+20186,38.72707,-77.78361,WALGREEN CO.,20186,DEA,VA,Dec2018,,,,,,left_only
"2811 N MAIN ST, ANDERSON, SC 29621",http://maps.google.com/maps?q=WALGREEN%20CO%2C2811%20N%20MAIN%20ST%2C+ANDERSON%2C+SC+29621,34.531513000000004,-82.66306999999998,WALGREEN CO.,29621,DEA,SC,Dec2018,,,,,,left_only
"28426 TOMBALL PARKWAY, TOMBALL, TX 77375",http://maps.google.com/maps?q=WALGREEN%20CO%2C28426%20TOMBALL%20PARKWAY%2C+TOMBALL%2C+TX+77375,30.08745,-95.63189,WALGREEN CO.,77375,DEA,TX,Dec2018,,,,,,left_only
"2900 N MAIN ST, WALNUT CREEK, CA 94597",http://maps.google.com/maps?q=WALGREEN%20CO%2C2900%20N%20MAIN%20ST%2C+WALNUT%20CREEK%2C+CA+94597,37.926525,-122.06242,WALGREEN CO.,94597,DEA,CA,Dec2018,,,,,,left_only
"2900 W NORTHERN AVE, PUEBLO, CO 81005",http://maps.google.com/maps?q=WALGREEN%20CO%2C2900%20W%20NORTHERN%20AVE%2C+PUEBLO%2C+CO+81005,38.244007,-104.645035,WALGREEN CO.,81005,DEA,CO,Dec2018,,,,,,left_only
"29030 NORTHWESTERN HWY, SOUTHFIELD, MI 48034",http://maps.google.com/maps?q=WALGREEN%20CO%2C29030%20NORTHWESTERN%20HWY%2C+SOUTHFIELD%2C+MI+48034,42.496628,-83.29686,WALGREEN CO.,48034,DEA,MI,Dec2018,,,,,,left_only
"2911 RIDGE RD, ROCKWALL, TX 75032",http://maps.google.com/maps?q=WALGREEN%20CO%2C2911%20RIDGE%20RD%2C+ROCKWALL%2C+TX+75032,32.883167,-96.473076,WALGREEN CO.,75032,DEA,TX,Dec2018,,,,,,left_only
"2940 SOUTH MCCALL RD, ENGLEWOOD, FL 34224",http://maps.google.com/maps?q=WALGREEN%20CO%2C2940%20SOUTH%20MCCALL%20RD%2C+ENGLEWOOD%2C+FL+34224,26.934563,-82.31343000000003,WALGREEN CO.,34224,DEA,FL,Dec2018,,,,,,left_only
"3001 NORTH CAROLINA HWY 42 W, WILSON, NC 27893",http://maps.google.com/maps?q=WALGREEN%20CO%2C3001%20NORTH%20CAROLINA%20HWY%2042%20W%2C+WILSON%2C+NC+27893,35.75,-77.92,WALGREEN CO.,27893,DEA,NC,Dec2018,,,,,,left_only
"3003 FAYETTEVILLE RD, LUMBERTON, NC 28358",http://maps.google.com/maps?q=WALGREEN%20CO%2C3003%20FAYETTEVILLE%20RD%2C+LUMBERTON%2C+NC+28358,34.639202000000004,-79.001175,WALGREEN CO.,28358,DEA,NC,Dec2018,,,,,,left_only
"3005 EMMORTON ROAD, ABINGDON, MD 21009",http://maps.google.com/maps?q=WALGREEN%20CO%2C3005%20EMMORTON%20ROAD%2C+ABINGDON%2C+MD+21009,39.47762700000001,-76.30998000000002,WALGREEN CO.,21009,DEA,MD,Dec2018,,,,,,left_only
"30251 MURRIETA ROAD, MENIFEE, CA 92584",http://maps.google.com/maps?q=WALGREEN%20CO%2C30251%20MURRIETA%20ROAD%2C+MENIFEE%2C+CA+92584,33.68383,-117.20602,WALGREEN CO.,92584,DEA,CA,Dec2018,,,,,,left_only
"3053 SW MARTIN DOWNS BLVD, PALM CITY, FL 34990",http://maps.google.com/maps?q=WALGREEN%20CO%2C3053%20SW%20MARTIN%20DOWNS%20BLVD%2C+PALM%20CITY%2C+FL+34990,27.172497,-80.29500999999998,WALGREEN CO.,34990,DEA,FL,Dec2018,,,,,,left_only
"30852 WOODWARD AVE, ROYAL OAK, MI 48073",http://maps.google.com/maps?q=WALGREEN%20CO%2C30852%20WOODWARD%20AVE%2C+ROYAL%20OAK%2C+MI+48073,42.516956,-83.185135,WALGREEN CO.,48073,DEA,MI,Dec2018,,,,,,left_only
"3100 N. MAIN ST., LAS CRUCES, NM 88001",http://maps.google.com/maps?q=WALGREEN%20CO%2C3100%20N.%20MAIN%20ST.%2C+LAS%20CRUCES%2C+NM+88001,32.342,-106.77483,WALGREEN CO.,88001,DEA,NM,Dec2018,,,,,,left_only
"3103 PALMER HIGHWAY, TEXAS CITY, TX 77590",http://maps.google.com/maps?q=WALGREEN%20CO%2C3103%20PALMER%20HIGHWAY%2C+TEXAS%20CITY%2C+TX+77590,29.39531,-94.940704,WALGREEN CO.,77590,DEA,TX,Dec2018,,,,,,left_only
"31100 GROESBECK HWY., FRASER, MI 48026",http://maps.google.com/maps?q=WALGREEN%20CO%2C31100%20GROESBECK%20HWY.%2C+FRASER%2C+MI+48026,42.52563,-82.945335,WALGREEN CO.,48026,DEA,MI,Dec2018,,,,,,left_only
"3130 CLARKSVILLE PIKE, NASHVILLE, TN 37218",http://maps.google.com/maps?q=WALGREEN%20CO%2C3130%20CLARKSVILLE%20PIKE%2C+NASHVILLE%2C+TN+37218,36.19339,-86.83077,WALGREEN CO.,37218,DEA,TN,Dec2018,,,,,,left_only
"3140 SE 14TH ST, DES MOINES, IA 50320",http://maps.google.com/maps?q=WALGREEN%20CO%2C3140%20SE%2014TH%20ST%2C+DES%20MOINES%2C+IA+50320,41.556038,-93.59694,WALGREEN CO.,50320,DEA,IA,Dec2018,,,,,,left_only
"3184 S CONGRESS AVE, PALM SPRINGS, FL 33461",http://maps.google.com/maps?q=WALGREEN%20CO%2C3184%20S%20CONGRESS%20AVE%2C+PALM%20SPRINGS%2C+FL+33461,26.628887,-80.08868000000002,WALGREEN CO.,33461,DEA,FL,Dec2018,,,,,,left_only
"3201 DIVISADERO ST, SAN FRANCISCO, CA 94123",http://maps.google.com/maps?q=WALGREEN%20CO%2C3201%20DIVISADERO%20ST%2C+SAN%20FRANCISCO%2C+CA+94123,37.79905,-122.44267,WALGREEN CO.,94123,DEA,CA,Dec2018,,,,,,left_only
"3201 WEST 6TH ST, LOS ANGELES, CA 90020",http://maps.google.com/maps?q=WALGREEN%20CO%2C3201%20WEST%206TH%20ST%2C+LOS%20ANGELES%2C+CA+90020,34.063694,-118.29171,WALGREEN CO.,90020,DEA,CA,Dec2018,,,,,,left_only
"3204 PEACH ORCHARD ROAD, AUGUSTA, GA 30906",http://maps.google.com/maps?q=WALGREEN%20CO%2C3204%20PEACH%20ORCHARD%20ROAD%2C+AUGUSTA%2C+GA+30906,33.40767,-82.027176,WALGREEN CO.,30906,DEA,GA,Dec2018,,,,,,left_only
"3222 UNIVERSITY AVENUE, SAN DIEGO, CA 92104",http://maps.google.com/maps?q=WALGREEN%20CO%2C3222%20UNIVERSITY%20AVENUE%2C+SAN%20DIEGO%2C+CA+92104,32.748493,-117.12503999999998,WALGREEN CO.,92104,DEA,CA,Dec2018,,,,,,left_only
"324 ROOSEVELT ROAD, GLEN ELLYN, IL 60137",http://maps.google.com/maps?q=WALGREEN%20CO%2C324%20ROOSEVELT%20ROAD%2C+GLEN%20ELLYN%2C+IL+60137,41.859272,-88.0761,WALGREEN CO.,60137,DEA,IL,Dec2018,,,,,,left_only
"3287 BROADWAY ST., PEARLAND, TX 77581",http://maps.google.com/maps?q=WALGREEN%20CO%2C3287%20BROADWAY%20ST.%2C+PEARLAND%2C+TX+77581,29.555775,-95.39415,WALGREEN CO.,77581,DEA,TX,Dec2018,,,,,,left_only
"3298 CERRILLOS RD, SANTA FE, NM 87507",http://maps.google.com/maps?q=WALGREEN%20CO%2C3298%20CERRILLOS%20RD%2C+SANTA%20FE%2C+NM+87507,35.649696,-106.00081000000002,WALGREEN CO.,87507,DEA,NM,Dec2018,,,,,,left_only
"3312 E 29TH ST, BRYAN, TX 77802",http://maps.google.com/maps?q=WALGREEN%20CO%2C3312%20E%2029TH%20ST%2C+BRYAN%2C+TX+77802,30.655743,-96.33793,WALGREEN CO.,77802,DEA,TX,Dec2018,,,,,,left_only
"3325 16TH AVENUE SW, CEDAR RAPIDS, IA 52404",http://maps.google.com/maps?q=WALGREEN%20CO%2C3325%2016TH%20AVENUE%20SW%2C+CEDAR%20RAPIDS%2C+IA+52404,41.96348,-91.715225,WALGREEN CO.,52404,DEA,IA,Dec2018,,,,,,left_only
"3333 E CENTRAL AVE, WICHITA, KS 67208",http://maps.google.com/maps?q=WALGREEN%20CO%2C3333%20E%20CENTRAL%20AVE%2C+WICHITA%2C+KS+67208,37.69369,-97.29743,WALGREEN CO.,67208,DEA,KS,Dec2018,,,,,,left_only
"3376 VIRGINIA BEACH BLVD, VIRGINIA BEACH, VA 23452",http://maps.google.com/maps?q=WALGREEN%20CO%2C3376%20VIRGINIA%20BEACH%20BLVD%2C+VIRGINIA%20BEACH%2C+VA+23452,36.841644,-76.090294,WALGREEN CO.,23452,DEA,VA,Dec2018,,,,,,left_only
"33975 DATE PALM DR, CATHEDRAL CITY, CA 92234",http://maps.google.com/maps?q=WALGREEN%20CO%2C33975%20DATE%20PALM%20DR%2C+CATHEDRAL%20CITY%2C+CA+92234,33.801712,-116.45805,WALGREEN CO.,92234,DEA,CA,Dec2018,,,,,,left_only
"3400 COORS BOULEVARD NW, ALBUQUERQUE, NM 87120",http://maps.google.com/maps?q=WALGREEN%20CO%2C3400%20COORS%20BOULEVARD%20NW%2C+ALBUQUERQUE%2C+NM+87120,35.12145,-106.701614,WALGREEN CO.,87120,DEA,NM,Dec2018,,,,,,left_only
"3400 MATLOCK RD, ARLINGTON, TX 76015",http://maps.google.com/maps?q=WALGREEN%20CO%2C3400%20MATLOCK%20RD%2C+ARLINGTON%2C+TX+76015,32.690876,-97.11503,WALGREEN CO.,76015,DEA,TX,Dec2018,,,,,,left_only
"3405 S KING DR, CHICAGO, IL 60616",http://maps.google.com/maps?q=WALGREEN%20CO%2C3405%20S%20KING%20DR%2C+CHICAGO%2C+IL+60616,41.83255,-87.61697,WALGREEN CO.,60616,DEA,IL,Dec2018,,,,,,left_only
"3446 W BALL ROAD, ANAHEIM, CA 92804",http://maps.google.com/maps?q=WALGREEN%20CO%2C3446%20W%20BALL%20ROAD%2C+ANAHEIM%2C+CA+92804,33.817253,-118.0093,WALGREEN CO.,92804,DEA,CA,Dec2018,,,,,,left_only
"3480 N ACADEMY BLVD, COLORADO SPRINGS, CO 80917",http://maps.google.com/maps?q=WALGREEN%20CO%2C3480%20N%20ACADEMY%20BLVD%2C+COLORADO%20SPRINGS%2C+CO+80917,38.881203,-104.75709,WALGREEN CO.,80917,DEA,CO,Dec2018,,,,,,left_only
"350 HWY 62 EAST, MOUTAIN HOME, AR 72653",http://maps.google.com/maps?q=WALGREEN%20CO%2C350%20HWY%2062%20EAST%2C+MOUTAIN%20HOME%2C+AR+72653,36.342243,-92.38218,WALGREEN CO.,72653,DEA,AR,Dec2018,,,,,,left_only
"350 N CAPITOL AVE, SAN JOSE, CA 95133",http://maps.google.com/maps?q=WALGREEN%20CO%2C350%20N%20CAPITOL%20AVE%2C+SAN%20JOSE%2C+CA+95133,37.371014,-121.84392,WALGREEN CO.,95133,DEA,CA,Dec2018,,,,,,left_only
"3500 SE MARICAMP ROAD, OCALA, FL 34471",http://maps.google.com/maps?q=WALGREEN%20CO%2C3500%20SE%20MARICAMP%20ROAD%2C+OCALA%2C+FL+34471,29.158957,-82.08861,WALGREEN CO.,34471,DEA,FL,Dec2018,,,,,,left_only
"3518 HENDERSON BLVD, TAMPA, FL 33609",http://maps.google.com/maps?q=WALGREEN%20CO%2C3518%20HENDERSON%20BLVD%2C+TAMPA%2C+FL+33609,27.93847,-82.500786,WALGREEN CO.,33609,DEA,FL,Dec2018,,,,,,left_only
"3522 W WISCONSIN, MILWAUKEE, WI 53208",http://maps.google.com/maps?q=WALGREEN%20CO%2C3522%20W%20WISCONSIN%2C+MILWAUKEE%2C+WI+53208,43.03908300000001,-87.958282,WALGREEN CO.,53208,DEA,WI,Dec2018,,,,,,left_only
"3531 THOMASVILLE ROAD, TALLAHASSEE, FL 32309",http://maps.google.com/maps?q=WALGREEN%20CO%2C3531%20THOMASVILLE%20ROAD%2C+TALLAHASSEE%2C+FL+32309,30.511478000000004,-84.24565,WALGREEN CO.,32309,DEA,FL,Dec2018,,,,,,left_only
"3545 W 86TH STREET, INDIANAPOLIS, IN 46268",http://maps.google.com/maps?q=WALGREEN%20CO%2C3545%20W%2086TH%20STREET%2C+INDIANAPOLIS%2C+IN+46268,39.91168,-86.22100999999998,WALGREEN CO.,46268,DEA,IN,Dec2018,,,,,,left_only
"3595 SW 22ND STREET, MIAMI, FL 33145",http://maps.google.com/maps?q=WALGREEN%20CO%2C3595%20SW%2022ND%20STREET%2C+MIAMI%2C+FL+33145,25.749973,-80.25188,WALGREEN CO.,33145,DEA,FL,Dec2018,,,,,,left_only
"3631 CENTRAL AVE, HOT SPRINGS, AR 71913",http://maps.google.com/maps?q=WALGREEN%20CO%2C3631%20CENTRAL%20AVE%2C+HOT%20SPRINGS%2C+AR+71913,34.46847,-93.05931,WALGREEN CO.,71913,DEA,AR,Dec2018,,,,,,left_only
"3634 REYNOLDA ROAD, WINSTON SALEM, NC 27106",http://maps.google.com/maps?q=WALGREEN%20CO%2C3634%20REYNOLDA%20ROAD%2C+WINSTON%20SALEM%2C+NC+27106,36.156406,-80.31607,WALGREEN CO.,27106,DEA,NC,Dec2018,,,,,,left_only
"3670 RIVERDALE ROAD, MEMPHIS, TN 38115",http://maps.google.com/maps?q=WALGREEN%20CO%2C3670%20RIVERDALE%20ROAD%2C+MEMPHIS%2C+TN+38115,35.04802,-89.83009,WALGREEN CO.,38115,DEA,TN,Dec2018,,,,,,left_only
"3681 BOILING SPRINGS ROAD, BOILING SPRINGS, SC 29316",http://maps.google.com/maps?q=WALGREEN%20CO%2C3681%20BOILING%20SPRINGS%20ROAD%2C+BOILING%20SPRINGS%2C+SC+29316,35.046547,-81.98265,WALGREEN CO.,29316,DEA,SC,Dec2018,,,,,,left_only
"3700 HWY 365, PORT ARTHUR, TX 77642",http://maps.google.com/maps?q=WALGREEN%20CO%2C3700%20HWY%20365%2C+PORT%20ARTHUR%2C+TX+77642,29.946878,-93.9934425,WALGREEN CO.,77642,DEA,TX,Dec2018,,,,,,left_only
"3701 S HOWELL AVE, MILWAUKEE, WI 53207",http://maps.google.com/maps?q=WALGREEN%20CO%2C3701%20S%20HOWELL%20AVE%2C+MILWAUKEE%2C+WI+53207,42.977474,-87.90952,WALGREEN CO.,53207,DEA,WI,Dec2018,,,,,,left_only
"3707 SPENCER HWY., PASADENA, TX 77504",http://maps.google.com/maps?q=WALGREEN%20CO%2C3707%20SPENCER%20HWY.%2C+PASADENA%2C+TX+77504,29.665089,-95.18658,WALGREEN CO.,77504,DEA,TX,Dec2018,,,,,,left_only
"3710 E WASHINGTON AVE, MADISON, WI 53704",http://maps.google.com/maps?q=WALGREEN%20CO%2C3710%20E%20WASHINGTON%20AVE%2C+MADISON%2C+WI+53704,43.116066,-89.32589,WALGREEN CO.,53704,DEA,WI,Dec2018,,,,,,left_only
"3715 MECHANICSVILLE TURNPIKE, RICHMOND, VA 23223",http://maps.google.com/maps?q=WALGREEN%20CO%2C3715%20MECHANICSVILLE%20TURNPIKE%2C+RICHMOND%2C+VA+23223,37.576313,-77.39641999999998,WALGREEN CO.,23223,DEA,VA,Dec2018,,,,,,left_only
"3740 CASCADE RD SW, ATLANTA, GA 30331",http://maps.google.com/maps?q=WALGREEN%20CO%2C3740%20CASCADE%20RD%20SW%2C+ATLANTA%2C+GA+30331,33.730540000000005,-84.56908,WALGREEN CO.,30331,DEA,GA,Dec2018,,,,,,left_only
"3805 80TH ST., KENOSHA, WI 53142",http://maps.google.com/maps?q=WALGREEN%20CO%2C3805%2080TH%20ST.%2C+KENOSHA%2C+WI+53142,42.55894,-87.85396,WALGREEN CO.,53142,DEA,WI,Dec2018,,,,,,left_only
"3822 OLD SPANISH TRAIL, HOUSTON, TX 77021",http://maps.google.com/maps?q=WALGREEN%20CO%2C3822%20OLD%20SPANISH%20TRAIL%2C+HOUSTON%2C+TX+77021,29.702364000000006,-95.359375,WALGREEN CO.,77021,DEA,TX,Dec2018,,,,,,left_only
"388 UVALDE ROAD, HOUSTON, TX 77015",http://maps.google.com/maps?q=WALGREEN%20CO%2C388%20UVALDE%20ROAD%2C+HOUSTON%2C+TX+77015,29.792107,-95.18697,WALGREEN CO.,77015,DEA,TX,Dec2018,,,,,,left_only
"3895 W BROWARD BLVD, FORT LAUDERDALE, FL 33312",http://maps.google.com/maps?q=WALGREEN%20CO%2C3895%20W%20BROWARD%20BLVD%2C+FORT%20LAUDERDALE%2C+FL+33312,26.12095,-80.19984000000002,WALGREEN CO.,33312,DEA,FL,Dec2018,,,,,,left_only
"3905 N ROXBORO ST, DURHAM, NC 27704",http://maps.google.com/maps?q=WALGREEN%20CO%2C3905%20N%20ROXBORO%20ST%2C+DURHAM%2C+NC+27704,36.0415,-78.90011,WALGREEN CO.,27704,DEA,NC,Dec2018,,,,,,left_only
"3948 AIRPORT BLVD, MOBILE, AL 36608",http://maps.google.com/maps?q=WALGREEN%20CO%2C3948%20AIRPORT%20BLVD%2C+MOBILE%2C+AL+36608,30.676113,-88.14891999999998,WALGREEN CO.,36608,DEA,AL,Dec2018,,,,,,left_only
"40 W IDAHO ST, KALISPELL, MT 59901",http://maps.google.com/maps?q=WALGREEN%20CO%2C40%20W%20IDAHO%20ST%2C+KALISPELL%2C+MT+59901,48.202053,-114.315704,WALGREEN CO.,59901,DEA,MT,Dec2018,,,,,,left_only
"4001 E. 120TH AVENUE, THORNTON, CO 80233",http://maps.google.com/maps?q=WALGREEN%20CO%2C4001%20E.%20120TH%20AVENUE%2C+THORNTON%2C+CO+80233,39.913963,-104.94006,WALGREEN CO.,80233,DEA,CO,Dec2018,,,,,,left_only
"401 N GALLOWAY AVE, MESQUITE, TX 75149",http://maps.google.com/maps?q=WALGREEN%20CO%2C401%20N%20GALLOWAY%20AVE%2C+MESQUITE%2C+TX+75149,32.77038,-96.59911,WALGREEN CO.,75149,DEA,TX,Dec2018,,,,,,left_only
"4010 W LAWRENCE AVE, CHICAGO, IL 60630",http://maps.google.com/maps?q=WALGREEN%20CO%2C4010%20W%20LAWRENCE%20AVE%2C+CHICAGO%2C+IL+60630,41.96825,-87.72851999999997,WALGREEN CO.,60630,DEA,IL,Dec2018,,,,,,left_only
"4020 EASTERN AVENUE, BALTIMORE, MD 21224",http://maps.google.com/maps?q=WALGREEN%20CO%2C4020%20EASTERN%20AVENUE%2C+BALTIMORE%2C+MD+21224,39.2868,-76.563156,WALGREEN CO.,21224,DEA,MD,Dec2018,,,,,,left_only
"4051 SOUTHERN BOULEVARD SE, RIO RANCHO, NM 87124",http://maps.google.com/maps?q=WALGREEN%20CO%2C4051%20SOUTHERN%20BOULEVARD%20SE%2C+RIO%20RANCHO%2C+NM+87124,35.241524,-106.65741,WALGREEN CO.,87124,DEA,NM,Dec2018,,,,,,left_only
"408 E MICHIGAN STREET, ORLANDO, FL 32806",http://maps.google.com/maps?q=WALGREEN%20CO%2C408%20E%20MICHIGAN%20STREET%2C+ORLANDO%2C+FL+32806,28.512949,-81.37196,WALGREEN CO.,32806,DEA,FL,Dec2018,,,,,,left_only
"410 E JOLLY ROAD, LANSING, MI 48910",http://maps.google.com/maps?q=WALGREEN%20CO%2C410%20E%20JOLLY%20ROAD%2C+LANSING%2C+MI+48910,42.68302,-84.54902,WALGREEN CO.,48910,DEA,MI,Dec2018,,,,,,left_only
"4150 N ATLANTIC AVE, COCOA BEACH, FL 32931",http://maps.google.com/maps?q=WALGREEN%20CO%2C4150%20N%20ATLANTIC%20AVE%2C+COCOA%20BEACH%2C+FL+32931,28.35649,-80.60821999999997,WALGREEN CO.,32931,DEA,FL,Dec2018,,,,,,left_only
"4154 ELVIS PRESLEY BLVD, MEMPHIS, TN 38116",http://maps.google.com/maps?q=WALGREEN%20CO%2C4154%20ELVIS%20PRESLEY%20BLVD%2C+MEMPHIS%2C+TN+38116,35.03528,-90.02515,WALGREEN CO.,38116,DEA,TN,Dec2018,,,,,,left_only
"420 N FRAZIER ST, CONROE, TX 77301",http://maps.google.com/maps?q=WALGREEN%20CO%2C420%20N%20FRAZIER%20ST%2C+CONROE%2C+TX+77301,30.312414,-95.461815,WALGREEN CO.,77301,DEA,TX,Dec2018,,,,,,left_only
"4201 MEADOWDALE BLVD., NORTH CHESTERFIELD, VA 23234",http://maps.google.com/maps?q=WALGREEN%20CO%2C4201%20MEADOWDALE%20BLVD.%2C+NORTH%20CHESTERFIELD%2C+VA+23234,37.4377329,-77.4737353,WALGREEN CO.,23234,DEA,VA,Dec2018,,,,,,left_only
"423 N SANTA CRUZ AVE, LOS GATOS, CA 95030",http://maps.google.com/maps?q=WALGREEN%20CO%2C423%20N%20SANTA%20CRUZ%20AVE%2C+LOS%20GATOS%2C+CA+95030,37.229687,-121.98059,WALGREEN CO.,95030,DEA,CA,Dec2018,,,,,,left_only
"423 W MAIN ST, LEXINGTON, SC 29072",http://maps.google.com/maps?q=WALGREEN%20CO%2C423%20W%20MAIN%20ST%2C+LEXINGTON%2C+SC+29072,33.985943,-81.24387,WALGREEN CO.,29072,DEA,SC,Dec2018,,,,,,left_only
"4296 S 76TH STREET, GREENFIELD, WI 53220",http://maps.google.com/maps?q=WALGREEN%20CO%2C4296%20S%2076TH%20STREET%2C+GREENFIELD%2C+WI+53220,42.966675,-88.00814,WALGREEN CO.,53220,DEA,WI,Dec2018,,,,,,left_only
"4300 BACKLICK RD, ANNANDALE, VA 22003",http://maps.google.com/maps?q=WALGREEN%20CO%2C4300%20BACKLICK%20RD%2C+ANNANDALE%2C+VA+22003,38.8311,-77.19454,WALGREEN CO.,22003,DEA,VA,Dec2018,,,,,,left_only
"4340 S. FLORIDA AVE., LAKELAND, FL 33813",http://maps.google.com/maps?q=WALGREEN%20CO%2C4340%20S.%20FLORIDA%20AVE.%2C+LAKELAND%2C+FL+33813,27.986786,-81.9569,WALGREEN CO.,33813,DEA,FL,Dec2018,,,,,,left_only
"4398 ATLANTA HWY, LOGANVILLE, GA 30052",http://maps.google.com/maps?q=WALGREEN%20CO%2C4398%20ATLANTA%20HWY%2C+LOGANVILLE%2C+GA+30052,33.838147,-83.901116,WALGREEN CO.,30052,DEA,GA,Dec2018,,,,,,left_only
"4401 WADSWORTH BLVD., WHEAT RIDGE, CO 80033",http://maps.google.com/maps?q=WALGREEN%20CO%2C4401%20WADSWORTH%20BLVD.%2C+WHEAT%20RIDGE%2C+CO+80033,39.77673,-105.08143,WALGREEN CO.,80033,DEA,CO,Dec2018,,,,,,left_only
"4470 E. BONANZA ROAD, LAS VEGAS, NV 89110",http://maps.google.com/maps?q=WALGREEN%20CO%2C4470%20E.%20BONANZA%20ROAD%2C+LAS%20VEGAS%2C+NV+89110,36.173546,-115.077675,WALGREEN CO.,89110,DEA,NV,Dec2018,,,,,,left_only
"44840 MONTEREY AVE., PALM DESERT, CA 92260",http://maps.google.com/maps?q=WALGREEN%20CO%2C44840%20MONTEREY%20AVE.%2C+PALM%20DESERT%2C+CA+92260,33.72273,-116.39135,WALGREEN CO.,92260,DEA,CA,Dec2018,,,,,,left_only
"4501 GUADALUPE ST., AUSTIN, TX 78751",http://maps.google.com/maps?q=WALGREEN%20CO%2C4501%20GUADALUPE%20ST.%2C+AUSTIN%2C+TX+78751,30.31087,-97.732994,WALGREEN CO.,78751,DEA,TX,Dec2018,,,,,,left_only
